Sample	Length	Site	End	Offset	Count
SRR1944917	30	TTS	5p-end	-28	1908
SRR1944917	31	TTS	5p-end	-28	4271
SRR1944917	32	TTS	5p-end	-28	5350
SRR1944917	33	TTS	5p-end	-28	308
SRR1944917	25	TTS	5p-end	-27	0
SRR1944917	26	TTS	5p-end	-27	0
SRR1944917	27	TTS	5p-end	-27	77
SRR1944917	28	TTS	5p-end	-27	208
SRR1944917	29	TTS	5p-end	-27	958
SRR1944917	30	TTS	5p-end	-27	2599
SRR1944917	31	TTS	5p-end	-27	4656
SRR1944917	32	TTS	5p-end	-27	794
SRR1944917	33	TTS	5p-end	-27	177
SRR1944917	25	TTS	5p-end	-26	0
SRR1944917	26	TTS	5p-end	-26	27
SRR1944917	27	TTS	5p-end	-26	43
SRR1944917	28	TTS	5p-end	-26	60
SRR1944917	29	TTS	5p-end	-26	189
SRR1944917	30	TTS	5p-end	-26	951
SRR1944917	31	TTS	5p-end	-26	1738
SRR1944917	32	TTS	5p-end	-26	1291
SRR1944917	33	TTS	5p-end	-26	1172
SRR1944917	25	TTS	5p-end	-25	5
SRR1944917	26	TTS	5p-end	-25	31
SRR1944917	27	TTS	5p-end	-25	37
SRR1944917	28	TTS	5p-end	-25	61
SRR1944917	29	TTS	5p-end	-25	723
SRR1944917	30	TTS	5p-end	-25	2310
SRR1944917	31	TTS	5p-end	-25	2086
SRR1944917	32	TTS	5p-end	-25	2840
SRR1944917	33	TTS	5p-end	-25	490
SRR1944917	25	TTS	5p-end	-24	25
SRR1944917	26	TTS	5p-end	-24	32
SRR1944917	27	TTS	5p-end	-24	62
SRR1944917	28	TTS	5p-end	-24	274
SRR1944917	29	TTS	5p-end	-24	1161
SRR1944917	30	TTS	5p-end	-24	1257
SRR1944917	31	TTS	5p-end	-24	2116
SRR1944917	32	TTS	5p-end	-24	1344
SRR1944917	33	TTS	5p-end	-24	507
SRR1944917	25	TTS	5p-end	-23	21
SRR1944917	26	TTS	5p-end	-23	26
SRR1944917	27	TTS	5p-end	-23	57
SRR1944917	28	TTS	5p-end	-23	45
SRR1944917	29	TTS	5p-end	-23	88
SRR1944917	30	TTS	5p-end	-23	348
SRR1944917	31	TTS	5p-end	-23	1256
SRR1944917	32	TTS	5p-end	-23	2632
SRR1944917	33	TTS	5p-end	-23	2032
SRR1944917	25	TTS	5p-end	-22	23
SRR1944917	26	TTS	5p-end	-22	57
SRR1944917	27	TTS	5p-end	-22	22
SRR1944917	28	TTS	5p-end	-22	50
SRR1944917	29	TTS	5p-end	-22	383
SRR1944917	30	TTS	5p-end	-22	1941
SRR1944917	31	TTS	5p-end	-22	5110
SRR1944917	32	TTS	5p-end	-22	4869
SRR1944917	33	TTS	5p-end	-22	419
SRR1944917	25	TTS	5p-end	-21	31
SRR1944917	26	TTS	5p-end	-21	21
SRR1944917	27	TTS	5p-end	-21	26
SRR1944917	28	TTS	5p-end	-21	97
SRR1944917	29	TTS	5p-end	-21	841
SRR1944917	30	TTS	5p-end	-21	2987
SRR1944917	31	TTS	5p-end	-21	3748
SRR1944917	32	TTS	5p-end	-21	1346
SRR1944917	33	TTS	5p-end	-21	343
SRR1944917	25	TTS	5p-end	-20	12
SRR1944917	26	TTS	5p-end	-20	12
SRR1944917	27	TTS	5p-end	-20	32
SRR1944917	28	TTS	5p-end	-20	66
SRR1944917	29	TTS	5p-end	-20	248
SRR1944917	30	TTS	5p-end	-20	770
SRR1944917	31	TTS	5p-end	-20	1673
SRR1944917	32	TTS	5p-end	-20	2927
SRR1944917	33	TTS	5p-end	-20	2391
SRR1944917	25	TTS	5p-end	-19	5
SRR1944917	26	TTS	5p-end	-19	14
SRR1944917	27	TTS	5p-end	-19	45
SRR1944917	28	TTS	5p-end	-19	96
SRR1944917	29	TTS	5p-end	-19	716
SRR1944917	30	TTS	5p-end	-19	2181
SRR1944917	31	TTS	5p-end	-19	4720
SRR1944917	32	TTS	5p-end	-19	5275
SRR1944917	33	TTS	5p-end	-19	419
SRR1944917	25	TTS	5p-end	-18	23
SRR1944917	26	TTS	5p-end	-18	36
SRR1944917	27	TTS	5p-end	-18	112
SRR1944917	28	TTS	5p-end	-18	258
SRR1944917	29	TTS	5p-end	-18	1441
SRR1944917	30	TTS	5p-end	-18	3381
SRR1944917	31	TTS	5p-end	-18	4267
SRR1944917	32	TTS	5p-end	-18	1100
SRR1944917	33	TTS	5p-end	-18	393
SRR1944917	25	TTS	5p-end	-17	9
SRR1944917	26	TTS	5p-end	-17	24
SRR1944917	27	TTS	5p-end	-17	49
SRR1944917	28	TTS	5p-end	-17	70
SRR1944917	29	TTS	5p-end	-17	242
SRR1944917	30	TTS	5p-end	-17	761
SRR1944917	31	TTS	5p-end	-17	1834
SRR1944917	32	TTS	5p-end	-17	2535
SRR1944917	33	TTS	5p-end	-17	1622
SRR1944917	25	TTS	5p-end	-16	12
SRR1944917	26	TTS	5p-end	-16	15
SRR1944917	27	TTS	5p-end	-16	41
SRR1944917	28	TTS	5p-end	-16	65
SRR1944917	29	TTS	5p-end	-16	552
SRR1944917	30	TTS	5p-end	-16	2365
SRR1944917	31	TTS	5p-end	-16	4175
SRR1944917	32	TTS	5p-end	-16	4259
SRR1944917	33	TTS	5p-end	-16	413
SRR1944917	25	TTS	5p-end	-15	21
SRR1944917	26	TTS	5p-end	-15	18
SRR1944917	27	TTS	5p-end	-15	55
SRR1944917	28	TTS	5p-end	-15	131
SRR1944917	29	TTS	5p-end	-15	1215
SRR1944917	30	TTS	5p-end	-15	2345
SRR1944917	31	TTS	5p-end	-15	2704
SRR1944917	32	TTS	5p-end	-15	1030
SRR1944917	33	TTS	5p-end	-15	118
SRR1944917	25	TTS	5p-end	-14	6
SRR1944917	26	TTS	5p-end	-14	18
SRR1944917	27	TTS	5p-end	-14	39
SRR1944917	28	TTS	5p-end	-14	38
SRR1944917	29	TTS	5p-end	-14	174
SRR1944917	30	TTS	5p-end	-14	235
SRR1944917	31	TTS	5p-end	-14	398
SRR1944917	32	TTS	5p-end	-14	927
SRR1944917	33	TTS	5p-end	-14	1140
SRR1944917	25	TTS	5p-end	-13	10
SRR1944917	26	TTS	5p-end	-13	22
SRR1944917	27	TTS	5p-end	-13	31
SRR1944917	28	TTS	5p-end	-13	85
SRR1944917	29	TTS	5p-end	-13	117
SRR1944917	30	TTS	5p-end	-13	420
SRR1944917	31	TTS	5p-end	-13	1537
SRR1944917	32	TTS	5p-end	-13	3117
SRR1944917	33	TTS	5p-end	-13	1379
SRR1944917	25	TTS	5p-end	-12	12
SRR1944917	26	TTS	5p-end	-12	15
SRR1944917	27	TTS	5p-end	-12	47
SRR1944917	28	TTS	5p-end	-12	80
SRR1944917	29	TTS	5p-end	-12	186
SRR1944917	30	TTS	5p-end	-12	822
SRR1944917	31	TTS	5p-end	-12	1864
SRR1944917	32	TTS	5p-end	-12	1590
SRR1944917	33	TTS	5p-end	-12	95
SRR1944917	25	TTS	5p-end	-11	25
SRR1944917	26	TTS	5p-end	-11	42
SRR1944917	27	TTS	5p-end	-11	77
SRR1944917	28	TTS	5p-end	-11	31
SRR1944917	29	TTS	5p-end	-11	95
SRR1944917	30	TTS	5p-end	-11	234
SRR1944917	31	TTS	5p-end	-11	256
SRR1944917	32	TTS	5p-end	-11	79
SRR1944917	33	TTS	5p-end	-11	18
SRR1944917	25	TTS	5p-end	-10	12
SRR1944917	26	TTS	5p-end	-10	14
SRR1944917	27	TTS	5p-end	-10	6
SRR1944917	28	TTS	5p-end	-10	11
SRR1944917	29	TTS	5p-end	-10	34
SRR1944917	30	TTS	5p-end	-10	51
SRR1944917	31	TTS	5p-end	-10	36
SRR1944917	32	TTS	5p-end	-10	29
SRR1944917	33	TTS	5p-end	-10	10
SRR1944917	25	TTS	5p-end	-9	17
SRR1944917	26	TTS	5p-end	-9	12
SRR1944917	27	TTS	5p-end	-9	18
SRR1944917	28	TTS	5p-end	-9	50
SRR1944917	29	TTS	5p-end	-9	46
SRR1944917	30	TTS	5p-end	-9	25
SRR1944917	31	TTS	5p-end	-9	32
SRR1944917	32	TTS	5p-end	-9	43
SRR1944917	33	TTS	5p-end	-9	17
SRR1944917	25	TTS	5p-end	-8	6
SRR1944917	26	TTS	5p-end	-8	3
SRR1944917	27	TTS	5p-end	-8	16
SRR1944917	28	TTS	5p-end	-8	6
SRR1944917	29	TTS	5p-end	-8	17
SRR1944917	30	TTS	5p-end	-8	36
SRR1944917	31	TTS	5p-end	-8	45
SRR1944917	32	TTS	5p-end	-8	51
SRR1944917	33	TTS	5p-end	-8	12
SRR1944917	25	TTS	5p-end	-7	2
SRR1944917	26	TTS	5p-end	-7	3
SRR1944917	27	TTS	5p-end	-7	6
SRR1944917	28	TTS	5p-end	-7	0
SRR1944917	29	TTS	5p-end	-7	9
SRR1944917	30	TTS	5p-end	-7	21
SRR1944917	31	TTS	5p-end	-7	39
SRR1944917	32	TTS	5p-end	-7	37
SRR1944917	33	TTS	5p-end	-7	12
SRR1944917	25	TTS	5p-end	-6	6
SRR1944917	26	TTS	5p-end	-6	16
SRR1944917	27	TTS	5p-end	-6	2
SRR1944917	28	TTS	5p-end	-6	0
SRR1944917	29	TTS	5p-end	-6	3
SRR1944917	30	TTS	5p-end	-6	18
SRR1944917	31	TTS	5p-end	-6	33
SRR1944917	32	TTS	5p-end	-6	42
SRR1944917	33	TTS	5p-end	-6	12
SRR1944917	25	TTS	5p-end	-5	4
SRR1944917	26	TTS	5p-end	-5	1
SRR1944917	27	TTS	5p-end	-5	2
SRR1944917	28	TTS	5p-end	-5	1
SRR1944917	29	TTS	5p-end	-5	9
SRR1944917	30	TTS	5p-end	-5	18
SRR1944917	31	TTS	5p-end	-5	38
SRR1944917	32	TTS	5p-end	-5	33
SRR1944917	33	TTS	5p-end	-5	10
SRR1944917	25	TTS	5p-end	-4	0
SRR1944917	26	TTS	5p-end	-4	0
SRR1944917	27	TTS	5p-end	-4	1
SRR1944917	28	TTS	5p-end	-4	3
SRR1944917	29	TTS	5p-end	-4	6
SRR1944917	30	TTS	5p-end	-4	14
SRR1944917	31	TTS	5p-end	-4	34
SRR1944917	32	TTS	5p-end	-4	36
SRR1944917	33	TTS	5p-end	-4	15
SRR1944917	25	TTS	5p-end	-3	0
SRR1944917	26	TTS	5p-end	-3	0
SRR1944917	27	TTS	5p-end	-3	0
SRR1944917	28	TTS	5p-end	-3	3
SRR1944917	29	TTS	5p-end	-3	0
SRR1944917	30	TTS	5p-end	-3	18
SRR1944917	31	TTS	5p-end	-3	36
SRR1944917	32	TTS	5p-end	-3	83
SRR1944917	33	TTS	5p-end	-3	33
SRR1944917	25	TTS	5p-end	-2	1
SRR1944917	26	TTS	5p-end	-2	0
SRR1944917	27	TTS	5p-end	-2	0
SRR1944917	28	TTS	5p-end	-2	1
SRR1944917	29	TTS	5p-end	-2	12
SRR1944917	30	TTS	5p-end	-2	36
SRR1944917	31	TTS	5p-end	-2	72
SRR1944917	32	TTS	5p-end	-2	78
SRR1944917	33	TTS	5p-end	-2	23
SRR1944917	25	TTS	5p-end	-1	0
SRR1944917	26	TTS	5p-end	-1	0
SRR1944917	27	TTS	5p-end	-1	1
SRR1944917	28	TTS	5p-end	-1	1
SRR1944917	29	TTS	5p-end	-1	13
SRR1944917	30	TTS	5p-end	-1	14
SRR1944917	31	TTS	5p-end	-1	38
SRR1944917	32	TTS	5p-end	-1	30
SRR1944917	33	TTS	5p-end	-1	0
SRR1944917	25	TTS	5p-end	0	1
SRR1944917	26	TTS	5p-end	0	0
SRR1944917	27	TTS	5p-end	0	0
SRR1944917	28	TTS	5p-end	0	2
SRR1944917	29	TTS	5p-end	0	8
SRR1944917	30	TTS	5p-end	0	16
SRR1944917	31	TTS	5p-end	0	30
SRR1944917	32	TTS	5p-end	0	39
SRR1944917	33	TTS	5p-end	0	3
SRR1944912	25	TIS	3p-end	0	0
SRR1944912	26	TIS	3p-end	0	2
SRR1944912	27	TIS	3p-end	0	6
SRR1944912	28	TIS	3p-end	0	15
SRR1944912	29	TIS	3p-end	0	172
SRR1944912	30	TIS	3p-end	0	280
SRR1944912	31	TIS	3p-end	0	0
SRR1944912	32	TIS	3p-end	0	0
SRR1944912	33	TIS	3p-end	0	0
SRR1944912	25	TIS	3p-end	1	1
SRR1944912	26	TIS	3p-end	1	0
SRR1944912	27	TIS	3p-end	1	1
SRR1944912	28	TIS	3p-end	1	28
SRR1944912	29	TIS	3p-end	1	96
SRR1944912	30	TIS	3p-end	1	243
SRR1944912	31	TIS	3p-end	1	138
SRR1944912	32	TIS	3p-end	1	0
SRR1944912	33	TIS	3p-end	1	0
SRR1944912	25	TIS	3p-end	2	3
SRR1944912	26	TIS	3p-end	2	2
SRR1944912	27	TIS	3p-end	2	8
SRR1944912	28	TIS	3p-end	2	20
SRR1944912	29	TIS	3p-end	2	64
SRR1944912	30	TIS	3p-end	2	170
SRR1944912	31	TIS	3p-end	2	145
SRR1944912	32	TIS	3p-end	2	41
SRR1944912	33	TIS	3p-end	2	0
SRR1944912	25	TIS	3p-end	3	0
SRR1944912	26	TIS	3p-end	3	0
SRR1944912	27	TIS	3p-end	3	5
SRR1944912	28	TIS	3p-end	3	24
SRR1944912	29	TIS	3p-end	3	249
SRR1944912	30	TIS	3p-end	3	459
SRR1944912	31	TIS	3p-end	3	355
SRR1944912	32	TIS	3p-end	3	141
SRR1944912	33	TIS	3p-end	3	6
SRR1944912	25	TIS	3p-end	4	2
SRR1944912	26	TIS	3p-end	4	2
SRR1944912	27	TIS	3p-end	4	9
SRR1944912	28	TIS	3p-end	4	38
SRR1944912	29	TIS	3p-end	4	219
SRR1944912	30	TIS	3p-end	4	285
SRR1944912	31	TIS	3p-end	4	244
SRR1944912	32	TIS	3p-end	4	57
SRR1944912	33	TIS	3p-end	4	6
SRR1944912	25	TIS	3p-end	5	3
SRR1944912	26	TIS	3p-end	5	1
SRR1944912	27	TIS	3p-end	5	11
SRR1944912	28	TIS	3p-end	5	67
SRR1944912	29	TIS	3p-end	5	165
SRR1944912	30	TIS	3p-end	5	362
SRR1944912	31	TIS	3p-end	5	266
SRR1944912	32	TIS	3p-end	5	61
SRR1944912	33	TIS	3p-end	5	4
SRR1944912	25	TIS	3p-end	6	6
SRR1944912	26	TIS	3p-end	6	12
SRR1944912	27	TIS	3p-end	6	15
SRR1944912	28	TIS	3p-end	6	50
SRR1944912	29	TIS	3p-end	6	261
SRR1944912	30	TIS	3p-end	6	352
SRR1944912	31	TIS	3p-end	6	278
SRR1944912	32	TIS	3p-end	6	66
SRR1944912	33	TIS	3p-end	6	7
SRR1944912	25	TIS	3p-end	7	0
SRR1944912	26	TIS	3p-end	7	1
SRR1944912	27	TIS	3p-end	7	17
SRR1944912	28	TIS	3p-end	7	55
SRR1944912	29	TIS	3p-end	7	305
SRR1944912	30	TIS	3p-end	7	640
SRR1944912	31	TIS	3p-end	7	374
SRR1944912	32	TIS	3p-end	7	87
SRR1944912	33	TIS	3p-end	7	4
SRR1944912	25	TIS	3p-end	8	1
SRR1944912	26	TIS	3p-end	8	4
SRR1944912	27	TIS	3p-end	8	15
SRR1944912	28	TIS	3p-end	8	50
SRR1944912	29	TIS	3p-end	8	208
SRR1944912	30	TIS	3p-end	8	386
SRR1944912	31	TIS	3p-end	8	283
SRR1944912	32	TIS	3p-end	8	63
SRR1944912	33	TIS	3p-end	8	3
SRR1944912	25	TIS	3p-end	9	4
SRR1944912	26	TIS	3p-end	9	3
SRR1944912	27	TIS	3p-end	9	6
SRR1944912	28	TIS	3p-end	9	35
SRR1944912	29	TIS	3p-end	9	309
SRR1944912	30	TIS	3p-end	9	455
SRR1944912	31	TIS	3p-end	9	308
SRR1944912	32	TIS	3p-end	9	71
SRR1944912	33	TIS	3p-end	9	0
SRR1944912	25	TIS	3p-end	10	7
SRR1944912	26	TIS	3p-end	10	5
SRR1944912	27	TIS	3p-end	10	9
SRR1944912	28	TIS	3p-end	10	48
SRR1944912	29	TIS	3p-end	10	298
SRR1944912	30	TIS	3p-end	10	579
SRR1944912	31	TIS	3p-end	10	453
SRR1944912	32	TIS	3p-end	10	114
SRR1944912	33	TIS	3p-end	10	16
SRR1944912	25	TIS	3p-end	11	7
SRR1944912	26	TIS	3p-end	11	1
SRR1944912	27	TIS	3p-end	11	10
SRR1944912	28	TIS	3p-end	11	41
SRR1944912	29	TIS	3p-end	11	320
SRR1944912	30	TIS	3p-end	11	454
SRR1944912	31	TIS	3p-end	11	419
SRR1944912	32	TIS	3p-end	11	72
SRR1944912	33	TIS	3p-end	11	3
SRR1944912	25	TIS	3p-end	12	32
SRR1944912	26	TIS	3p-end	12	33
SRR1944912	27	TIS	3p-end	12	11
SRR1944912	28	TIS	3p-end	12	28
SRR1944912	29	TIS	3p-end	12	277
SRR1944912	30	TIS	3p-end	12	505
SRR1944912	31	TIS	3p-end	12	333
SRR1944912	32	TIS	3p-end	12	98
SRR1944912	33	TIS	3p-end	12	7
SRR1944912	25	TIS	3p-end	13	47
SRR1944912	26	TIS	3p-end	13	211
SRR1944912	27	TIS	3p-end	13	116
SRR1944912	28	TIS	3p-end	13	92
SRR1944912	29	TIS	3p-end	13	264
SRR1944912	30	TIS	3p-end	13	584
SRR1944912	31	TIS	3p-end	13	403
SRR1944912	32	TIS	3p-end	13	112
SRR1944912	33	TIS	3p-end	13	2
SRR1944912	25	TIS	3p-end	14	2
SRR1944912	26	TIS	3p-end	14	69
SRR1944912	27	TIS	3p-end	14	481
SRR1944912	28	TIS	3p-end	14	442
SRR1944912	29	TIS	3p-end	14	391
SRR1944912	30	TIS	3p-end	14	492
SRR1944912	31	TIS	3p-end	14	296
SRR1944912	32	TIS	3p-end	14	61
SRR1944912	33	TIS	3p-end	14	10
SRR1944912	25	TIS	3p-end	15	14
SRR1944912	26	TIS	3p-end	15	25
SRR1944912	27	TIS	3p-end	15	450
SRR1944912	28	TIS	3p-end	15	3540
SRR1944912	29	TIS	3p-end	15	2366
SRR1944912	30	TIS	3p-end	15	1235
SRR1944912	31	TIS	3p-end	15	454
SRR1944912	32	TIS	3p-end	15	92
SRR1944912	33	TIS	3p-end	15	5
SRR1944912	25	TIS	3p-end	16	223
SRR1944912	26	TIS	3p-end	16	341
SRR1944912	27	TIS	3p-end	16	685
SRR1944912	28	TIS	3p-end	16	13911
SRR1944912	29	TIS	3p-end	16	77061
SRR1944912	30	TIS	3p-end	16	30763
SRR1944912	31	TIS	3p-end	16	4954
SRR1944912	32	TIS	3p-end	16	213
SRR1944912	33	TIS	3p-end	16	11
SRR1944912	25	TIS	3p-end	17	439
SRR1944912	26	TIS	3p-end	17	895
SRR1944912	27	TIS	3p-end	17	1293
SRR1944912	28	TIS	3p-end	17	4120
SRR1944912	29	TIS	3p-end	17	80380
SRR1944912	30	TIS	3p-end	17	149089
SRR1944912	31	TIS	3p-end	17	45565
SRR1944912	32	TIS	3p-end	17	3781
SRR1944912	33	TIS	3p-end	17	62
SRR1944912	25	TIS	3p-end	18	588
SRR1944912	26	TIS	3p-end	18	939
SRR1944912	27	TIS	3p-end	18	1923
SRR1944912	28	TIS	3p-end	18	3392
SRR1944912	29	TIS	3p-end	18	10380
SRR1944912	30	TIS	3p-end	18	122092
SRR1944912	31	TIS	3p-end	18	136655
SRR1944912	32	TIS	3p-end	18	27838
SRR1944912	33	TIS	3p-end	18	580
SRR1944912	25	TIS	3p-end	19	148
SRR1944912	26	TIS	3p-end	19	305
SRR1944912	27	TIS	3p-end	19	881
SRR1944912	28	TIS	3p-end	19	4316
SRR1944912	29	TIS	3p-end	19	16698
SRR1944912	30	TIS	3p-end	19	11406
SRR1944912	31	TIS	3p-end	19	46760
SRR1944912	32	TIS	3p-end	19	17820
SRR1944912	33	TIS	3p-end	19	1915
SRR1944912	25	TIS	3p-end	20	133
SRR1944912	26	TIS	3p-end	20	132
SRR1944912	27	TIS	3p-end	20	378
SRR1944912	28	TIS	3p-end	20	1076
SRR1944912	29	TIS	3p-end	20	18261
SRR1944912	30	TIS	3p-end	20	31839
SRR1944912	31	TIS	3p-end	20	9092
SRR1944912	32	TIS	3p-end	20	1410
SRR1944912	33	TIS	3p-end	20	121
SRR1944912	25	TIS	3p-end	21	125
SRR1944912	26	TIS	3p-end	21	251
SRR1944912	27	TIS	3p-end	21	361
SRR1944912	28	TIS	3p-end	21	1174
SRR1944912	29	TIS	3p-end	21	2789
SRR1944912	30	TIS	3p-end	21	26238
SRR1944912	31	TIS	3p-end	21	28884
SRR1944912	32	TIS	3p-end	21	4994
SRR1944912	33	TIS	3p-end	21	107
SRR1944912	25	TIS	3p-end	22	99
SRR1944912	26	TIS	3p-end	22	130
SRR1944912	27	TIS	3p-end	22	282
SRR1944912	28	TIS	3p-end	22	2897
SRR1944912	29	TIS	3p-end	22	13666
SRR1944912	30	TIS	3p-end	22	6410
SRR1944912	31	TIS	3p-end	22	9707
SRR1944912	32	TIS	3p-end	22	4066
SRR1944912	33	TIS	3p-end	22	290
SRR1944912	25	TIS	3p-end	23	69
SRR1944912	26	TIS	3p-end	23	171
SRR1944912	27	TIS	3p-end	23	510
SRR1944912	28	TIS	3p-end	23	1109
SRR1944912	29	TIS	3p-end	23	18454
SRR1944912	30	TIS	3p-end	23	31183
SRR1944912	31	TIS	3p-end	23	8127
SRR1944912	32	TIS	3p-end	23	849
SRR1944912	33	TIS	3p-end	23	30
SRR1944912	25	TIS	3p-end	24	45
SRR1944912	26	TIS	3p-end	24	100
SRR1944912	27	TIS	3p-end	24	556
SRR1944912	28	TIS	3p-end	24	1668
SRR1944912	29	TIS	3p-end	24	3411
SRR1944912	30	TIS	3p-end	24	29596
SRR1944912	31	TIS	3p-end	24	27482
SRR1944912	32	TIS	3p-end	24	4134
SRR1944912	33	TIS	3p-end	24	186
SRR1944912	25	TIS	3p-end	25	182
SRR1944912	26	TIS	3p-end	25	41
SRR1944912	27	TIS	3p-end	25	231
SRR1944912	28	TIS	3p-end	25	3327
SRR1944912	29	TIS	3p-end	25	17860
SRR1944912	30	TIS	3p-end	25	10738
SRR1944912	31	TIS	3p-end	25	10725
SRR1944912	32	TIS	3p-end	25	3178
SRR1944912	33	TIS	3p-end	25	216
SRR1944912	25	TIS	3p-end	26	0
SRR1944912	26	TIS	3p-end	26	284
SRR1944912	27	TIS	3p-end	26	182
SRR1944912	28	TIS	3p-end	26	953
SRR1944912	29	TIS	3p-end	26	20074
SRR1944912	30	TIS	3p-end	26	40378
SRR1944912	31	TIS	3p-end	26	15906
SRR1944912	32	TIS	3p-end	26	778
SRR1944912	33	TIS	3p-end	26	35
SRR1944912	25	TIS	3p-end	27	0
SRR1944912	26	TIS	3p-end	27	0
SRR1944912	27	TIS	3p-end	27	888
SRR1944912	28	TIS	3p-end	27	520
SRR1944912	29	TIS	3p-end	27	3056
SRR1944912	30	TIS	3p-end	27	26962
SRR1944912	31	TIS	3p-end	27	29400
SRR1944912	32	TIS	3p-end	27	8212
SRR1944912	33	TIS	3p-end	27	94
SRR1944912	25	TIS	3p-end	28	0
SRR1944912	26	TIS	3p-end	28	0
SRR1944912	27	TIS	3p-end	28	0
SRR1944912	28	TIS	3p-end	28	9429
SRR1944912	29	TIS	3p-end	28	6695
SRR1944912	30	TIS	3p-end	28	13223
SRR1944912	31	TIS	3p-end	28	8142
SRR1944912	32	TIS	3p-end	28	3220
SRR1944912	33	TIS	3p-end	28	362
SRR1944912	25	TIS	3p-end	29	0
SRR1944912	26	TIS	3p-end	29	0
SRR1944912	27	TIS	3p-end	29	0
SRR1944912	28	TIS	3p-end	29	0
SRR1944912	29	TIS	3p-end	29	53628
SRR1944912	30	TIS	3p-end	29	16627
SRR1944912	31	TIS	3p-end	29	20903
SRR1944912	32	TIS	3p-end	29	297
SRR1944912	33	TIS	3p-end	29	16
SRR1944912	25	TIS	3p-end	30	0
SRR1944912	26	TIS	3p-end	30	0
SRR1944912	27	TIS	3p-end	30	0
SRR1944912	28	TIS	3p-end	30	0
SRR1944912	29	TIS	3p-end	30	0
SRR1944912	30	TIS	3p-end	30	69032
SRR1944912	31	TIS	3p-end	30	14278
SRR1944912	32	TIS	3p-end	30	11917
SRR1944912	33	TIS	3p-end	30	29
SRR1944912	25	TIS	3p-end	31	0
SRR1944912	26	TIS	3p-end	31	0
SRR1944912	27	TIS	3p-end	31	0
SRR1944912	28	TIS	3p-end	31	0
SRR1944912	29	TIS	3p-end	31	0
SRR1944912	30	TIS	3p-end	31	0
SRR1944912	31	TIS	3p-end	31	29298
SRR1944912	32	TIS	3p-end	31	2506
SRR1944912	33	TIS	3p-end	31	659
SRR1944912	25	TIS	3p-end	32	0
SRR1944912	26	TIS	3p-end	32	0
SRR1944912	27	TIS	3p-end	32	0
SRR1944912	28	TIS	3p-end	32	0
SRR1944912	29	TIS	3p-end	32	0
SRR1944912	30	TIS	3p-end	32	0
SRR1944912	31	TIS	3p-end	32	0
SRR1944912	32	TIS	3p-end	32	2148
SRR1944912	33	TIS	3p-end	32	19
SRR1944912	25	TIS	3p-end	33	0
SRR1944912	26	TIS	3p-end	33	0
SRR1944912	27	TIS	3p-end	33	0
SRR1944912	28	TIS	3p-end	33	0
SRR1944912	29	TIS	3p-end	33	0
SRR1944912	30	TIS	3p-end	33	0
SRR1944912	31	TIS	3p-end	33	0
SRR1944912	32	TIS	3p-end	33	0
SRR1944912	33	TIS	3p-end	33	284
SRR1944912	25	TTS	3p-end	0	13
SRR1944912	26	TTS	3p-end	0	21
SRR1944912	27	TTS	3p-end	0	114
SRR1944912	28	TTS	3p-end	0	214
SRR1944912	29	TTS	3p-end	0	716
SRR1944912	30	TTS	3p-end	0	8120
SRR1944912	31	TTS	3p-end	0	6637
SRR1944912	32	TTS	3p-end	0	1494
SRR1944912	33	TTS	3p-end	0	27
SRR1944912	25	TTS	3p-end	1	13
SRR1944912	26	TTS	3p-end	1	10
SRR1944912	27	TTS	3p-end	1	58
SRR1944912	28	TTS	3p-end	1	1599
SRR1944912	29	TTS	3p-end	1	4304
SRR1944912	30	TTS	3p-end	1	3224
SRR1944912	31	TTS	3p-end	1	3053
SRR1944912	32	TTS	3p-end	1	923
SRR1944912	33	TTS	3p-end	1	84
SRR1944912	25	TTS	3p-end	2	10
SRR1944912	26	TTS	3p-end	2	48
SRR1944912	27	TTS	3p-end	2	60
SRR1944912	28	TTS	3p-end	2	220
SRR1944912	29	TTS	3p-end	2	6137
SRR1944912	30	TTS	3p-end	2	7837
SRR1944912	31	TTS	3p-end	2	3681
SRR1944912	32	TTS	3p-end	2	279
SRR1944912	33	TTS	3p-end	2	8
SRR1944912	25	TTS	3p-end	3	14
SRR1944912	26	TTS	3p-end	3	36
SRR1944912	27	TTS	3p-end	3	80
SRR1944912	28	TTS	3p-end	3	172
SRR1944912	29	TTS	3p-end	3	674
SRR1944912	30	TTS	3p-end	3	7942
SRR1944912	31	TTS	3p-end	3	6036
SRR1944912	32	TTS	3p-end	3	1886
SRR1944912	33	TTS	3p-end	3	27
SRR1944912	25	TTS	3p-end	4	16
SRR1944912	26	TTS	3p-end	4	56
SRR1944912	27	TTS	3p-end	4	62
SRR1944912	28	TTS	3p-end	4	1540
SRR1944912	29	TTS	3p-end	4	4198
SRR1944912	30	TTS	3p-end	4	3443
SRR1944912	31	TTS	3p-end	4	3677
SRR1944912	32	TTS	3p-end	4	1229
SRR1944912	33	TTS	3p-end	4	219
SRR1944912	25	TTS	3p-end	5	33
SRR1944912	26	TTS	3p-end	5	27
SRR1944912	27	TTS	3p-end	5	79
SRR1944912	28	TTS	3p-end	5	210
SRR1944912	29	TTS	3p-end	5	7593
SRR1944912	30	TTS	3p-end	5	9504
SRR1944912	31	TTS	3p-end	5	4276
SRR1944912	32	TTS	3p-end	5	240
SRR1944912	33	TTS	3p-end	5	11
SRR1944912	25	TTS	3p-end	6	7
