transcript_id	wt_mrna_YPD1.genes.results	wt_mrna_YPD2.genes.results	wt_mrna_YPD3.genes.results	ncs2d_mrna_YPD1.genes.results	ncs2d_mrna_YPD2.genes.results	ncs2d_mrna_YPD3.genes.results	elp6d_mrna_YPD1.genes.results	elp6d_mrna_YPD2.genes.results	elp6d_mrna_YPD3.genes.results	ncs2d_elp6d_mrna_YPD1.genes.results	ncs2d_elp6d_mrna_YPD2.genes.results	ncs2d_elp6d_mrna_YPD3.genes.results
YIL070C	449.0	376.0	667.0	405.0	416.0	803.0	350.0	1014.0	707.0	458.0	378.0	921.0
YIL071C	217.0	180.0	286.0	200.0	254.0	373.0	183.0	427.0	403.0	366.0	259.0	626.0
YIL072W	90.0	96.0	109.0	65.0	70.0	144.0	57.0	165.0	139.0	102.0	99.0	217.0
YIL073C	283.0	290.0	369.0	264.0	259.0	309.0	211.0	546.0	505.0	320.0	340.0	593.0
YIL074C	1275.76	1155.12	1833.6	1356.85	1249.74	1972.59	1039.67	2801.67	2212.8	1258.01	1261.74	2557.96
YIL075C	3379.0	3173.0	4879.0	5245.0	5298.0	7294.0	3834.0	9983.0	9040.0	8278.0	6015.0	16181.0
YIL076W	1626.0	1413.0	2375.0	1599.0	1712.0	3000.0	1399.0	3540.0	3138.0	2092.0	1356.0	4265.0
YIL077C	263.0	279.0	340.0	285.0	323.0	487.0	217.0	621.0	539.0	442.0	538.0	838.0
YIL078W	10277.0	10336.0	13889.0	11274.0	11005.0	17985.0	8213.0	20781.0	18453.0	11498.0	9590.0	23089.0
YIL079C	360.0	361.0	577.0	512.0	494.0	767.0	405.0	1030.0	956.0	712.0	651.0	1231.0
YIL082W-A	561.92	671.61	793.71	847.96	830.77	1000.85	548.26	1469.09	1177.81	933.93	951.18	1791.62
YIL083C	571.0	530.0	795.0	623.0	612.0	1004.0	522.0	1342.0	1146.0	697.0	797.0	1378.0
YIL084C	209.0	177.0	285.0	224.0	191.0	285.0	167.0	497.0	423.0	293.0	206.0	579.0
YIL085C	1041.0	1063.0	1509.0	1198.0	1068.0	1847.0	879.0	2360.0	1912.0	1341.0	1161.0	2637.0
YIL086C	24.0	14.0	43.0	35.0	29.0	30.0	28.0	70.0	57.0	44.0	43.0	78.0
YIL087C	107.0	99.0	138.0	125.0	135.0	271.0	134.0	261.0	291.0	194.0	221.0	422.0
YIL088C	975.0	925.0	1351.0	1054.0	1014.0	1586.0	870.0	2200.0	1908.0	1171.0	1225.0	2447.0
YIL089W	138.0	102.0	146.0	140.0	140.0	196.0	98.0	268.0	252.0	169.0	119.0	351.0
YIL090W	622.0	583.0	709.0	815.0	713.0	1048.0	572.0	1496.0	1241.0	912.0	1175.0	1633.0
YIL091C	879.0	802.0	1271.0	1075.0	1177.0	1979.0	829.0	1951.0	1977.0	1475.0	1043.0	2740.0
YIL092W	201.0	193.0	281.0	177.0	254.0	357.0	200.0	415.0	417.0	297.0	256.0	574.0
YIL093C	268.0	268.0	401.0	277.0	324.0	541.0	217.0	621.0	538.0	338.0	323.0	691.0
YIL094C	2792.0	2618.0	3845.0	3402.0	3131.0	5450.0	2955.0	7714.0	6328.0	4230.0	3948.0	8083.0
YIL095W	451.0	373.0	499.0	491.0	505.0	668.0	311.0	1045.0	810.0	687.0	599.0	1092.0
YIL096C	246.0	177.0	464.0	231.0	355.0	602.0	224.0	444.0	521.0	358.0	166.0	732.0
YIL097W	97.0	110.0	216.0	128.0	198.0	293.0	119.0	332.0	325.0	270.0	189.0	596.0
YIL098C	102.0	97.0	189.0	96.0	141.0	338.0	139.0	317.0	234.0	200.0	145.0	388.0
YIL099W	30.0	31.0	41.0	39.0	36.0	61.0	40.0	115.0	59.0	74.0	77.0	182.0
YIL101C	126.0	136.0	155.0	140.0	150.0	226.0	121.0	378.0	296.0	238.0	344.0	489.0
YIL102C	5.0	4.0	5.0	4.0	2.0	12.0	8.0	21.0	8.0	7.0	10.0	10.0
YIL102C-A	80.0	69.0	88.0	70.0	82.0	100.0	60.0	168.0	154.0	107.0	77.0	201.0
YIL103W	635.0	526.0	941.0	767.0	841.0	1446.0	682.0	1836.0	1543.0	948.0	907.0	2183.0
YIL104C	393.0	359.0	602.0	484.0	544.0	899.0	329.0	946.0	823.0	638.0	518.0	1158.0
YIL105C	611.0	475.0	742.47	617.0	730.0	1059.74	453.25	1394.28	1243.0	990.0	842.83	1871.27
YIL105W-A	0.0	0.0	7.53	0.0	0.0	14.26	0.75	26.72	0.0	0.0	6.17	15.73
YIL106W	366.0	394.0	524.0	510.0	553.0	769.0	387.0	952.0	823.0	758.0	806.0	1422.0
YIL107C	311.0	246.0	442.0	338.0	361.0	548.0	284.0	866.0	654.0	630.0	401.0	1232.0
YIL108W	606.0	582.0	695.0	935.0	825.0	1212.0	704.0	1833.0	1419.0	1124.0	1216.0	2117.0
YIL109C	2861.0	2970.0	4146.0	4038.0	3398.0	5057.0	2769.0	7608.0	6298.0	4373.0	5308.0	8752.0
YIL110W	717.0	602.0	931.0	733.0	848.0	1454.0	558.0	1383.0	1213.0	835.0	578.0	1555.0
YIL111W	244.0	305.0	414.0	294.0	345.0	617.0	259.0	724.0	493.0	315.0	356.0	679.0
YIL112W	469.0	454.0	826.0	611.0	642.0	1146.0	485.0	1171.0	1158.0	1078.0	688.0	2241.0
YIL113W	56.0	82.0	94.0	94.0	83.0	140.0	58.0	174.0	136.0	109.0	143.0	184.0
YIL114C	354.0	352.0	519.0	489.0	437.0	806.0	424.0	1013.0	1023.0	565.0	638.0	1174.0
YIL115C	876.0	868.0	1546.0	1235.0	1161.0	1913.0	1000.0	2532.0	2291.0	1858.0	1348.0	3698.0
YIL116W	1150.0	1047.0	1357.0	1293.0	1320.0	1975.0	964.0	2580.0	2243.0	1314.0	1267.0	2527.0
YIL117C	388.0	392.0	553.0	658.0	708.0	1264.0	543.0	1346.0	1274.0	1127.0	1117.0	2222.0
YIL118W	808.0	795.0	1074.0	808.0	907.0	1646.0	586.0	1551.0	1749.0	1187.0	680.0	2285.0
YIL119C	159.0	150.0	266.0	212.0	227.0	293.0	140.0	448.0	373.0	179.0	147.0	297.0
YIL120W	183.0	158.0	253.0	193.0	202.0	337.0	172.0	357.0	338.0	250.0	228.0	457.0
YIL121W	1097.0	1064.0	1280.0	1090.0	1067.0	1705.0	1126.0	3209.0	2955.0	1538.0	1676.0	2988.0
YIL122W	66.0	51.0	94.0	107.0	113.0	127.0	82.0	230.0	194.0	181.0	167.0	328.0
YIL123W	2360.0	3063.0	3094.0	2663.0	2112.0	3455.0	1932.0	5185.0	4675.0	2859.0	4106.0	6207.0
YIL124W	972.0	990.0	1305.0	1226.0	1300.0	2077.0	984.0	2405.0	2122.0	1569.0	1552.0	3293.0
YIL125W	435.0	512.0	686.0	650.0	551.0	950.0	486.0	1519.0	1149.0	844.0	993.0	1619.0
YIL126W	426.0	423.0	781.0	543.0	571.0	1138.0	651.0	1395.0	1194.0	777.0	828.0	1641.0
YIL127C	328.0	230.0	506.0	246.0	370.0	809.0	247.0	616.0	610.0	494.0	317.0	1022.0
YIL128W	748.0	701.0	1168.0	925.0	888.0	1495.0	658.0	1696.0	1509.0	1099.0	883.0	2038.0
YIL129C	691.0	805.0	1320.0	1124.0	867.0	1513.0	865.0	2009.0	1813.0	1280.0	1710.0	2623.0
YIL130W	554.0	421.0	701.0	744.0	777.0	945.0	522.0	1534.0	1484.0	1172.0	785.0	1941.0
YIL131C	575.0	474.0	781.0	616.0	643.0	918.0	509.0	1257.0	1100.0	742.0	765.0	1525.0
YIL132C	97.0	94.0	95.0	87.0	80.0	132.0	69.0	203.0	167.0	131.0	113.0	178.0
YIL133C	6658.53	6988.92	10273.02	6923.2	6238.85	13536.51	5215.94	13596.9	12683.69	6890.76	7475.09	14856.52
YIL134C-A	9.0	4.0	8.0	11.0	18.0	17.0	6.0	18.0	9.0	12.0	12.0	15.0
YIL134W	242.0	235.0	315.0	258.0	287.0	492.0	245.0	526.0	543.0	305.0	268.0	595.0
YIL135C	412.0	411.0	543.0	621.0	595.0	753.0	446.0	1599.0	1019.0	889.0	992.0	1636.0
YIL136W	183.0	216.0	238.0	232.0	243.0	373.0	154.0	503.0	395.0	399.0	349.0	654.0
YIL137C	966.0	996.0	1508.0	1390.0	1136.0	1618.0	895.0	2537.0	2063.0	1553.0	1660.0	3056.0
YIL138C	541.0	700.0	964.0	487.0	633.0	1206.0	475.0	1030.0	893.0	678.0	355.0	1342.0
YIL139C	198.0	146.0	261.0	179.0	207.0	388.0	126.0	321.0	420.0	297.0	162.0	493.0
YIL140W	729.0	800.0	895.0	984.0	900.0	1159.0	654.0	2097.0	1532.0	1250.0	1683.0	2312.0
YIL142W	2466.0	2456.0	3648.0	3172.0	2759.0	4811.0	2270.0	5764.0	5031.0	3177.0	3157.0	6395.0
YIL143C	717.0	759.0	994.0	1017.0	978.0	1311.0	635.0	1728.0	1542.0	1226.0	1229.0	2313.0
YIL144W	179.0	149.0	301.0	207.0	228.0	476.0	162.0	447.0	537.0	457.0	198.0	892.0
YIL145C	910.0	962.0	1337.0	1136.0	1081.0	1808.0	945.0	2216.0	1991.0	1352.0	1420.0	2618.0
YIL146C	176.0	170.0	245.0	234.0	187.0	273.0	157.0	480.0	436.0	319.0	356.0	597.0
YIL147C	658.0	620.0	1004.0	735.0	799.0	1052.0	568.0	1446.0	1474.0	1041.0	868.0	2025.0
YIL148W	15063.36	14908.37	23082.17	14120.32	14000.8	29373.72	13463.95	32278.75	28239.56	13712.46	15097.22	30761.46
YIL149C	416.0	340.0	811.0	444.0	535.0	1078.0	333.0	877.0	1144.0	863.0	391.0	2050.0
YIL150C	121.0	130.0	171.0	134.0	140.0	144.0	116.0	302.0	273.0	175.0	196.0	381.0
YIL151C	683.0	746.0	1021.0	928.0	859.0	1466.0	692.0	1831.0	1568.0	1115.0	1188.0	2218.0
YIL152W	176.0	144.0	278.0	221.0	254.0	423.0	183.0	518.0	453.0	299.0	315.0	616.0
YIL153W	391.0	448.0	523.0	549.0	465.0	891.0	394.0	1145.0	966.0	630.0	939.0	1383.0
YIL154C	484.0	588.0	591.0	598.0	643.0	971.0	518.0	1210.0	1139.0	852.0	865.0	1567.0
YIL155C	288.0	343.0	381.0	540.0	527.0	744.0	443.0	1131.0	1087.0	1085.0	1149.0	2408.0
YIL156W	364.0	325.0	524.0	529.0	421.0	664.0	340.0	813.0	807.0	616.0	622.0	1212.0
YIL156W-B	253.0	230.0	413.0	299.0	309.0	538.0	249.0	744.0	532.0	333.0	367.0	811.0
YIL157C	400.0	383.0	561.0	464.0	540.0	879.0	441.0	1064.0	892.0	712.0	716.0	1311.0
YIL158W	345.0	339.0	490.0	345.0	395.0	788.0	303.0	714.0	636.0	483.0	399.0	998.0
YIL159W	207.0	211.0	417.0	334.0	296.0	511.0	231.0	588.0	628.0	419.0	351.0	919.0
YIL160C	93.0	103.0	111.0	114.0	109.0	172.0	84.0	225.0	212.0	158.0	135.0	307.0
YIL161W	122.0	111.0	209.0	106.0	154.0	273.0	80.0	220.0	214.0	204.0	126.0	402.0
YIL162W	641.0	742.0	947.0	738.0	650.0	951.0	539.0	1527.0	1218.0	711.0	953.0	1377.0
YIL163C	53.0	61.0	66.0	67.0	63.0	110.0	49.0	136.0	102.0	65.0	70.0	131.0
YIL164C	123.0	185.0	159.0	158.0	183.52	243.0	125.0	363.0	243.0	196.0	204.52	361.91
YIL165C	77.0	109.0	117.0	122.0	101.48	178.0	95.0	235.0	183.0	125.0	113.48	264.09
YIL166C	154.0	137.0	198.0	133.0	144.0	227.0	127.0	313.0	263.0	193.0	171.0	313.0
YIL167W	105.0	88.0	141.0	96.0	127.0	232.0	80.0	211.0	192.0	185.0	111.0	272.0
YIL169C	804.98	752.98	1263.06	976.22	932.66	1216.32	645.42	1878.37	1248.5	969.53	1159.68	1620.25
YIL170W	39.78	45.4	93.85	72.06	80.34	95.53	76.31	183.81	129.14	133.77	115.93	244.77
YIL171W	12.7	11.68	8.15	23.97	18.07	41.39	14.48	14.71	29.49	30.78	33.97	38.15
YIL172C	35.31	34.2	39.14	41.9	34.2	53.52	32.99	83.23	96.48	45.36	77.28	97.31
YIL173W	274.31	239.38	489.04	310.96	370.67	575.53	175.65	879.61	846.7	490.99	652.39	928.97
YIL174W	0.0	1.0	0.0	0.0	0.0	3.0	1.0	9.0	4.0	3.0	2.0	9.0
YIL175W	15.34	7.19	15.47	21.77	10.19	12.19	15.41	32.0	23.8	16.03	32.38	50.34
YIL176C	1.12	1.58	0.0	1.64	1.0	2.5	2.74	1.5	1.56	0.0	1.04	6.26
YIL177C	151.07	192.84	227.28	217.68	198.19	331.92	176.67	450.84	399.39	260.49	374.41	566.0
YIR001C	242.0	253.0	378.0	250.0	250.0	385.0	185.0	488.0	433.0	266.0	234.0	569.0
YIR002C	396.0	327.0	771.0	416.0	535.0	1086.0	440.0	1056.0	894.0	762.0	479.0	1520.0
YIR003W	525.0	637.0	740.0	749.0	646.0	934.0	506.0	1436.0	1139.0	841.0	970.0	1843.0
YIR004W	490.0	438.0	808.0	435.0	668.0	1057.0	454.0	995.0	1015.0	745.0	311.0	1404.0
YIR005W	73.0	57.0	113.0	94.0	108.0	168.0	70.0	192.0	224.0	127.0	100.0	270.0
YIR006C	1326.0	1646.0	2567.0	2470.0	1717.0	2768.0	1861.0	4474.0	3897.0	2425.0	3307.0	5620.0
YIR007W	184.0	200.0	298.0	309.0	260.0	399.0	218.0	614.0	418.0	372.0	413.0	743.0
YIR008C	562.0	596.0	803.0	619.0	659.0	1037.0	450.0	1167.0	1003.0	742.0	685.0	1463.0
YIR009W	106.0	88.0	165.0	134.0	147.0	240.0	88.0	282.0	214.0	171.0	157.0	314.0
YIR010W	357.0	339.0	483.0	342.0	421.0	626.0	263.0	723.0	699.0	592.0	453.0	1079.0
YIR011C	548.0	465.0	794.0	822.0	720.0	1369.0	592.0	1370.0	1336.0	1080.0	898.0	2124.0
YIR012W	1585.0	1563.0	2058.0	1927.0	2169.0	3225.0	1646.0	4178.0	3380.0	2789.0	2257.0	5626.0
YIR013C	12.0	9.0	15.0	10.0	7.0	18.0	7.0	13.0	30.0	10.0	12.0	30.0
YIR014W	65.0	59.0	103.0	93.0	71.0	131.0	57.0	155.0	159.0	124.0	124.0	258.0
YIR015W	108.0	111.0	169.0	127.0	136.0	143.0	96.0	233.0	172.0	180.0	155.0	366.0
YIR016W	323.0	302.0	428.0	352.0	324.0	465.0	279.0	767.0	588.0	466.0	459.0	842.0
YIR017C	64.0	56.0	90.0	50.0	67.0	116.0	73.0	192.0	112.0	100.0	84.0	160.0
YIR018C-A	31.0	37.0	37.0	51.0	53.0	42.0	35.0	78.0	74.0	50.0	49.0	99.0
YIR018W	269.0	234.0	330.0	300.0	281.0	490.0	204.0	559.0	602.0	336.0	272.0	647.0
YIR019C	41.0	47.0	89.0	64.0	62.0	97.0	71.0	156.0	127.0	84.0	147.0	189.0
YIR020C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIR021W	339.0	369.0	468.0	460.0	405.0	723.0	295.0	824.0	741.0	462.0	467.0	914.0
YIR021W-A	22.42	14.11	27.36	14.05	24.15	43.68	25.17	56.75	39.37	25.39	44.29	54.23
YIR022W	561.58	576.89	811.64	664.95	688.85	1221.32	616.83	1432.25	1366.63	850.61	954.71	1705.77
YIR023W	410.0	401.0	590.0	631.0	503.0	640.0	451.0	1198.0	886.0	688.0	798.0	1305.0
YIR024C	101.0	116.0	176.0	116.0	142.0	260.0	113.0	218.0	186.0	202.0	126.0	445.0
YIR025W	112.0	109.0	170.0	135.0	174.0	270.0	120.0	357.0	259.0	253.0	254.0	371.0
YIR026C	730.0	646.0	1135.0	852.0	816.0	1262.0	663.0	1635.0	1537.0	928.0	1041.0	1874.0
YIR027C	46.0	55.0	78.0	70.0	70.0	92.0	49.0	140.0	111.0	81.0	100.0	168.0
YIR028W	68.0	81.0	90.0	72.0	63.0	139.0	62.0	170.0	143.0	118.0	118.0	239.0
YIR029W	75.0	100.0	117.0	93.0	79.0	168.0	84.0	202.0	192.0	141.0	150.0	236.0
YIR030C	97.0	84.0	128.0	115.0	124.0	233.0	112.0	269.0	264.0	192.0	157.0	393.0
YIR031C	405.0	403.0	519.0	553.0	563.0	819.0	377.0	1013.0	887.0	659.0	604.0	1216.0
YIR032C	44.0	42.0	66.0	47.0	73.0	117.0	74.0	156.0	138.0	124.0	110.0	198.0
YIR033W	1285.0	1125.0	1726.0	1282.0	1331.0	2017.0	970.0	2169.0	2171.0	1440.0	1206.0	2667.0
YIR034C	609.0	675.0	701.0	1239.0	1044.0	1655.0	1253.0	3163.0	2559.0	2117.0	2862.0	4257.0
YIR035C	524.0	461.0	618.0	460.0	445.0	795.0	395.0	965.0	884.0	462.0	442.0	872.0
YIR036C	358.0	400.0	482.0	428.0	422.0	858.0	379.0	942.0	800.0	592.0	678.0	1138.0
YIR037W	842.0	1020.0	1328.0	951.0	899.0	1687.0	636.0	1810.0	1457.0	1014.0	1243.0	2245.0
YIR038C	327.0	362.0	596.0	424.0	410.0	803.0	374.0	907.0	776.0	619.0	705.0	1151.0
YIR039C	51.57	52.49	74.2	108.24	120.53	190.98	132.54	387.86	284.51	356.24	450.16	681.63
YIR041W	0.03	0.0	0.0	0.25	3.0	8.0	0.38	10.0	3.65	10.61	20.0	10.0
YIR042C	17.0	44.0	15.0	69.0	33.0	79.0	50.0	166.0	100.0	111.0	92.0	197.0
YIR043C	16.33	26.41	13.27	34.2	31.6	26.42	29.38	60.45	70.93	91.55	57.29	111.49
YJL001W	1457.0	1474.0	2228.0	2493.0	2664.0	4414.0	1978.0	5041.0	4503.0	3611.0	3382.0	7256.0
YJL002C	3648.0	3479.0	4673.0	4259.0	4167.0	6395.0	3276.0	8394.0	6951.0	4636.0	4713.0	9347.0
YJL003W	91.0	108.0	155.0	112.0	119.0	271.0	111.0	283.0	206.0	173.0	121.0	349.0
YJL004C	487.0	456.0	564.0	523.0	594.0	861.0	394.0	1054.0	947.0	667.0	596.0	1341.0
YJL005W	567.0	622.0	1065.0	841.0	616.0	971.0	601.0	1487.0	1285.0	937.0	973.0	1909.0
YJL006C	323.0	272.0	461.0	320.0	377.0	732.0	268.0	766.0	622.0	392.0	244.0	907.0
YJL007C	9.0	5.0	14.0	13.0	16.0	28.0	13.0	12.0	18.0	14.0	13.0	33.0
YJL008C	3012.0	2871.0	4268.0	3943.0	3589.0	6113.0	2633.0	7150.0	5802.0	4126.0	4217.0	8387.0
YJL010C	847.0	852.0	1316.0	938.0	1024.0	1645.0	656.0	1709.0	1523.0	1047.0	765.0	1870.0
YJL011C	244.0	228.0	429.0	197.0	240.0	477.0	177.0	502.0	410.0	280.0	204.0	626.0
YJL012C	3621.0	3801.0	5724.0	3429.0	2730.0	3100.0	2538.0	7270.0	3940.0	1550.0	1742.0	3171.0
YJL013C	262.0	189.0	421.0	247.0	381.0	646.0	244.0	644.0	634.0	531.0	275.0	967.0
YJL014W	2423.0	2219.0	3557.0	3129.0	2962.0	5100.0	2469.0	6335.0	4973.0	3596.0	3556.0	7180.0
YJL016W	279.0	311.0	422.0	314.0	300.0	564.0	278.0	700.0	599.0	405.0	423.0	781.0
YJL019W	295.0	319.0	407.0	317.0	299.0	346.0	216.0	647.0	592.0	401.0	408.0	765.0
YJL020C	833.0	953.0	1306.0	1300.0	1093.0	1584.0	1084.0	2613.0	2317.0	1660.0	2031.0	3736.0
YJL023C	126.0	102.0	232.0	169.0	183.0	280.0	143.0	308.0	326.0	256.0	129.0	460.0
YJL024C	363.0	299.0	456.0	418.0	401.0	650.0	338.0	860.0	745.0	559.0	600.0	1093.0
YJL025W	309.0	265.0	388.0	363.0	343.0	568.0	246.0	853.0	556.0	387.0	444.0	746.0
YJL026W	2251.0	2867.0	3618.0	2260.0	2023.0	3937.0	2069.0	5654.0	4562.0	2587.0	3265.0	5323.0
YJL027C	7.0	2.0	9.0	8.0	3.0	5.0	5.0	24.0	15.0	1.0	7.0	11.0
YJL028W	0.0	0.0	1.0	0.0	2.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0
YJL029C	783.0	761.0	990.0	906.0	930.0	1272.0	684.0	1802.0	1481.0	959.0	904.0	1993.0
YJL030W	235.0	176.0	385.0	231.0	285.0	443.0	185.0	566.0	530.0	341.0	306.0	668.0
YJL031C	375.0	391.0	563.0	475.0	642.0	1015.0	372.0	833.0	842.0	823.0	514.0	1576.0
YJL033W	939.0	785.0	1484.0	1001.0	1272.0	2005.0	901.0	1999.0	2148.0	1623.0	1142.0	3016.0
YJL034W	7941.0	9454.0	11602.0	12138.0	9645.0	15728.0	7122.0	20655.0	14977.0	12671.0	14498.0	26905.0
YJL035C	158.0	142.0	232.0	172.0	186.0	325.0	137.0	319.0	286.0	214.0	162.0	438.0
YJL036W	294.0	258.0	453.0	302.0	418.0	621.0	291.0	597.0	643.0	574.0	367.0	1142.0
YJL037W	13.0	17.0	25.0	26.0	29.0	33.0	32.0	75.0	59.0	46.0	53.0	106.0
YJL038C	30.0	34.0	43.0	40.0	38.0	72.0	41.0	107.0	105.0	85.0	101.0	165.0
YJL039C	1329.0	1328.0	2049.0	1731.0	1696.0	2299.0	1380.0	3678.0	3222.0	2280.0	2181.0	4266.0
YJL041W	1198.0	1237.0	1807.0	1567.0	1421.0	2247.0	1247.0	3353.0	2933.0	1951.0	2183.0	4073.0
YJL042W	584.0	619.0	1010.0	864.0	719.0	1049.0	724.0	1958.0	1519.0	1188.0	1446.0	2596.0
YJL043W	14.0	24.0	22.0	21.0	13.0	33.0	20.0	51.0	44.0	28.0	29.0	44.0
YJL044C	831.0	850.0	1175.0	1018.0	991.0	1629.0	800.0	1979.0	1707.0	1271.0	1265.0	2704.0
YJL045W	54.0	38.0	63.0	46.0	55.0	74.0	43.0	154.0	93.0	76.0	97.0	137.0
YJL046W	206.0	158.0	312.0	233.0	342.0	556.0	188.0	451.0	493.0	375.0	212.0	701.0
YJL047C	259.0	259.0	438.0	398.0	387.0	638.0	302.0	767.0	606.0	491.0	445.0	939.0
YJL047C-A	23.0	16.0	19.0	41.0	50.0	73.0	34.0	69.0	54.0	48.0	60.0	103.0
YJL048C	166.0	221.0	304.0	215.0	202.0	377.0	176.0	498.0	415.0	277.0	298.0	517.0
YJL049W	165.0	119.0	305.0	168.0	232.0	469.0	119.0	273.0	356.0	357.0	127.0	620.0
YJL050W	2218.0	2074.0	3087.0	2205.0	2383.0	3507.0	1829.0	4612.0	3903.0	2584.0	2167.0	4680.0
YJL051W	513.0	472.0	750.0	640.0	503.0	767.0	482.0	1328.0	1001.0	801.0	951.0	1677.0
YJL052C-A	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	4.0	0.0
YJL052W	410.03	505.05	900.27	398.54	389.63	866.1	482.78	1452.91	833.01	565.71	713.46	991.78
YJL053W	457.0	412.0	593.0	425.0	434.0	725.0	356.0	932.0	798.0	458.0	377.0	920.0
YJL054W	705.0	764.0	985.0	816.0	793.0	1163.0	582.0	1603.0	1326.0	827.0	1030.0	1773.0
YJL055W	931.0	961.0	1267.0	928.0	984.0	1496.0	659.0	1560.0	1472.0	988.0	950.0	1920.0
YJL056C	251.0	196.0	336.0	299.0	298.0	378.0	227.0	591.0	519.0	339.0	345.0	699.0
YJL057C	302.0	273.0	435.0	315.0	330.0	530.0	263.0	744.0	596.0	415.0	306.0	789.0
YJL058C	230.0	225.0	303.0	331.0	356.0	493.0	284.0	703.0	561.0	395.0	372.0	827.0
YJL059W	339.0	301.0	441.0	447.0	417.0	648.0	317.0	805.0	755.0	513.0	630.0	1075.0
YJL060W	624.0	667.0	846.0	671.0	589.0	1023.0	514.0	1564.0	1272.0	777.0	835.0	1637.0
YJL061W	763.0	679.0	1216.0	879.0	1010.0	1442.0	719.0	1824.0	1594.0	1089.0	808.0	2252.0
YJL062W	676.0	764.0	1036.0	991.0	775.0	1251.0	708.0	1994.0	1502.0	1165.0	1428.0	2319.0
YJL062W-A	310.0	256.0	516.0	335.0	314.0	665.0	268.0	804.0	678.0	348.0	448.0	658.0
YJL063C	373.0	377.0	588.0	462.0	375.0	862.0	398.0	941.0	881.0	542.0	652.0	1076.0
YJL065C	360.0	362.0	536.0	432.0	404.0	729.0	308.0	793.0	787.0	455.0	523.0	1079.0
YJL066C	184.0	200.0	261.0	220.0	234.0	346.0	151.0	470.0	347.0	229.0	280.0	503.0
YJL068C	566.0	571.0	833.0	615.0	517.0	975.0	459.0	1208.0	1063.0	616.0	682.0	1366.0
YJL069C	1102.0	930.0	1466.0	1306.0	1517.0	2358.0	1164.0	2545.0	2564.0	1972.0	1445.0	3860.0
YJL070C	213.0	263.0	285.0	278.0	292.0	373.0	166.0	460.0	448.0	336.0	330.0	693.0
YJL071W	321.0	313.0	464.0	399.0	398.0	547.0	302.0	888.0	679.0	432.0	460.0	881.0
YJL072C	214.0	206.0	363.0	284.0	279.0	558.0	252.0	592.0	458.0	335.0	362.0	724.0
YJL073W	384.0	363.0	512.0	446.0	480.0	649.0	345.0	967.0	748.0	566.0	563.0	1195.0
YJL074C	311.0	234.0	663.0	323.0	375.0	939.0	261.0	626.0	816.0	602.0	254.0	1258.0
YJL075C	118.08	113.3	182.34	111.16	174.41	561.35	143.58	353.65	290.3	167.69	268.98	415.26
YJL076W	1559.92	1678.7	2135.66	2120.84	1939.59	2111.65	1579.42	4231.35	3491.7	2623.31	2574.02	5281.74
YJL077C	86.93	104.06	161.94	136.98	167.0	262.11	167.28	457.0	397.0	258.16	313.6	586.13
YJL077W-A	3.07	12.94	0.06	4.02	0.0	14.89	5.72	0.0	0.0	11.84	0.4	18.87
YJL077W-B	20.0	16.0	25.0	41.0	34.0	12.0	21.0	55.0	46.0	46.0	55.0	65.0
YJL078C	1109.0	1119.0	1858.0	1992.0	1448.0	2041.0	1851.0	4961.0	4158.0	2836.0	3831.0	6488.0
YJL079C	541.0	579.0	785.0	637.0	574.0	878.0	601.0	1757.0	1399.0	788.0	1157.0	1764.0
YJL080C	3202.0	3731.0	5198.0	3684.0	2982.0	5091.0	2706.0	6778.0	5962.0	3472.0	4429.0	7618.0
YJL081C	826.0	796.0	1188.0	758.0	807.0	1405.0	605.0	1620.0	1505.0	852.0	687.0	1767.0
YJL082W	301.0	327.0	461.0	408.0	308.0	543.0	298.0	1007.0	649.0	419.0	545.0	761.0
YJL083W	90.0	111.0	149.0	121.0	88.0	135.0	91.0	264.0	219.0	121.0	177.0	309.0
YJL084C	206.0	239.0	432.0	351.0	360.0	497.0	326.0	879.0	612.0	479.0	577.0	933.0
YJL085W	317.0	239.0	433.0	323.0	433.0	619.0	303.0	811.0	748.0	614.0	393.0	1171.0
YJL087C	253.0	202.0	425.0	247.0	335.0	587.0	230.0	616.0	545.0	473.0	191.0	889.0
YJL088W	81.0	77.0	128.0	87.0	86.0	161.0	95.0	250.0	239.0	123.0	116.0	228.0
YJL089W	28.0	19.0	34.0	42.0	56.0	71.0	53.0	103.0	94.0	66.0	80.0	121.0
YJL090C	318.0	267.0	415.0	384.0	465.0	589.0	260.0	620.0	700.0	542.0	357.0	935.0
YJL091C	590.0	563.0	754.0	653.0	618.0	979.0	472.0	1447.0	1194.0	697.0	756.0	1350.0
YJL092W	480.0	399.0	780.0	542.0	504.0	895.0	435.0	1132.0	1066.0	735.0	624.0	1594.0
YJL093C	688.0	722.0	987.0	898.0	835.0	1343.0	741.0	1778.0	1560.0	1069.0	1243.0	2113.0
YJL094C	717.0	670.0	861.0	914.0	832.0	1016.0	596.0	1702.0	1375.0	955.0	1216.0	1901.0
YJL095W	363.0	392.0	602.0	491.0	397.0	683.0	390.0	801.0	898.0	587.0	662.0	1221.0
