gene_id	SRR1944924.genes.results	SRR1944925.genes.results	SRR1944926.genes.results	SRR1944927.genes.results	SRR1944928.genes.results	SRR1944929.genes.results
YJL204C	12.45	9.5	14.96	14.16	14.99	15.69
YJL205C	68.8	58.09	64.7	52.15	64.48	48.61
YJL206C	9.93	7.6	9.62	13.68	13.55	9.95
YJL207C	13.47	10.91	17.88	15.69	17.85	15.76
YJL208C	46.69	49.68	47.2	46.65	51.12	47.43
YJL209W	17.63	16.9	17.23	20.25	20.9	18.56
YJL210W	57.04	56.08	50.12	55.7	66.8	50.7
YJL212C	52.59	54.67	49.88	78.23	64.78	51.28
YJL213W	24.29	22.87	22.08	32.36	31.96	26.15
YJL214W	4.44	3.77	4.89	5.06	4.49	2.51
YJL216C	4.79	3.93	5.27	7.55	6.29	5.48
YJL217W	276.59	273.77	267.26	354.2	321.81	297.36
YJL218W	15.42	14.26	21.93	13.58	22.1	18.33
YJL219W	2.15	2.09	1.64	2.69	2.99	4.09
YJL221C	2.16	2.01	1.7	2.5	2.06	1.75
YJL222W	3.86	5.38	4.38	9.2	5.71	3.23
YJL223C	0.33	0.44	0.0	0.47	0.29	0.39
YJL225C	3.12	3.82	3.32	4.37	4.02	3.67
YJR001W	90.78	85.7	76.6	112.9	107.68	81.15
YJR002W	74.79	76.37	80.21	84.89	95.78	82.66
YJR003C	44.49	35.25	39.21	34.66	46.77	39.85
YJR004C	14.68	14.5	18.04	26.75	19.99	14.18
YJR005C-A	1.12	2.14	0.79	1.09	2.93	2.59
YJR005W	37.09	32.44	32.02	41.62	43.08	33.92
YJR006W	44.94	40.45	39.04	53.32	50.62	41.57
YJR007W	221.35	231.19	236.25	225.11	222.18	194.24
YJR008W	11.26	13.34	14.42	14.87	18.78	13.41
YJR009C	3044.79	3097.03	2714.95	2336.83	1951.29	2180.66
YJR010C-A	101.45	96.2	110.05	111.52	115.97	113.24
YJR010W	21.25	18.07	20.36	22.23	24.62	20.61
YJR011C	19.73	15.76	20.53	21.71	27.73	24.91
YJR012C	26.9	20.68	27.49	32.36	30.35	27.06
YJR013W	40.09	31.33	42.16	45.3	43.68	39.87
YJR014W	134.17	146.7	158.2	126.21	127.56	131.11
YJR015W	118.4	106.99	113.14	132.05	115.33	108.7
YJR016C	342.42	350.75	324.92	425.99	359.52	317.9
YJR017C	105.66	119.47	100.17	119.91	108.09	104.54
YJR019C	20.28	21.02	15.57	23.51	25.48	18.27
YJR021C	19.65	22.34	20.67	25.98	25.13	21.56
YJR022W	21.14	15.04	19.02	14.94	23.91	23.29
YJR024C	150.48	134.72	133.48	159.21	151.27	144.27
YJR025C	64.32	74.91	75.35	60.57	65.94	58.72
YJR026W	0.0	0.0	0.0	0.0	0.0	0.0
YJR027W	0.61	0.69	0.63	0.34	0.42	0.64
YJR028W	0.0	0.0	0.0	0.0	0.0	0.0
YJR029W	0.0	0.0	0.0	0.0	0.0	0.38
YJR030C	17.29	19.69	22.17	22.13	23.04	20.95
YJR031C	18.4	16.55	19.2	23.09	20.73	17.75
YJR032W	43.66	38.08	40.38	45.82	53.41	45.72
YJR033C	12.16	10.94	12.55	17.3	13.34	11.61
YJR034W	23.91	29.11	33.12	30.77	30.78	36.45
YJR035W	6.65	5.6	6.99	6.95	8.27	6.65
YJR036C	4.67	4.28	4.1	5.21	5.5	4.58
YJR039W	6.27	7.04	7.54	8.49	7.43	6.67
YJR040W	37.62	36.47	35.49	47.4	50.46	36.19
YJR041C	29.43	27.0	30.45	36.53	36.28	28.95
YJR042W	62.53	56.77	59.87	78.11	85.78	67.45
YJR043C	28.53	23.12	32.5	23.64	29.54	26.84
YJR044C	101.4	94.07	104.58	121.05	123.33	126.75
YJR045C	301.35	340.44	344.87	423.31	307.91	330.58
YJR046W	50.59	50.68	47.64	69.05	62.21	50.82
YJR047C	38.05	29.82	35.49	16.85	15.26	23.12
YJR048W	82.3	98.55	69.95	89.64	97.83	92.99
YJR049C	45.75	42.68	41.48	41.82	47.55	38.01
YJR050W	26.12	21.26	27.27	19.78	27.75	25.18
YJR051W	45.35	43.96	45.59	39.74	46.25	37.38
YJR052W	19.68	17.27	21.5	23.1	29.69	23.58
YJR053W	8.93	6.27	7.78	9.48	9.39	4.64
YJR054W	30.4	25.18	28.57	29.27	30.51	27.43
YJR055W	24.17	15.93	24.1	26.01	38.37	26.2
YJR056C	36.45	32.77	31.54	36.6	38.78	39.47
YJR057W	59.05	60.25	56.44	57.56	61.25	52.57
YJR058C	83.04	72.47	83.64	90.04	99.96	91.12
YJR059W	31.33	29.14	28.49	41.24	36.38	22.81
YJR060W	60.28	54.55	56.36	45.36	55.59	40.61
YJR061W	13.83	11.44	13.86	14.91	12.41	10.92
YJR062C	30.04	22.9	26.08	33.26	32.37	25.76
YJR063W	143.45	146.67	143.87	131.24	142.01	136.76
YJR064W	265.87	253.28	241.89	297.43	300.1	258.6
YJR065C	142.74	134.07	137.43	199.49	169.38	148.8
YJR066W	7.78	7.78	9.57	10.01	8.48	7.31
YJR067C	31.74	37.37	39.57	28.9	43.69	45.43
YJR068W	80.81	79.32	80.29	87.05	90.97	77.01
YJR069C	118.77	114.72	115.47	91.05	96.63	98.84
YJR070C	295.47	293.73	298.47	326.14	321.37	325.64
YJR072C	108.45	97.07	122.43	110.59	133.24	117.44
YJR073C	88.98	83.98	89.9	102.44	90.81	108.39
YJR074W	47.41	40.28	42.87	44.49	49.14	50.79
YJR075W	132.46	116.7	129.53	150.46	141.89	134.53
YJR076C	86.39	84.4	83.51	100.07	106.08	91.52
YJR077C	200.76	242.87	165.8	224.72	218.39	167.24
YJR078W	3.02	2.26	1.82	2.19	2.25	2.06
YJR079W	3.47	1.38	3.16	4.68	3.21	4.64
YJR080C	29.23	26.6	29.8	35.11	37.67	31.36
YJR082C	49.19	37.96	56.86	46.6	55.61	48.97
YJR083C	17.99	15.13	18.95	15.57	20.06	26.56
YJR084W	23.92	25.38	29.6	34.0	37.37	35.59
YJR085C	275.49	263.78	268.42	299.05	300.29	334.41
YJR086W	103.49	79.43	106.81	104.9	127.85	121.04
YJR088C	111.78	113.74	122.64	108.52	121.73	124.73
YJR089W	10.14	9.06	11.76	11.48	15.22	12.51
YJR090C	17.92	14.34	20.75	24.55	25.31	18.51
YJR091C	18.77	18.28	19.61	28.32	24.12	15.37
YJR092W	22.09	19.74	22.85	25.2	27.81	18.33
YJR093C	34.35	33.88	34.06	46.62	42.91	34.63
YJR094C	12.78	11.87	12.14	13.97	14.41	9.29
YJR094W-A	2774.82	2457.97	2736.21	2250.83	2558.28	2563.62
YJR095W	1.23	1.71	1.65	1.52	1.64	2.03
YJR096W	41.01	37.13	41.38	46.28	53.26	53.24
YJR097W	25.14	21.92	31.31	28.44	34.2	33.28
YJR098C	7.44	8.35	7.52	7.23	6.93	4.66
YJR099W	37.81	33.78	43.73	43.22	50.51	51.2
YJR100C	39.07	29.88	38.09	45.44	59.51	53.7
YJR101W	71.01	61.75	69.78	90.32	98.55	101.33
YJR102C	28.36	23.47	27.39	31.84	38.93	40.31
YJR103W	44.48	41.92	38.73	77.54	71.98	62.47
YJR104C	2025.49	2102.95	1783.72	2634.92	2536.81	2667.0
YJR105W	610.32	637.53	571.93	554.6	554.6	489.54
YJR106W	11.92	10.23	10.58	16.39	11.91	7.76
YJR107C-A	41.39	25.75	42.33	35.09	51.04	36.5
YJR107W	20.57	22.13	24.13	23.4	24.61	23.64
YJR108W	6.56	5.47	8.47	6.93	10.36	5.64
YJR109C	23.93	24.49	25.78	84.2	70.29	58.93
YJR110W	16.29	12.95	15.75	19.46	20.55	16.78
YJR111C	24.8	27.66	24.06	31.98	33.31	36.27
YJR112W	30.09	38.35	38.41	37.5	54.42	44.67
YJR112W-A	55.08	60.79	56.37	52.91	56.62	51.38
YJR113C	66.53	65.58	63.08	69.59	67.77	85.24
YJR115W	8.8	7.03	8.74	7.74	7.21	8.74
YJR116W	40.04	34.57	30.48	31.43	28.99	28.34
YJR117W	124.31	131.75	123.41	135.44	120.39	105.74
YJR118C	91.67	78.98	83.64	81.77	90.22	87.55
YJR119C	6.86	7.0	7.27	7.92	7.32	5.71
YJR120W	27.45	15.62	24.52	29.91	30.82	20.49
YJR121W	292.1	330.5	279.04	368.98	324.3	284.51
YJR122W	21.91	20.03	24.67	25.67	29.01	26.15
YJR123W	6321.6	6587.15	5505.39	5888.23	5583.43	5371.93
YJR124C	58.78	49.11	52.47	67.92	68.72	55.86
YJR125C	74.98	77.2	77.51	95.76	100.16	85.05
YJR126C	33.69	30.37	35.39	44.63	38.75	34.51
YJR127C	11.96	11.25	12.54	23.57	17.49	15.35
YJR128W	0.63	1.27	2.32	2.15	1.91	1.17
YJR129C	13.03	14.82	14.9	15.96	12.28	12.18
YJR130C	21.21	19.25	17.75	24.46	33.33	25.49
YJR131W	27.88	30.0	26.86	32.84	25.25	24.93
YJR132W	30.74	32.92	37.52	40.9	37.77	30.71
YJR133W	64.74	68.76	70.69	68.88	66.44	72.34
YJR134C	15.91	11.28	18.33	12.48	18.39	19.17
YJR135C	16.43	15.32	16.79	16.41	19.37	14.78
YJR135W-A	165.98	178.54	142.32	162.1	166.56	155.02
YJR136C	26.17	20.99	25.81	30.67	34.52	26.66
YJR137C	20.2	19.59	19.46	27.56	24.44	15.84
YJR138W	6.69	6.92	8.83	9.24	8.62	8.16
YJR139C	562.92	574.19	532.22	560.94	565.84	523.91
YJR140C	8.9	8.13	11.44	12.35	11.47	10.41
YJR141W	35.19	28.48	38.93	38.03	42.5	37.81
YJR142W	42.63	36.94	44.83	38.27	42.7	38.86
YJR143C	115.04	117.25	120.49	150.62	114.73	102.09
YJR144W	70.5	73.83	72.49	70.07	93.55	77.82
YJR145C	3020.53	2723.67	2996.17	2621.51	2659.74	2733.36
YJR146W	22.46	26.83	22.12	29.24	22.8	19.49
YJR147W	66.74	68.17	65.59	87.45	70.44	53.95
YJR148W	304.08	305.72	279.71	281.7	261.41	269.95
YJR149W	14.16	13.75	12.53	20.26	15.22	15.81
YJR150C	0.6	0.81	2.72	0.82	0.71	2.12
YJR151C	2.72	3.38	4.33	3.85	3.01	2.52
YJR151W-A	0.0	0.0	1.25	1.71	0.0	0.94
YJR152W	10.97	9.56	8.41	13.76	15.21	11.66
YJR153W	10.95	9.45	11.05	11.61	12.42	9.69
YJR154W	7.27	8.36	9.1	8.98	10.6	5.5
YJR155W	11.53	11.13	9.95	10.99	13.52	12.0
YJR156C	3.79	4.01	4.95	3.76	2.52	2.65
YJR158W	0.0	0.0	0.0	0.0	0.0	0.0
YJR159W	5.89	12.16	13.3	5.97	7.86	0.07
YJR160C	3.14	0.05	6.09	4.79	5.09	3.98
YJR161C	11.68	13.1	10.39	11.95	9.71	6.34
YKL001C	59.88	55.89	60.51	63.85	63.67	63.48
YKL002W	67.67	76.52	79.26	81.92	91.1	93.27
YKL003C	71.91	55.3	68.47	78.76	75.11	86.09
YKL004W	168.96	162.06	149.38	207.04	179.81	152.88
YKL005C	21.83	18.24	24.8	23.11	25.32	23.83
YKL006C-A	76.62	77.23	70.61	89.43	89.33	87.69
YKL006W	3970.47	4726.68	3556.4	3779.04	3749.88	3809.41
YKL007W	103.19	92.91	104.65	146.36	131.27	148.49
YKL008C	125.13	118.8	135.27	122.46	122.58	118.31
YKL009W	238.37	172.11	228.16	196.1	249.9	244.51
YKL010C	21.09	19.82	24.54	28.85	26.85	23.16
YKL011C	21.47	18.15	21.37	21.07	24.99	24.6
YKL012W	29.61	26.42	29.07	25.47	35.53	32.99
YKL013C	200.17	169.05	197.16	193.34	204.56	206.88
YKL014C	22.0	19.02	26.07	25.96	27.8	23.06
YKL015W	22.76	19.69	24.01	26.58	31.92	22.12
YKL016C	111.24	106.05	121.69	138.41	146.69	143.92
YKL017C	16.14	13.8	13.58	15.28	18.04	14.21
YKL018C-A	41.43	42.08	41.7	44.02	50.7	46.94
YKL018W	48.33	38.8	44.03	51.43	56.9	46.15
YKL019W	86.95	81.94	82.49	96.32	94.67	83.16
YKL020C	25.02	27.04	24.79	37.02	32.71	23.72
YKL021C	74.62	69.62	73.66	78.29	97.51	83.85
YKL022C	20.08	19.71	17.88	23.25	26.2	22.47
YKL023C-A	108.74	85.14	117.14	125.75	106.54	116.89
YKL023W	21.45	23.54	20.74	23.87	20.18	22.32
YKL024C	163.45	146.77	161.21	176.3	145.24	174.78
YKL025C	28.54	24.4	27.63	42.23	34.05	29.67
YKL026C	6.57	5.69	8.54	5.56	7.5	6.24
YKL027W	54.72	53.69	52.75	64.62	66.89	57.71
YKL028W	51.68	52.13	54.09	57.43	75.38	62.24
YKL029C	113.47	113.08	103.59	114.07	102.97	82.61
YKL032C	32.55	30.97	35.2	45.22	37.86	30.7
YKL033W	15.12	12.68	15.72	20.26	21.06	17.21
YKL033W-A	214.17	220.97	218.75	202.28	222.86	216.2
YKL034W	22.0	19.9	18.59	28.44	27.15	20.24
YKL035W	182.84	194.68	170.68	228.92	199.84	170.44
YKL037W	2.97	6.26	8.39	5.77	4.96	9.05
YKL038W	9.05	8.76	12.79	14.16	9.19	10.16
YKL039W	74.3	69.17	70.76	101.44	84.57	68.69
YKL040C	77.64	74.57	87.16	97.45	120.71	104.25
YKL041W	45.85	38.46	52.44	46.73	65.21	67.42
YKL042W	19.8	15.85	24.49	18.48	20.91	23.56
YKL043W	42.52	40.39	39.99	34.93	26.72	23.79
YKL044W	19.08	11.35	18.14	11.19	12.28	6.68
YKL045W	38.34	31.64	37.05	38.19	41.15	36.58
YKL046C	122.12	102.38	113.89	131.4	137.3	118.04
YKL047W	38.1	27.41	37.31	43.76	46.77	36.75
YKL048C	14.23	14.24	13.89	16.3	21.46	15.88
YKL049C	23.21	17.17	27.42	18.17	33.21	26.57
YKL050C	2.16	2.6	3.14	2.71	2.47	2.6
YKL051W	62.28	51.51	53.81	59.84	61.38	45.77
YKL052C	54.72	47.76	56.12	61.06	66.53	57.68
YKL053C-A	92.74	91.6	99.9	97.16	103.72	107.56
YKL054C	64.45	49.57	78.75	52.16	61.1	53.84
YKL055C	10.17	9.14	10.01	17.77	14.8	12.46
YKL056C	4398.35	4804.76	4140.57	3412.25	3524.25	3428.41
YKL057C	40.15	37.52	43.2	50.44	48.26	42.53
YKL058W	127.88	125.9	137.73	139.1	148.48	133.54
YKL059C	31.85	27.25	29.68	31.99	37.31	33.98
YKL060C	9671.04	9474.4	9682.11	8522.31	8014.2	8444.4
YKL061W	25.68	23.43	28.65	21.95	24.61	30.44
YKL062W	11.81	11.55	11.8	22.52	23.04	15.03
YKL063C	50.47	46.14	60.71	42.45	64.78	63.39
YKL064W	22.66	22.29	25.93	28.67	25.85	22.23
YKL065C	154.99	117.44	153.53	128.31	146.99	145.99
YKL065W-A	2.81	4.49	5.96	10.02	8.29	7.27
YKL067W	228.33	230.62	230.27	230.45	262.62	255.69
YKL068W	52.81	45.34	47.56	60.58	57.07	39.79
YKL068W-A	123.73	96.66	102.09	120.26	119.81	116.09
YKL069W	58.94	58.39	67.02	53.07	65.45	61.45
YKL070W	29.97	23.71	26.08	24.65	29.85	18.61
YKL071W	15.78	16.33	18.56	23.62	17.97	15.23
YKL072W	14.03	12.68	17.73	18.91	20.14	18.94
YKL073W	38.02	33.81	40.33	36.11	42.47	34.15
YKL074C	29.17	27.63	26.62	36.53	47.48	32.4
YKL075C	33.06	29.39	28.81	28.95	40.27	36.05
YKL077W	127.74	112.08	130.84	143.06	146.48	126.76
YKL078W	27.26	28.35	26.75	36.78	35.77	28.4
YKL079W	21.6	19.23	26.56	25.97	30.15	28.2
YKL080W	349.26	318.63	367.81	345.79	369.58	376.0
YKL081W	1040.03	1112.51	1153.84	1271.18	996.31	1179.07
YKL082C	39.5	30.15	56.9	29.28	39.94	49.48
YKL084W	71.79	62.18	78.9	73.01	54.23	65.01
YKL085W	126.94	120.86	117.92	124.0	142.11	122.83
YKL086W	5.53	9.01	8.4	10.21	7.88	9.02
YKL087C	29.93	25.94	28.02	35.59	37.22	39.75
YKL088W	25.48	22.73	23.33	30.54	33.23	23.84
YKL089W	13.02	13.17	16.22	14.25	20.99	16.31
YKL090W	20.9	19.1	24.26	24.74	27.72	23.65
YKL091C	21.86	21.62	19.87	22.82	27.04	29.26
YKL092C	11.62	9.41	10.93	12.19	13.35	10.8
YKL093W	19.91	25.08	19.24	26.97	29.76	19.94
YKL094W	103.93	99.74	93.39	110.7	120.44	102.03
YKL095W	14.04	10.86	11.01	11.64	18.59	9.37
YKL096C-B	2.03	2.6	3.36	6.59	4.0	8.34
YKL096W	135.49	176.72	138.44	298.96	261.64	260.03
YKL096W-A	3072.67	4192.46	3001.48	3669.4	3502.5	3505.21
YKL097C	0.0	0.25	0.18	0.5	0.0	0.28
YKL098W	31.8	31.36	35.22	44.51	44.69	41.82
YKL099C	61.18	48.51	77.6	52.37	73.99	78.04
YKL100C	62.01	63.52	60.84	86.94	78.26	69.29
YKL101W	22.5	18.36	25.6	24.61	29.99	25.4
YKL102C	0.34	1.65	0.24	2.01	0.68	0.37
YKL103C	25.05	25.16	25.85	37.65	34.54	28.22
YKL104C	107.99	114.55	114.24	132.41	115.1	103.66
YKL104W-A	0.0	0.0	0.0	0.03	0.0	0.0
YKL105C	11.37	9.76	10.3	10.77	11.29	8.48
YKL106C-A	0.0	0.8	2.95	2.43	3.28	2.23
YKL106W	61.19	46.18	56.58	72.75	77.92	63.27
YKL107W	3.25	3.56	4.35	4.51	3.76	4.16
YKL108W	18.85	16.77	22.66	17.47	20.31	16.59
YKL109W	15.18	14.12	12.02	16.4	19.78	15.57
YKL110C	56.61	49.1	59.54	61.7	62.7	55.82
YKL112W	41.02	37.85	43.48	40.59	46.13	32.49
YKL113C	70.23	64.8	67.54	69.54	78.14	73.6
YKL114C	58.86	51.45	56.15	59.78	69.75	60.18
YKL116C	30.43	26.57	30.18	39.33	33.66	31.02
YKL117W	422.12	425.07	417.57	502.79	553.52	522.84
YKL119C	56.67	51.47	55.76	40.91	54.86	55.65
YKL120W	173.66	146.2	156.89	144.35	167.43	120.41
YKL121W	11.3	10.63	10.63	13.79	14.69	9.41
YKL122C	83.76	65.86	112.87	61.83	79.57	92.41
YKL124W	8.36	5.74	7.89	10.79	13.05	9.24
YKL125W	44.54	37.18	40.37	56.18	57.23	40.77
YKL126W	65.66	63.71	67.16	101.64	96.93	80.15
YKL127W	103.69	105.23	105.81	117.65	107.33	93.29
YKL128C	103.86	93.51	104.93	118.3	108.94	119.07
YKL129C	8.18	8.2	10.52	10.75	10.0	7.91
YKL130C	67.67	73.09	66.62	73.25	83.02	80.37
YKL132C	15.07	14.77	13.67	14.9	14.64	12.67
YKL133C	11.91	10.6	11.33	8.93	11.93	11.4
YKL134C	16.78	13.79	17.26	18.13	20.12	14.94
YKL135C	42.35	41.88	45.78	62.66	61.27	46.12
YKL137W	78.05	74.82	73.63	73.1	95.83	93.06
YKL138C	68.42	63.79	59.74	86.84	81.7	92.55
YKL138C-A	42.99	21.32	48.55	36.02	54.36	47.56
YKL139W	22.89	14.48	22.51	19.79	29.47	26.17
YKL140W	43.67	34.6	42.37	36.1	41.54	34.83
YKL141W	112.97	114.33	113.25	138.78	144.32	146.38
YKL142W	130.36	142.13	142.19	176.37	170.1	208.18
YKL143W	52.69	47.38	63.49	41.08	69.04	61.81
YKL144C	71.74	67.8	76.36	75.6	90.44	79.87
YKL145W	223.8	212.77	217.12	310.01	355.69	313.28
YKL146W	44.15	48.54	40.52	60.69	55.64	45.49
YKL148C	12.31	16.02	13.73	17.67	15.47	12.68
YKL149C	27.99	24.28	23.68	24.7	30.81	28.6
YKL150W	76.56	79.99	78.12	119.98	123.59	111.27
YKL151C	36.65	39.93	42.02	45.04	45.11	40.96
YKL152C	8315.18	8936.83	8250.61	7667.18	7420.73	7956.0
YKL154W	75.53	61.32	74.81	59.19	81.96	79.92
YKL155C	18.47	16.88	16.35	21.59	26.68	21.35
YKL156W	1592.64	1147.51	1639.46	1661.85	1619.34	1744.04
YKL157W	65.1	67.33	73.11	70.86	62.64	54.14
YKL159C	23.63	27.99	24.82	37.07	30.67	30.33
YKL160W	161.98	163.21	187.22	175.63	195.19	212.78
YKL161C	9.48	8.29	9.94	19.8	23.28	19.39
YKL162C	6.53	6.69	7.34	9.48	9.14	6.75
YKL163W	8.74	7.38	5.44	11.06	12.92	7.81
YKL164C	506.5	467.84	480.3	560.16	488.44	422.67
YKL165C	39.96	37.44	37.3	44.78	41.89	31.63
YKL166C	52.16	42.64	53.81	54.74	60.21	48.78
YKL167C	58.07	42.37	64.84	67.43	60.32	70.21
YKL168C	15.19	15.52	15.11	18.79	18.75	13.41
YKL170W	60.21	47.45	63.13	53.81	62.66	64.67
YKL171W	12.14	11.26	10.54	14.11	12.65	10.1
YKL172W	70.58	71.22	105.57	54.26	83.25	113.05
YKL173W	18.76	18.81	19.57	24.84	25.63	21.68
YKL174C	44.6	39.96	43.02	51.25	52.03	46.21
YKL175W	77.37	67.22	63.91	84.67	88.53	63.5
YKL176C	51.15	47.06	48.95	59.53	58.96	45.73
YKL178C	3.83	3.01	5.15	3.95	4.9	3.53
YKL179C	24.86	18.12	32.41	22.56	29.45	35.08
YKL180W	1834.88	1848.57	1946.4	1893.86	1666.64	1886.54
YKL181W	376.93	336.93	362.3	378.9	379.87	344.3
YKL182W	120.96	135.48	161.27	139.65	116.66	130.21
YKL183C-A	15.6	17.29	23.09	28.43	19.63	14.86
YKL183W	48.16	48.64	47.21	52.5	54.33	55.33
YKL184W	101.24	96.38	95.13	129.51	101.12	91.86
YKL185W	74.07	66.89	68.34	94.8	88.33	72.26
YKL186C	98.4	78.42	90.29	123.95	121.29	107.82
YKL187C	6.56	7.21	5.8	10.59	10.19	7.02
YKL188C	4.5	4.43	4.56	5.24	6.0	4.79
YKL189W	19.12	17.72	19.7	25.33	28.08	25.8
YKL190W	142.83	142.56	142.5	179.98	202.4	151.46
YKL191W	93.93	98.4	85.27	124.2	112.25	95.15
YKL192C	183.03	198.07	214.71	240.38	190.27	258.66
YKL193C	38.77	37.07	41.6	40.89	41.63	36.58
YKL194C	16.77	18.1	15.71	19.1	20.3	18.23
YKL195W	70.9	60.26	80.98	65.18	87.71	88.19
YKL196C	224.98	225.57	241.14	232.67	254.89	252.99
YKL197C	7.89	9.23	12.13	13.31	10.72	8.51
YKL198C	23.81	27.22	28.25	33.17	26.87	21.2
YKL201C	15.08	14.16	11.77	15.59	17.93	13.36
YKL203C	6.89	7.64	9.62	11.45	9.91	8.04
YKL204W	29.73	25.27	32.17	40.45	36.0	26.32
YKL205W	30.51	26.82	35.5	44.58	43.44	33.5
YKL206C	58.02	56.77	58.63	79.57	93.58	88.42
YKL207W	186.33	194.61	203.42	235.89	225.08	205.56
YKL208W	20.6	19.75	23.24	32.98	26.59	21.61
YKL209C	64.44	58.62	64.14	78.21	77.19	59.71
YKL210W	138.11	132.37	143.23	207.49	193.3	167.81
YKL211C	109.05	98.69	96.52	113.16	110.71	92.42
YKL212W	128.28	103.18	122.0	121.24	130.17	110.0
YKL213C	47.34	42.04	47.77	57.86	57.88	52.26
YKL214C	44.7	49.4	53.53	50.26	54.93	54.18
YKL215C	15.14	14.11	15.05	20.26	18.7	11.94
YKL216W	522.82	427.5	451.86	281.66	323.15	304.14
YKL217W	5.86	5.62	6.8	6.67	7.09	6.24
YKL218C	19.59	21.0	22.1	20.97	21.84	17.31
YKL219W	37.94	36.32	30.7	42.54	43.73	35.78
YKL220C	15.61	11.9	10.71	18.64	12.54	9.22
YKL221W	2.9	3.21	4.15	6.74	6.96	7.25
YKL222C	14.52	12.34	13.2	17.7	19.05	13.33
YKL224C	0.56	0.55	0.0	0.48	0.0	0.0
YKR001C	129.08	119.75	126.61	115.67	121.4	105.53
YKR002W	37.76	35.16	35.77	45.96	43.77	42.8
YKR003W	51.71	44.87	51.33	43.77	52.13	47.78
YKR004C	24.13	22.03	21.78	23.54	26.79	20.5
YKR005C	2.68	3.23	3.5	3.14	3.04	3.45
YKR006C	58.39	51.82	53.35	63.34	64.02	67.45
YKR007W	43.99	37.55	41.87	43.88	52.5	51.9
YKR008W	41.74	37.74	44.13	46.92	50.31	41.52
YKR009C	9.05	9.68	7.51	9.89	8.93	8.8
YKR010C	17.5	16.87	20.47	20.11	23.14	16.94
YKR011C	36.54	32.49	37.91	37.59	46.59	41.58
YKR013W	229.42	225.37	242.3	324.14	303.8	274.72
YKR014C	107.37	93.57	110.4	94.57	123.6	106.03
YKR015C	12.46	11.39	9.8	13.72	15.86	7.92
YKR016W	23.32	20.18	25.27	20.27	26.78	26.02
YKR017C	11.92	13.38	10.33	12.99	15.64	11.46
YKR018C	60.81	67.19	66.44	104.83	83.7	78.67
YKR019C	9.16	9.24	11.42	14.16	11.89	12.85
YKR020W	22.23	17.79	25.02	21.19	27.77	23.66
YKR021W	21.02	14.34	17.88	22.97	21.38	14.8
YKR022C	28.97	22.33	37.49	22.42	36.34	35.99
YKR023W	13.41	8.48	13.23	11.84	15.58	17.8
YKR024C	29.74	24.21	27.16	32.5	41.04	30.84
YKR025W	85.2	80.1	93.44	99.1	102.03	104.64
YKR026C	105.2	82.26	89.33	98.6	116.04	94.54
YKR027W	29.98	27.84	30.79	37.92	37.63	31.97
YKR028W	38.48	37.8	41.93	48.55	49.21	41.55
YKR029C	13.15	9.0	14.51	12.55	16.28	14.97
YKR030W	54.53	40.72	42.81	66.13	72.24	59.38
YKR031C	7.4	7.36	10.52	10.84	10.47	10.5
YKR032W	0.33	0.0	0.0	0.0	0.33	0.18
YKR034W	0.8	0.26	0.19	0.65	0.52	0.28
YKR035W-A	56.87	42.48	62.4	43.74	69.57	62.97
YKR036C	29.28	24.89	27.25	32.99	35.33	28.91
YKR037C	36.81	34.82	35.21	32.47	36.03	29.95
YKR038C	92.43	87.63	85.82	114.02	118.98	106.73
YKR039W	11.76	10.93	10.09	13.65	14.03	10.46
YKR041W	5.15	4.38	5.66	5.0	6.46	3.21
YKR042W	1081.77	1397.16	854.14	1418.74	1254.24	991.01
YKR043C	239.93	246.46	228.13	268.74	265.64	243.62
YKR044W	46.84	40.14	47.94	54.85	54.47	44.4
YKR045C	24.25	26.22	22.62	25.83	23.24	20.74
YKR046C	110.72	121.43	95.44	112.78	105.28	92.64
YKR048C	151.33	175.36	166.65	209.84	189.69	209.49
YKR049C	49.18	48.92	45.98	61.16	55.84	56.42
YKR050W	13.52	12.77	14.25	16.51	14.96	12.28
YKR051W	24.37	19.9	22.83	31.31	33.5	27.17
YKR052C	71.23	56.86	55.19	100.98	97.42	77.69
YKR053C	29.75	20.66	26.7	40.6	43.31	32.58
YKR054C	3.6	4.05	5.32	4.41	3.85	4.06
YKR055W	25.11	21.36	24.89	26.21	32.89	23.11
YKR056W	48.18	45.27	49.81	70.08	74.55	63.51
YKR057W	3559.76	3363.57	3217.9	2983.02	3026.52	3267.55
YKR058W	7.33	7.87	8.29	9.29	8.41	8.31
YKR059W	1147.31	1128.72	1037.92	1068.05	1009.1	954.17
YKR060W	38.93	30.93	53.09	33.64	45.94	49.6
YKR061W	18.98	18.52	21.8	22.73	26.96	24.19
YKR062W	50.11	53.81	47.65	56.47	62.34	49.97
YKR063C	28.16	25.21	29.35	27.3	40.23	30.93
YKR064W	15.06	14.36	17.44	17.74	19.29	17.52
YKR065C	105.95	96.73	97.99	109.12	102.66	90.83
YKR066C	113.88	131.41	96.19	126.46	127.02	122.12
YKR067W	14.7	13.81	14.25	21.96	18.27	18.69
YKR068C	78.45	81.74	83.83	106.85	115.77	107.24
YKR069W	17.05	15.24	15.46	20.36	23.87	19.15
YKR070W	66.34	69.76	75.39	83.52	83.81	78.43
YKR071C	103.42	89.25	111.7	104.23	143.06	118.73
YKR072C	34.49	39.73	39.19	50.57	45.81	41.09
