gene_id	SRR1944924.genes.results	SRR1944925.genes.results	SRR1944926.genes.results	SRR1944927.genes.results	SRR1944928.genes.results	SRR1944929.genes.results
YKL121W	13.68	12.87	12.79	15.61	17.24	11.62
YKL122C	101.37	79.7	135.78	69.96	93.39	114.15
YKL124W	10.11	6.95	9.49	12.21	15.32	11.41
YKL125W	53.91	44.99	48.56	63.57	67.17	50.36
YKL126W	79.46	77.1	80.79	115.01	113.77	99.0
YKL127W	125.49	127.35	127.29	133.13	125.98	115.22
YKL128C	125.69	113.16	126.23	133.86	127.87	147.07
YKL129C	9.9	9.92	12.66	12.17	11.74	9.77
YKL130C	81.9	88.44	80.15	82.89	97.44	99.28
YKL132C	18.24	17.88	16.45	16.85	17.19	15.65
YKL133C	14.41	12.82	13.64	10.1	14.0	14.09
YKL134C	20.31	16.69	20.77	20.51	23.61	18.45
YKL135C	51.25	50.69	55.07	70.9	71.91	56.96
YKL137W	94.45	90.54	88.58	82.72	112.48	114.95
YKL138C	82.8	77.19	71.87	98.26	95.9	114.31
YKL138C-A	52.03	25.8	58.41	40.76	63.81	58.75
YKL139W	27.71	17.52	27.08	22.4	34.59	32.32
YKL140W	52.85	41.87	50.97	40.85	48.75	43.03
YKL141W	136.73	138.35	136.24	157.04	169.39	180.8
YKL142W	157.77	172.0	171.06	199.57	199.65	257.13
YKL143W	63.77	57.34	76.38	46.48	81.03	76.35
YKL144C	86.82	82.05	91.86	85.55	106.15	98.65
YKL145W	270.86	257.49	261.2	350.79	417.49	386.96
YKL146W	53.43	58.74	48.74	68.67	65.3	56.19
YKL148C	14.9	19.39	16.52	20.0	18.16	15.66
YKL149C	33.87	29.38	28.49	27.95	36.16	35.33
YKL150W	92.66	96.8	93.98	135.76	145.06	137.44
YKL151C	44.35	48.33	50.55	50.97	52.94	50.6
YKL152C	10063.49	10814.95	9925.58	8675.72	8709.93	9827.05
YKL154W	91.41	74.21	90.0	66.97	96.2	98.72
YKL155C	22.35	20.42	19.67	24.42	31.31	26.37
YKL156W	1927.51	1388.66	1972.29	1880.45	1900.66	2154.19
YKL157W	78.79	81.49	87.95	80.18	73.52	66.88
YKL159C	28.6	33.87	29.85	41.95	36.0	37.46
YKL160W	196.03	197.51	225.23	198.74	229.1	262.82
YKL161C	11.47	10.03	11.95	22.41	27.33	23.95
YKL162C	7.91	8.1	8.83	10.73	10.73	8.34
YKL163W	10.58	8.93	6.55	12.51	15.17	9.65
YKL164C	612.99	566.16	577.81	633.84	573.29	522.07
YKL165C	48.36	45.31	44.87	50.67	49.16	39.07
YKL166C	63.13	51.6	64.73	61.94	70.67	60.25
YKL167C	70.28	51.27	78.01	76.3	70.8	86.73
YKL168C	18.38	18.78	18.18	21.26	22.0	16.56
YKL170W	72.87	57.42	75.94	60.89	73.54	79.88
YKL171W	14.69	13.63	12.68	15.97	14.85	12.48
YKL172W	85.42	86.19	127.0	61.39	97.71	139.64
YKL173W	22.71	22.77	23.54	28.11	30.09	26.78
YKL174C	53.98	48.36	51.75	57.99	61.07	57.07
YKL175W	93.63	81.35	76.89	95.81	103.91	78.43
YKL176C	61.9	56.95	58.89	67.36	69.2	56.48
YKL178C	4.64	3.65	6.2	4.47	5.75	4.36
YKL179C	30.09	21.93	38.98	25.53	34.56	43.33
YKL180W	2220.67	2237.05	2341.54	2142.98	1956.18	2330.21
YKL181W	456.19	407.74	435.86	428.74	445.87	425.26
YKL182W	146.39	163.95	194.01	158.02	136.93	160.84
YKL183C-A	18.88	20.93	27.78	32.17	23.04	18.35
YKL183W	58.28	58.86	56.79	59.4	63.76	68.34
YKL184W	122.52	116.64	114.44	146.55	118.68	113.46
YKL185W	89.64	80.94	82.21	107.26	103.67	89.25
YKL186C	119.08	94.9	108.62	140.26	142.37	133.17
YKL187C	7.94	8.73	6.97	11.99	11.96	8.67
YKL188C	5.44	5.37	5.49	5.93	7.05	5.92
YKL189W	23.14	21.45	23.7	28.66	32.96	31.87
YKL190W	172.86	172.52	171.43	203.65	237.56	187.08
YKL191W	113.68	119.08	102.58	140.54	131.75	117.52
YKL192C	221.51	239.69	258.3	272.0	223.33	319.49
YKL193C	46.92	44.86	50.05	46.26	48.87	45.19
YKL194C	20.3	21.9	18.9	21.62	23.83	22.52
YKL195W	85.8	72.92	97.42	73.75	102.95	108.93
YKL196C	272.29	272.97	290.09	263.28	299.18	312.49
YKL197C	9.55	11.17	14.6	15.06	12.58	10.51
YKL198C	28.81	32.94	33.99	37.53	31.54	26.18
YKL201C	18.25	17.14	14.16	17.64	21.04	16.51
YKL203C	8.34	9.25	11.58	12.95	11.63	9.93
YKL204W	35.98	30.58	38.7	45.78	42.25	32.52
YKL205W	36.93	32.46	42.71	50.45	50.99	41.38
YKL206C	70.22	68.71	70.53	90.04	109.84	109.21
YKL207W	225.51	235.51	244.72	266.92	264.19	253.9
YKL208W	24.93	23.9	27.96	37.32	31.21	26.69
YKL209C	77.99	70.94	77.16	88.5	90.6	73.75
YKL210W	167.15	160.18	172.31	234.79	226.88	207.28
YKL211C	131.98	119.43	116.11	128.05	129.94	114.15
YKL212W	155.25	124.87	146.77	137.19	152.78	135.87
YKL213C	57.3	50.87	57.47	65.47	67.94	64.55
YKL214C	54.09	59.78	64.39	56.87	64.47	66.92
YKL215C	18.33	17.08	18.11	22.92	21.95	14.75
YKL216W	632.74	517.35	543.59	318.71	379.29	375.67
YKL217W	7.1	6.8	8.18	7.55	8.32	7.71
YKL218C	23.71	25.41	26.59	23.73	25.64	21.38
YKL219W	45.91	43.95	36.94	48.14	51.33	44.2
YKL220C	18.9	14.4	12.89	21.09	14.72	11.39
YKL221W	3.5	3.89	4.99	7.63	8.17	8.96
YKL222C	17.57	14.94	15.88	20.03	22.35	16.47
YKL224C	0.68	0.66	0.0	0.55	0.0	0.0
YKR001C	156.22	144.92	152.31	130.89	142.49	130.35
YKR002W	45.69	42.55	43.03	52.01	51.37	52.86
YKR003W	62.58	54.29	61.75	49.53	61.19	59.01
YKR004C	29.2	26.66	26.2	26.64	31.45	25.32
YKR005C	3.24	3.91	4.21	3.55	3.57	4.27
YKR006C	70.67	62.71	64.18	71.67	75.14	83.32
YKR007W	53.24	45.44	50.37	49.65	61.62	64.1
YKR008W	50.51	45.67	53.09	53.09	59.05	51.28
YKR009C	10.96	11.72	9.03	11.2	10.48	10.87
YKR010C	21.18	20.42	24.62	22.76	27.16	20.92
YKR011C	44.22	39.32	45.61	42.53	54.68	51.36
YKR013W	277.66	272.74	291.49	366.77	356.58	339.32
YKR014C	129.95	113.24	132.81	107.02	145.07	130.96
YKR015C	15.08	13.79	11.78	15.52	18.61	9.78
YKR016W	28.23	24.42	30.41	22.93	31.44	32.14
YKR017C	14.43	16.19	12.42	14.7	18.35	14.15
YKR018C	73.6	81.31	79.93	118.62	98.24	97.17
YKR019C	11.09	11.18	13.74	16.02	13.95	15.87
YKR020W	26.9	21.53	30.1	23.97	32.6	29.22
YKR021W	25.44	17.36	21.51	25.99	25.1	18.27
YKR022C	35.06	27.02	45.11	25.37	42.65	44.46
YKR023W	16.23	10.27	15.92	13.4	18.29	21.99
YKR024C	35.99	29.3	32.67	36.78	48.17	38.09
YKR025W	103.12	96.93	112.41	112.14	119.76	129.25
YKR026C	127.32	99.55	107.46	111.57	136.2	116.78
YKR027W	36.29	33.69	37.04	42.91	44.17	39.49
YKR028W	46.57	45.74	50.44	54.94	57.76	51.32
YKR029C	15.92	10.9	17.45	14.2	19.11	18.49
YKR030W	66.0	49.28	51.5	74.83	84.79	73.34
YKR031C	8.95	8.91	12.66	12.26	12.28	12.96
YKR032W	0.41	0.0	0.0	0.0	0.39	0.22
YKR034W	0.97	0.31	0.23	0.73	0.61	0.35
YKR035W-A	68.83	51.4	75.06	49.5	81.66	77.78
YKR036C	35.44	30.12	32.79	37.33	41.47	35.71
YKR037C	44.54	42.13	42.35	36.74	42.29	36.99
YKR038C	111.86	106.04	103.24	129.01	139.66	131.83
YKR039W	14.23	13.23	12.14	15.44	16.46	12.92
YKR041W	6.23	5.31	6.81	5.66	7.58	3.97
YKR042W	1309.22	1690.78	1027.54	1605.36	1472.14	1224.07
YKR043C	290.37	298.26	274.44	304.09	311.79	300.91
YKR044W	56.68	48.58	57.67	62.06	63.94	54.84
YKR045C	29.34	31.73	27.22	29.22	27.28	25.62
YKR046C	134.0	146.94	114.82	127.61	123.57	114.42
YKR048C	183.15	212.21	200.49	237.44	222.65	258.76
YKR049C	59.52	59.2	55.31	69.21	65.54	69.69
YKR050W	16.37	15.45	17.15	18.68	17.56	15.17
YKR051W	29.5	24.08	27.46	35.42	39.32	33.56
YKR052C	86.2	68.82	66.39	114.26	114.35	95.97
YKR053C	36.0	25.01	32.12	45.94	50.83	40.24
YKR054C	4.36	4.9	6.4	4.99	4.52	5.01
YKR055W	30.4	25.85	29.94	29.65	38.61	28.54
YKR056W	58.31	54.78	59.92	79.3	87.5	78.44
YKR057W	4308.22	4070.44	3871.17	3375.4	3552.32	4035.99
YKR058W	8.87	9.53	9.97	10.51	9.87	10.27
YKR059W	1388.54	1365.93	1248.63	1208.54	1184.41	1178.57
YKR060W	47.11	37.43	63.87	38.07	53.92	61.26
YKR061W	22.97	22.41	26.22	25.72	31.65	29.88
YKR062W	60.65	65.12	57.32	63.9	73.17	61.72
YKR063C	34.08	30.5	35.31	30.89	47.21	38.2
YKR064W	18.23	17.37	20.98	20.07	22.64	21.64
YKR065C	128.23	117.05	117.88	123.47	120.49	112.19
YKR066C	137.82	159.02	115.72	143.09	149.09	150.84
YKR067W	17.79	16.72	17.14	24.84	21.44	23.09
YKR068C	94.94	98.91	100.85	120.91	135.88	132.46
YKR069W	20.64	18.44	18.59	23.04	28.02	23.65
YKR070W	80.28	84.42	90.7	94.51	98.37	96.87
YKR071C	125.17	108.01	134.38	117.94	167.91	146.65
YKR072C	41.75	48.08	47.15	57.22	53.77	50.75
YKR073C	13.93	13.74	12.87	13.02	10.62	4.13
YKR074W	191.21	194.92	186.5	174.26	186.89	216.99
YKR075C	15.83	16.39	18.08	18.88	22.49	21.45
YKR076W	11.17	8.34	11.32	13.68	10.87	13.22
YKR077W	32.83	35.61	34.27	42.25	38.92	36.49
YKR078W	13.07	13.61	15.54	13.51	19.15	17.94
YKR079C	34.5	29.47	36.0	34.87	43.73	36.86
YKR080W	125.11	107.96	95.34	133.79	155.12	123.82
YKR081C	120.66	119.06	143.03	122.17	145.89	145.23
YKR082W	47.14	41.37	42.34	48.97	59.1	43.15
YKR083C	26.56	22.39	39.12	25.88	40.24	35.8
YKR084C	67.48	64.34	68.48	69.71	78.19	67.05
YKR085C	78.33	67.89	92.24	85.01	103.62	114.52
YKR086W	21.62	17.9	20.23	24.64	25.98	20.92
YKR087C	53.42	43.96	42.85	58.73	60.97	53.91
YKR088C	96.7	85.4	95.85	96.78	108.71	103.09
YKR089C	34.24	33.38	37.33	48.89	42.03	35.96
YKR090W	35.77	32.09	34.19	34.87	39.15	31.16
YKR091W	20.04	18.7	19.14	25.71	24.95	21.77
YKR092C	276.55	265.51	229.22	251.41	297.7	256.5
YKR093W	44.15	57.1	57.86	82.75	51.35	60.1
YKR094C	3617.53	3302.46	3473.86	2996.93	3111.1	3273.86
YKR095W	9.02	6.2	16.4	8.73	10.9	14.93
YKR095W-A	68.93	59.24	83.51	55.73	67.03	60.45
YKR096W	14.84	15.31	15.79	18.82	17.6	13.49
YKR097W	5.41	3.58	4.14	5.42	6.29	5.78
YKR098C	10.26	9.42	11.84	8.27	9.01	8.96
YKR099W	20.9	17.6	22.96	19.24	26.14	22.55
YKR100C	54.38	44.62	52.41	49.42	63.36	56.09
YKR101W	13.71	11.6	14.66	14.53	17.27	14.86
YKR102W	2.4	2.95	3.53	4.37	4.11	3.42
YKR103W	4.5	3.8	4.05	4.52	5.8	3.85
YKR104W	5.25	5.57	6.78	5.03	6.35	6.66
YKR105C	10.36	10.37	10.66	18.36	17.17	12.62
YKR106W	5.97	5.93	5.49	12.34	14.09	12.73
YLL001W	34.18	32.88	35.07	48.83	49.87	41.07
YLL002W	28.39	21.47	25.36	26.35	28.95	30.94
YLL003W	13.95	14.44	19.02	16.72	18.94	20.49
YLL004W	28.89	23.61	27.83	29.61	39.49	32.39
YLL005C	13.93	13.36	14.54	14.13	14.81	14.41
YLL006W	30.48	30.2	29.47	28.44	30.31	18.54
YLL006W-A	2.11	0.0	0.49	1.92	2.01	1.92
YLL007C	12.76	12.3	15.16	15.84	16.42	14.47
YLL008W	77.55	76.57	83.09	80.1	98.62	84.9
YLL009C	65.18	48.15	110.51	55.43	76.91	107.38
YLL010C	66.34	63.1	57.15	80.5	74.57	56.53
YLL011W	64.25	54.66	62.89	69.66	82.72	70.33
YLL012W	35.39	34.5	35.53	32.78	31.6	25.64
YLL013C	35.79	35.12	47.33	40.46	31.77	36.46
YLL014W	226.39	194.53	240.68	187.25	217.17	219.81
YLL015W	24.76	25.52	26.27	31.82	29.63	26.79
YLL016W	11.43	11.98	11.15	12.83	13.45	10.83
YLL017W	11.06	11.08	17.3	17.35	9.57	15.63
YLL018C	223.77	271.94	262.83	316.39	241.42	278.63
YLL018C-A	42.05	31.67	32.56	36.26	37.61	32.55
YLL019C	15.62	13.55	16.95	20.51	20.26	19.74
YLL021W	22.29	18.43	24.14	25.1	29.05	21.35
YLL022C	50.42	51.04	51.4	51.37	59.34	51.65
YLL023C	80.14	74.58	72.68	83.41	71.9	71.03
YLL024C	1774.09	2104.04	2297.19	2364.13	1803.11	2145.42
YLL025W	10.22	8.45	10.14	13.14	7.33	14.55
YLL026W	146.3	146.86	139.4	228.0	225.51	170.84
YLL027W	64.18	59.2	64.42	76.4	86.68	70.62
YLL028W	32.52	27.81	30.71	38.43	35.17	30.77
YLL029W	82.89	78.67	79.23	100.76	88.15	79.21
YLL030C	0.37	0.72	0.26	0.0	0.36	0.0
YLL031C	57.05	50.34	52.39	64.26	59.36	43.89
YLL032C	14.71	14.91	17.57	16.31	17.3	12.78
YLL033W	21.4	23.75	28.1	25.25	31.65	26.95
YLL034C	59.15	54.59	59.03	60.26	70.71	65.25
YLL035W	36.74	35.29	34.37	40.43	44.76	34.4
YLL036C	55.02	48.33	48.96	57.09	60.35	49.92
YLL038C	27.31	30.54	27.31	35.47	34.35	23.79
YLL039C	175.34	189.54	210.61	365.9	340.5	353.3
YLL040C	8.51	9.31	12.6	12.1	9.01	10.02
YLL041C	46.39	40.72	44.72	65.97	73.03	67.96
YLL042C	11.03	9.1	9.92	8.63	12.71	7.56
YLL043W	77.75	76.6	71.22	89.38	97.0	81.23
YLL045C	2559.65	2734.39	2770.98	2415.08	2129.06	2580.27
YLL046C	0.52	1.17	1.22	0.47	0.33	0.76
YLL048C	55.04	55.04	62.74	73.21	62.51	54.33
YLL049W	76.75	74.03	96.91	69.31	79.29	93.73
YLL050C	1690.94	1701.53	1538.03	1375.84	1667.45	1770.53
YLL051C	62.27	55.09	58.35	76.03	67.75	51.53
YLL052C	27.08	25.29	21.86	23.72	19.72	13.73
YLL053C	27.43	22.37	21.83	19.91	18.16	16.0
YLL054C	17.15	13.7	17.53	17.1	19.56	15.71
YLL055W	22.7	17.58	15.95	19.21	18.65	18.94
YLL056C	13.54	17.44	18.51	15.87	15.67	14.22
YLL057C	11.0	10.34	10.1	10.28	12.69	10.39
YLL058W	29.79	31.62	26.17	26.04	27.95	25.14
YLL060C	28.36	23.99	22.66	24.09	33.73	36.32
YLL061W	40.63	43.83	36.56	38.35	44.35	37.03
YLL062C	21.45	22.36	22.98	20.1	23.88	21.36
YLL063C	15.92	17.03	14.16	18.82	19.2	15.47
YLL064C	4.42	4.03	5.31	6.09	4.47	4.86
YLL066C	0.0	0.09	0.0	0.0	0.19	0.0
YLL066W-B	0.0	0.0	0.0	0.0	0.0	0.0
YLL067C	1.42	0.0	0.86	1.04	0.83	0.75
YLR001C	22.62	19.69	24.47	23.23	23.73	22.25
YLR002C	70.93	61.92	64.91	58.64	73.29	55.93
YLR003C	96.25	77.98	112.02	59.17	89.0	88.56
YLR004C	5.26	5.92	7.16	9.03	10.18	8.75
YLR005W	53.92	44.25	49.32	50.46	61.1	53.39
YLR006C	28.15	26.46	24.27	36.92	33.03	29.19
YLR007W	52.11	45.49	58.88	61.93	71.7	69.38
YLR008C	157.16	143.56	139.66	134.7	137.81	150.53
YLR009W	141.03	142.03	161.87	127.37	155.58	178.97
YLR010C	20.87	18.98	26.51	22.12	29.31	23.95
YLR011W	27.02	19.64	22.62	19.44	21.45	18.55
YLR012C	0.85	0.0	0.3	0.77	1.62	0.7
YLR013W	0.3	0.0	0.21	0.55	0.0	0.33
YLR014C	18.96	17.01	17.61	22.69	23.79	21.35
YLR015W	26.88	24.28	27.63	26.55	32.69	27.17
YLR016C	72.41	64.96	71.35	68.68	73.61	78.7
YLR017W	155.11	128.66	158.1	164.39	189.41	193.1
YLR018C	82.84	76.21	85.83	73.83	89.14	74.9
YLR019W	55.5	51.62	50.63	72.76	75.65	65.43
YLR020C	62.18	52.06	55.62	54.89	66.36	61.1
YLR021W	58.29	52.19	73.15	71.93	79.06	86.27
YLR022C	99.99	84.9	110.49	92.9	106.29	110.93
YLR023C	27.19	23.75	28.2	31.8	34.56	30.95
YLR024C	6.81	6.66	8.82	8.02	8.03	8.57
YLR025W	79.4	70.59	85.53	75.1	99.83	99.15
YLR026C	38.98	35.78	39.52	43.56	51.51	40.39
YLR027C	383.56	377.86	403.1	517.14	436.2	442.06
YLR028C	221.28	201.34	189.26	207.67	225.32	192.25
YLR029C	5963.8	5803.72	6504.33	4683.79	5410.25	6160.05
YLR030W	14.48	21.61	15.96	15.7	19.6	15.36
YLR031W	23.57	16.39	14.12	19.74	22.01	23.58
YLR032W	17.04	17.95	15.72	22.24	21.13	16.94
YLR033W	51.47	34.09	50.59	35.79	57.32	53.01
YLR034C	140.65	123.5	118.07	127.05	119.14	104.04
YLR035C	12.72	12.55	13.54	15.28	13.86	13.54
YLR035C-A	0.0	0.14	0.54	0.0	0.0	0.0
YLR036C	48.37	38.43	56.79	57.83	65.48	54.53
YLR037C	14.77	16.49	16.81	14.87	16.48	16.1
YLR038C	119.6	104.05	128.88	140.65	182.39	182.93
YLR039C	18.73	14.89	22.06	19.48	25.36	20.56
YLR040C	21.0	21.61	20.58	14.36	16.33	13.88
YLR042C	31.11	35.43	34.19	25.86	25.08	29.61
YLR043C	1322.42	1209.59	1349.84	1103.93	1239.16	1372.04
YLR044C	7566.39	8643.44	8239.37	8697.29	6448.51	7384.25
YLR045C	30.79	27.34	32.18	29.64	34.09	30.52
YLR046C	80.84	85.02	77.76	49.99	52.26	38.17
YLR047C	23.03	22.5	21.69	29.79	25.76	17.82
YLR048W	2229.64	2251.18	2281.92	2189.71	1917.52	2194.72
YLR049C	71.38	64.51	73.26	78.83	95.25	79.13
YLR050C	88.28	81.06	98.66	85.3	82.08	95.93
YLR051C	76.51	60.39	76.53	63.39	100.53	98.81
YLR052W	56.22	53.23	62.72	62.25	65.26	62.22
YLR053C	25.02	22.49	21.98	18.48	24.58	20.49
YLR054C	2.96	2.14	1.87	2.31	3.05	2.38
YLR055C	38.05	42.04	36.23	37.81	39.02	28.65
YLR056W	753.88	691.69	659.26	756.11	763.94	573.27
YLR057W	30.81	29.93	28.17	30.81	36.87	29.09
YLR058C	407.55	389.24	278.99	466.2	429.72	340.4
YLR059C	75.34	64.04	71.26	61.44	68.24	69.41
YLR060W	366.88	348.51	359.64	413.17	400.67	373.76
YLR061W	4361.3	4458.52	4237.77	3410.53	3425.8	4360.73
YLR063W	31.34	29.13	36.51	39.09	35.88	29.85
YLR064W	107.89	94.9	94.76	110.15	116.68	104.17
YLR065C	209.04	148.29	180.56	168.18	191.23	174.43
YLR066W	134.03	102.74	138.15	140.04	154.82	167.45
YLR067C	12.68	9.36	11.52	12.43	15.62	11.38
YLR068W	29.15	19.8	38.78	22.37	39.36	57.77
YLR069C	33.08	30.44	30.44	32.52	35.35	27.57
YLR070C	9.41	8.66	10.64	11.88	11.87	12.2
YLR071C	27.16	24.05	30.05	34.41	38.0	31.93
YLR072W	29.49	29.6	30.88	44.01	40.97	32.84
YLR073C	79.21	70.98	77.59	99.36	99.86	87.17
YLR074C	134.48	107.14	122.79	151.76	179.76	178.35
YLR075W	8584.8	7993.0	8344.65	7368.4	8325.69	8959.85
YLR077W	41.38	37.8	38.5	39.1	44.28	38.75
YLR078C	90.17	77.95	84.15	82.75	101.43	110.13
YLR079W	87.75	71.1	64.02	80.71	95.52	86.96
YLR080W	5.89	7.25	7.59	4.46	6.08	5.41
YLR081W	5.18	4.38	5.46	6.16	6.31	5.61
YLR082C	25.32	19.27	21.38	21.6	30.58	26.12
YLR083C	168.43	164.72	141.81	167.9	161.15	124.36
YLR084C	25.36	24.17	28.16	28.64	26.59	24.29
YLR085C	38.61	33.77	39.65	41.24	42.76	37.1
YLR086W	12.54	9.56	13.9	11.45	14.37	12.93
YLR087C	2.6	3.45	5.07	4.69	3.48	3.97
YLR088W	61.1	55.29	59.24	66.39	72.25	57.83
YLR089C	63.27	58.11	65.32	80.98	73.85	72.53
YLR090W	44.09	47.81	44.53	54.39	53.13	56.0
YLR091W	32.71	33.48	31.82	31.47	31.86	29.0
YLR092W	13.35	11.29	10.17	13.47	12.76	11.57
YLR093C	112.5	95.06	111.85	119.94	145.29	134.93
YLR094C	29.39	33.59	31.59	41.32	32.55	31.18
YLR095C	32.1	31.34	30.74	33.09	38.23	28.68
YLR096W	33.2	27.5	34.35	39.77	39.87	28.6
YLR097C	31.97	37.18	38.89	41.33	47.06	37.86
YLR098C	25.45	27.89	25.18	28.83	31.12	27.3
YLR099C	39.89	34.32	36.42	48.6	39.79	45.65
YLR099W-A	86.5	102.27	110.76	79.92	78.29	97.83
YLR100W	232.75	206.54	220.85	215.72	231.64	223.84
YLR102C	25.32	24.12	26.75	31.62	29.88	24.7
YLR103C	27.25	25.74	25.63	28.01	30.32	29.05
YLR104W	106.83	83.11	94.46	86.16	107.03	103.68
YLR105C	31.86	31.87	36.33	29.89	37.06	33.14
YLR106C	13.19	12.71	18.64	13.33	15.47	15.75
YLR107W	31.26	27.8	31.59	32.62	44.57	44.24
YLR108C	71.79	70.29	59.11	75.3	87.76	65.99
YLR109W	3615.16	3482.22	3751.76	4026.17	3334.14	3923.26
YLR110C	18079.78	20866.93	16899.31	16412.73	15087.47	16541.43
YLR111W	1.92	2.21	0.81	3.49	4.76	0.63
YLR112W	40.78	47.91	38.57	48.76	63.39	53.72
YLR113W	217.83	212.26	214.31	243.93	249.52	231.81
YLR114C	46.25	45.76	47.04	45.88	52.85	45.89
YLR115W	26.12	24.94	25.23	27.39	29.74	25.25
YLR116W	28.96	27.32	28.21	35.4	30.12	24.86
YLR117C	24.46	22.1	24.48	26.45	31.13	27.39
YLR118C	77.01	71.09	83.78	76.38	84.42	84.38
YLR119W	21.25	13.0	23.89	19.68	27.19	25.18
YLR120C	40.01	38.13	33.24	50.31	46.67	34.24
YLR121C	28.36	32.29	31.88	37.09	35.86	34.8
YLR122C	8.49	9.44	7.4	9.57	9.39	10.94
YLR125W	10.33	11.11	13.2	10.25	10.74	12.82
YLR126C	93.05	76.14	92.02	78.45	92.91	86.24
YLR127C	22.5	19.2	21.66	22.45	27.11	25.59
YLR128W	20.28	20.83	20.36	19.02	26.22	23.11
YLR129W	76.89	66.26	70.78	78.07	88.79	69.7
YLR130C	154.46	141.24	131.32	154.25	151.97	124.71
YLR131C	21.38	21.42	22.66	26.3	23.95	19.15
YLR132C	15.7	12.61	17.75	17.53	19.94	14.69
YLR133W	23.13	21.45	22.9	26.34	24.75	18.52
YLR134W	16.08	17.26	14.04	19.48	18.03	15.94
YLR135W	10.48	9.59	12.09	9.57	12.49	13.23
YLR136C	119.23	81.93	86.99	107.52	96.06	90.97
YLR137W	36.74	34.09	29.07	47.07	43.7	44.7
YLR138W	40.95	38.06	40.94	39.4	48.0	36.3
YLR139C	14.42	14.08	14.39	18.85	15.1	12.88
YLR141W	25.64	24.35	21.89	20.47	21.46	18.96
YLR142W	6.51	4.83	5.73	6.25	7.68	7.9
YLR143W	33.6	27.49	32.23	35.7	38.09	31.48
YLR144C	30.69	27.54	28.76	38.93	38.77	27.95
YLR145W	28.7	24.64	34.77	22.77	39.18	47.11
YLR146C	72.88	70.41	77.93	76.87	90.23	86.57
YLR146W-A	66.74	62.71	72.9	78.06	93.8	78.98
YLR147C	62.12	54.75	61.52	50.39	83.01	85.56
YLR148W	22.87	17.76	23.82	17.66	29.84	26.06
YLR149C	4.56	4.71	4.72	6.81	5.77	5.01
YLR150W	2156.46	2161.11	2269.67	2015.29	1966.71	2219.08
YLR151C	9.71	9.19	10.42	6.97	13.76	12.28
YLR152C	19.88	20.22	20.95	24.47	24.21	18.76
YLR153C	216.85	218.19	214.67	197.99	183.64	165.66
YLR154C	83.37	75.5	99.34	77.16	96.62	85.76
YLR154C-G	0.0	0.96	0.0	0.0	0.0	0.0
YLR154C-H	13.86	15.95	25.33	13.44	4.4	15.64
YLR154W-C	0.48	3.07	0.89	0.33	1.83	0.0
YLR155C	0.0	0.0	0.0	0.0	0.0	0.0
YLR156C-A	0.0	0.0	0.0	0.0	0.0	0.0
YLR156W	0.87	0.95	0.43	0.45	0.71	1.69
YLR157C	0.0	0.0	0.0	0.0	0.0	0.0
YLR157C-A	0.1	0.0	0.0	0.0	0.0	0.32
YLR157C-B	0.0	0.0	0.0	0.0	0.0	0.0
YLR157C-C	0.0	0.0	0.0	0.0	0.0	0.0
YLR157W-D	0.0	0.0	0.0	0.0	0.0	0.0
YLR157W-E	0.75	0.72	1.06	0.68	1.43	0.0
YLR158C	0.0	0.0	0.0	0.0	0.0	0.0
YLR159C-A	0.0	0.0	0.0	0.0	0.0	0.0
YLR159W	0.87	0.95	0.43	0.45	0.71	1.69
YLR160C	0.0	0.0	0.0	0.0	0.0	0.0
YLR161W	0.87	0.95	0.43	0.45	0.71	1.69
YLR162W	1.72	2.05	1.26	2.25	2.42	1.28
YLR162W-A	8.59	5.52	10.16	7.48	7.55	12.52
YLR163C	58.15	54.84	64.41	67.77	67.36	66.21
YLR164W	25.51	23.72	17.21	25.74	26.01	21.03
YLR165C	13.8	10.61	15.8	13.0	17.2	15.52
YLR166C	31.95	21.99	35.42	28.98	38.01	34.02
YLR167W	12352.94	12127.46	12955.79	10457.48	11095.82	13560.38
YLR168C	32.1	29.15	38.78	36.0	50.97	43.13
YLR170C	79.24	63.34	80.73	68.77	96.39	83.95
YLR172C	157.61	158.57	175.77	212.6	163.92	185.61
YLR173W	16.25	15.44	16.98	21.43	18.5	16.09
YLR174W	6.87	6.49	7.13	7.88	8.16	8.37
YLR175W	391.79	383.78	414.5	303.16	374.01	372.68
YLR176C	9.24	10.3	8.39	9.77	11.27	9.34
YLR177W	22.0	24.16	23.39	25.18	28.26	22.42
YLR178C	38.01	38.52	38.2	50.83	40.9	37.52
YLR179C	620.54	667.31	618.45	489.74	447.3	498.95
YLR180W	536.56	597.08	481.42	406.93	418.24	376.63
YLR181C	49.23	41.77	49.02	41.63	55.93	49.36
YLR182W	24.44	16.78	26.33	22.11	27.12	26.02
YLR183C	50.24	47.99	44.65	46.06	53.64	52.94
YLR185W	2976.77	3176.96	2972.36	2917.38	2642.3	3162.66
YLR186W	204.76	186.41	207.92	205.73	210.44	211.71
YLR187W	5.43	5.12	8.89	10.99	6.64	7.86
YLR188W	56.92	55.41	57.12	69.98	64.3	54.19
YLR189C	23.0	24.3	23.94	26.73	26.87	21.61
YLR190W	55.82	57.59	55.46	60.9	63.42	52.97
YLR191W	34.28	32.1	31.06	33.51	38.67	35.94
YLR192C	346.0	364.55	372.38	306.85	317.64	340.32
YLR193C	39.48	42.54	42.9	58.38	54.43	59.42
