gene_id	SRR1944924.genes.results	SRR1944925.genes.results	SRR1944926.genes.results	SRR1944927.genes.results	SRR1944928.genes.results	SRR1944929.genes.results
YIR037W	842.0	1020.0	1328.0	951.0	899.0	1687.0
YIR038C	327.0	362.0	596.0	424.0	410.0	803.0
YIR039C	51.57	52.49	74.2	108.24	120.53	190.98
YIR041W	0.03	0.0	0.0	0.25	3.0	8.0
YIR042C	17.0	44.0	15.0	69.0	33.0	79.0
YIR043C	16.33	26.41	13.27	34.2	31.6	26.42
YJL001W	1457.0	1474.0	2228.0	2493.0	2664.0	4414.0
YJL002C	3648.0	3479.0	4673.0	4259.0	4167.0	6395.0
YJL003W	91.0	108.0	155.0	112.0	119.0	271.0
YJL004C	487.0	456.0	564.0	523.0	594.0	861.0
YJL005W	567.0	622.0	1065.0	841.0	616.0	971.0
YJL006C	323.0	272.0	461.0	320.0	377.0	732.0
YJL007C	9.0	5.0	14.0	13.0	16.0	28.0
YJL008C	3012.0	2871.0	4268.0	3943.0	3589.0	6113.0
YJL010C	847.0	852.0	1316.0	938.0	1024.0	1645.0
YJL011C	244.0	228.0	429.0	197.0	240.0	477.0
YJL012C	3621.0	3801.0	5724.0	3429.0	2730.0	3100.0
YJL013C	262.0	189.0	421.0	247.0	381.0	646.0
YJL014W	2423.0	2219.0	3557.0	3129.0	2962.0	5100.0
YJL016W	279.0	311.0	422.0	314.0	300.0	564.0
YJL019W	295.0	319.0	407.0	317.0	299.0	346.0
YJL020C	833.0	953.0	1306.0	1300.0	1093.0	1586.0
YJL023C	126.0	102.0	232.0	169.0	183.0	280.0
YJL024C	363.0	299.0	456.0	418.0	401.0	650.0
YJL025W	309.0	265.0	388.0	363.0	343.0	568.0
YJL026W	2251.0	2867.0	3618.0	2260.0	2023.0	3937.0
YJL027C	7.0	2.0	9.0	8.0	3.0	5.0
YJL028W	0.0	0.0	1.0	0.0	2.0	0.0
YJL029C	783.0	761.0	990.0	906.0	930.0	1272.0
YJL030W	235.0	176.0	385.0	232.0	285.0	443.0
YJL031C	375.0	391.0	563.0	475.0	642.0	1015.0
YJL033W	939.0	785.0	1484.0	1001.0	1272.0	2005.0
YJL034W	7941.0	9454.0	11602.0	12138.0	9645.0	15728.0
YJL035C	158.0	142.0	232.0	172.0	186.0	325.0
YJL036W	294.0	258.0	453.0	302.0	418.0	621.0
YJL037W	13.0	17.0	25.0	26.0	29.0	33.0
YJL038C	30.0	34.0	43.0	40.0	38.0	72.0
YJL039C	1329.0	1328.0	2049.0	1731.0	1696.0	2299.0
YJL041W	1198.0	1237.0	1807.0	1567.0	1421.0	2247.0
YJL042W	584.0	619.0	1010.0	864.0	719.0	1049.0
YJL043W	14.0	24.0	22.0	21.0	13.0	33.0
YJL044C	831.0	850.0	1175.0	1018.0	991.0	1629.0
YJL045W	54.0	38.0	63.0	46.0	55.0	74.0
YJL046W	206.0	158.0	312.0	233.0	342.0	556.0
YJL047C	259.0	259.0	438.0	398.0	387.0	638.0
YJL047C-A	12.0	12.0	15.0	30.0	29.0	50.0
YJL048C	166.0	221.0	304.0	215.0	202.0	377.0
YJL049W	165.0	119.0	305.0	168.0	232.0	469.0
YJL050W	2218.0	2074.0	3087.0	2205.0	2383.0	3507.0
YJL051W	513.0	472.0	750.0	640.0	503.0	767.0
YJL052C-A	1.0	1.0	0.0	1.0	0.0	0.0
YJL052W	410.03	505.05	900.27	398.54	389.63	866.1
YJL053W	457.0	412.0	593.0	425.0	434.0	725.0
YJL054W	705.0	764.0	985.0	816.0	793.0	1163.0
YJL055W	931.0	961.0	1267.0	928.0	984.0	1496.0
YJL056C	251.0	196.0	336.0	299.0	298.0	378.0
YJL057C	302.0	273.0	435.0	315.0	330.0	530.0
YJL058C	230.0	225.0	303.0	331.0	356.0	493.0
YJL059W	339.0	301.0	441.0	447.0	417.0	648.0
YJL060W	624.0	667.0	846.0	671.0	589.0	1023.0
YJL061W	763.0	679.0	1216.0	879.0	1010.0	1442.0
YJL062W	676.0	764.0	1036.0	991.0	775.0	1251.0
YJL062W-A	310.0	256.0	516.0	335.0	314.0	665.0
YJL063C	373.0	377.0	588.0	462.0	375.0	862.0
YJL065C	360.0	362.0	536.0	432.0	404.0	729.0
YJL066C	184.0	200.0	261.0	220.0	234.0	346.0
YJL068C	566.0	571.0	833.0	615.0	517.0	975.0
YJL069C	1102.0	930.0	1466.0	1306.0	1517.0	2358.0
YJL070C	213.0	263.0	285.0	278.0	292.0	373.0
YJL071W	321.0	313.0	464.0	399.0	398.0	547.0
YJL072C	214.0	206.0	363.0	284.0	279.0	558.0
YJL073W	384.0	363.0	512.0	446.0	480.0	649.0
YJL074C	311.0	234.0	663.0	323.0	375.0	939.0
YJL075C	118.08	113.3	182.34	111.16	174.41	561.35
YJL076W	1559.92	1678.7	2135.66	2120.84	1939.59	2111.65
YJL077C	86.93	104.06	161.94	136.98	167.0	262.11
YJL077W-A	3.07	12.94	0.06	4.02	0.0	14.89
YJL077W-B	20.0	16.0	25.0	41.0	34.0	12.0
YJL078C	1109.0	1119.0	1858.0	1992.0	1448.0	2041.0
YJL079C	541.0	579.0	785.0	637.0	574.0	878.0
YJL080C	3202.0	3731.0	5198.0	3684.0	2982.0	5091.0
YJL081C	826.0	796.0	1188.0	758.0	807.0	1405.0
YJL082W	301.0	327.0	461.0	408.0	308.0	543.0
YJL083W	90.0	111.0	149.0	121.0	88.0	135.0
YJL084C	206.0	239.0	432.0	351.0	360.0	497.0
YJL085W	317.0	239.0	433.0	323.0	433.0	619.0
YJL087C	253.0	202.0	425.0	247.0	335.0	587.0
YJL088W	81.0	77.0	128.0	87.0	86.0	161.0
YJL089W	28.0	19.0	34.0	42.0	56.0	71.0
YJL090C	318.0	267.0	415.0	384.0	465.0	589.0
YJL091C	590.0	563.0	754.0	653.0	618.0	979.0
YJL092W	480.0	399.0	780.0	542.0	504.0	895.0
YJL093C	688.0	722.0	987.0	898.0	835.0	1343.0
YJL094C	717.0	670.0	861.0	914.0	832.0	1016.0
YJL095W	363.0	392.0	602.0	491.0	397.0	683.0
YJL096W	261.0	181.0	389.0	282.0	312.0	526.0
YJL097W	1095.0	1105.0	1558.0	1433.0	1295.0	2248.0
YJL098W	788.0	678.0	1152.0	836.0	1070.0	1317.0
YJL099W	286.0	252.0	398.0	367.0	377.0	599.0
YJL100W	241.0	244.0	339.0	355.0	321.0	499.0
YJL101C	1088.0	1150.0	1580.0	1331.0	1198.0	1726.0
YJL102W	176.0	219.0	276.0	285.0	304.0	384.0
YJL103C	87.0	100.0	106.0	101.0	116.0	155.0
YJL104W	399.0	332.0	658.0	350.0	422.0	915.0
YJL105W	187.0	166.0	275.0	227.0	254.0	325.0
YJL106W	111.0	90.0	153.0	141.0	143.0	184.0
YJL107C	75.1	77.0	106.26	132.44	121.45	142.36
YJL108C	128.9	140.0	145.74	166.56	145.55	250.64
YJL109C	2288.0	2423.0	4154.0	3636.0	3192.0	4978.0
YJL110C	386.0	357.0	570.0	493.0	600.0	782.0
YJL111W	2920.0	2890.0	4003.0	3052.0	3363.0	5052.0
YJL112W	597.0	568.0	870.0	692.0	788.0	1173.0
YJL113W	41.31	34.06	133.31	43.8	78.07	183.77
YJL114W	0.0	5.34	0.0	0.0	4.08	12.68
YJL115W	386.0	516.0	522.0	360.0	437.0	668.0
YJL116C	98.0	90.0	125.0	127.0	117.0	177.0
YJL117W	1566.0	1384.0	2248.0	1306.0	1383.0	2066.0
YJL118W	167.0	169.0	229.0	230.0	166.0	306.0
YJL121C	1453.0	1724.0	2160.0	1570.0	1442.0	2699.0
YJL122W	605.0	674.0	852.0	530.0	644.0	1090.0
YJL123C	1086.0	1026.0	1777.0	1170.0	1401.0	2331.0
YJL124C	569.0	505.0	885.0	510.0	583.0	1058.0
YJL125C	579.0	482.0	727.0	670.0	781.0	1279.0
YJL126W	222.0	202.0	294.0	264.0	260.0	374.0
YJL127C	265.0	261.0	442.0	383.0	327.0	524.0
YJL127C-B	177.0	116.0	232.0	133.0	151.0	354.0
YJL128C	681.0	661.0	965.0	1079.0	832.0	1379.0
YJL129C	603.0	556.0	1013.0	784.0	690.0	1239.0
YJL130C	3542.0	3591.0	6227.0	4229.0	3289.0	5439.0
YJL131C	121.0	101.0	198.0	135.0	170.0	294.0
YJL132W	205.0	187.0	237.0	166.0	196.0	298.0
YJL133C-A	197.0	192.0	237.0	176.0	164.0	330.0
YJL133W	515.0	392.0	580.0	473.0	483.0	742.0
YJL134W	782.0	729.0	1005.0	953.0	938.0	1501.0
YJL136C	6940.44	7330.15	8809.25	6941.0	6882.01	13218.56
YJL136W-A	7.0	3.0	12.0	4.0	9.0	11.0
YJL137C	173.0	167.0	268.0	257.0	197.0	331.0
YJL138C	11437.79	11731.38	15096.68	11607.54	11281.8	20261.09
YJL139C	290.0	263.0	399.0	363.0	387.0	551.0
YJL140W	782.0	881.0	1386.0	884.0	1079.0	2033.0
YJL141C	437.15	386.66	598.43	668.38	528.18	822.68
YJL142C	124.85	138.34	174.57	175.62	190.82	305.32
YJL143W	840.0	1043.0	1083.0	958.0	1021.0	1755.0
YJL144W	27.0	22.0	33.0	24.0	44.0	30.0
YJL145W	831.0	855.0	1279.0	905.0	1023.0	1819.0
YJL146W	335.0	326.0	483.0	390.0	393.0	629.0
YJL147C	189.0	171.0	225.0	185.0	221.0	315.0
YJL148W	1054.0	875.0	1794.0	930.0	1373.0	2736.0
YJL149W	404.0	396.0	613.0	536.0	542.0	783.0
YJL151C	1057.0	963.0	1405.0	1402.0	1362.0	2239.0
YJL153C	71.0	81.0	103.0	133.0	103.0	139.0
YJL154C	1068.0	980.0	1570.0	1338.0	1356.0	1826.0
YJL155C	204.0	195.0	320.0	225.0	275.0	433.0
YJL156C	504.0	462.0	640.0	629.0	618.0	831.0
YJL157C	1005.0	1124.0	1631.0	1400.0	1250.0	1992.0
YJL158C	5300.3	5838.88	7872.14	5563.09	4283.29	8571.21
YJL159W	9243.7	9593.12	13068.86	13752.91	10551.71	18016.79
YJL160C	27.0	20.0	34.0	53.0	44.0	99.0
YJL161W	38.0	43.0	58.0	44.0	53.0	96.0
YJL162C	183.0	87.0	328.0	174.0	239.0	558.0
YJL163C	122.0	107.0	165.0	153.0	153.0	223.0
YJL164C	153.0	135.0	250.0	135.0	160.0	264.0
YJL165C	639.0	596.0	845.0	785.0	835.0	1210.0
YJL166W	468.0	399.0	632.0	463.0	609.0	875.0
YJL167W	2813.0	2815.0	4411.0	2882.0	2835.0	5071.0
YJL168C	569.0	486.0	866.0	551.0	666.0	1032.0
YJL170C	78.0	85.0	99.0	81.0	109.0	156.0
YJL171C	748.0	731.0	930.0	974.0	776.0	1313.0
YJL172W	1674.0	1846.0	2608.0	1926.0	1543.0	2989.0
YJL173C	412.0	389.0	720.0	607.0	528.0	1141.0
YJL174W	1382.0	1220.0	1754.0	1596.0	1585.0	2359.0
YJL176C	582.0	565.0	1003.0	776.0	787.0	1145.0
YJL177W	6744.62	6956.43	9836.59	6947.54	6564.04	13201.11
YJL178C	1044.0	1019.0	1142.0	1076.0	1181.0	1862.0
YJL179W	343.0	258.0	489.0	320.0	397.0	845.0
YJL180C	241.0	239.0	320.0	265.0	295.0	482.0
YJL181W	229.0	235.0	240.0	268.0	278.0	352.0
YJL183W	1367.0	1451.0	2073.0	1680.0	1637.0	2680.0
YJL184W	249.0	296.0	363.0	281.0	318.0	615.0
YJL185C	105.0	110.0	187.0	174.0	104.0	231.0
YJL186W	1507.0	1412.0	2056.0	1559.0	1515.0	2678.0
YJL187C	578.0	588.0	798.0	569.0	613.0	856.0
YJL189W	5612.0	4434.0	10807.0	4890.0	6059.0	16144.0
YJL190C	15484.83	14125.82	21911.93	13345.47	13771.31	25732.18
YJL191W	1887.65	2172.42	2670.3	2872.7	2473.52	4981.06
YJL192C	1486.0	1276.0	1728.0	1459.0	1429.0	2409.0
YJL193W	456.0	400.0	532.0	460.0	520.0	752.0
YJL194W	230.0	266.0	279.0	339.0	344.0	541.0
YJL196C	1897.0	1882.0	2479.0	2487.0	2462.0	4407.0
YJL197W	660.0	760.0	953.0	923.0	850.0	1327.0
YJL198W	1315.0	1309.0	1968.0	1751.0	1515.0	2320.0
YJL199C	24.0	23.0	55.0	20.0	40.0	51.0
YJL200C	1580.0	1598.0	1931.0	2681.0	2478.0	3930.0
YJL201W	448.0	415.0	612.0	597.0	596.0	806.0
YJL203W	158.0	135.0	258.0	194.0	233.0	391.0
YJL204C	289.0	230.0	491.0	338.0	354.0	681.0
YJL205C	109.0	96.0	145.0	85.0	104.0	144.0
YJL206C	208.0	166.0	285.0	295.0	289.0	390.0
YJL207C	747.0	631.0	1403.0	895.0	1008.0	1634.0
YJL208C	428.0	475.0	612.0	440.0	477.0	813.0
YJL209W	319.0	319.0	441.0	377.0	385.0	628.0
YJL210W	432.0	443.0	537.0	434.0	515.0	718.0
YJL212C	1161.0	1259.0	1558.0	1777.0	1456.0	2117.0
YJL213W	224.0	220.0	288.0	307.0	300.0	451.0
YJL214W	70.0	62.0	109.0	82.0	72.0	74.0
YJL216C	77.0	66.0	120.0	125.0	103.0	165.0
YJL217W	1540.0	1590.0	2105.0	2029.0	1824.0	3096.0
YJL218W	85.0	82.0	171.0	77.0	124.0	189.0
YJL219W	33.84	34.28	36.55	43.54	47.76	120.14
YJL221C	35.31	34.2	39.14	41.9	34.2	53.52
YJL222W	164.59	239.38	264.45	404.21	248.0	257.76
YJL223C	1.12	1.58	0.0	1.64	1.0	2.5
YJL225C	151.07	192.84	227.28	217.68	198.19	331.92
YJR001W	1513.0	1490.0	1806.0	1936.0	1827.0	2529.0
YJR002W	1228.0	1308.0	1863.0	1434.0	1601.0	2538.0
YJR003C	640.0	529.0	798.0	513.0	685.0	1072.0
YJR004C	264.0	272.0	459.0	495.0	366.0	477.0
YJR005C-A	3.0	6.0	3.0	3.0	8.0	13.0
YJR005W	718.0	655.0	877.0	829.0	849.0	1228.0
YJR006W	607.0	570.0	746.0	741.0	696.0	1050.0
YJR007W	1877.0	2045.0	2834.0	1964.0	1918.0	3080.0
YJR008W	106.0	131.0	192.0	144.0	180.0	236.0
YJR009C	28161.29	29879.88	35522.33	22237.25	18372.52	37715.35
YJR010C-A	275.0	272.0	422.0	311.0	320.0	574.0
YJR010W	301.0	267.0	408.0	324.0	355.0	546.0
YJR011C	144.0	120.0	212.0	163.0	206.0	340.0
YJR012C	101.0	81.0	146.0	125.0	116.0	190.0
YJR013W	449.0	366.0	668.0	522.0	498.0	835.0
YJR014W	747.0	852.0	1246.0	723.0	723.0	1365.0
YJR015W	1674.0	1578.0	2263.0	1921.0	1660.0	2874.0
YJR016C	5547.0	5927.0	7446.0	7100.0	5929.0	9630.0
YJR017C	507.0	598.0	680.0	592.0	528.0	938.0
YJR019C	197.0	213.0	214.0	235.0	252.0	332.0
YJR021C	172.0	204.0	256.0	234.0	224.0	353.0
YJR022W	66.0	49.0	84.0	48.0	76.0	136.0
YJR024C	1028.0	960.0	1290.0	1119.0	1052.0	1843.0
YJR025C	321.0	390.0	532.0	311.0	335.0	548.0
YJR026W	0.0	0.0	0.0	0.0	0.0	0.0
YJR027W	29.48	34.64	43.23	16.73	20.89	57.6
YJR028W	0.0	0.0	0.0	0.0	0.0	0.0
YJR029W	0.0	0.0	0.0	0.0	0.0	34.09
YJR030C	356.0	423.0	646.0	469.0	483.0	807.0
YJR031C	714.0	670.0	1054.0	922.0	819.0	1288.0
YJR032W	477.0	434.0	624.0	515.0	594.0	934.0
YJR033C	455.0	427.0	664.0	666.0	508.0	812.0
YJR034W	74.0	94.0	145.0	98.0	97.0	211.0
YJR035W	199.0	175.0	296.0	214.0	252.0	372.0
YJR036C	115.0	110.0	143.0	132.0	138.0	211.0
YJR039W	194.0	227.0	330.0	270.0	234.0	386.0
YJR040W	810.0	819.0	1081.0	1050.0	1106.0	1457.0
YJR041C	953.0	912.0	1395.0	1217.0	1196.0	1753.0
YJR042W	1286.0	1218.0	1742.0	1653.0	1796.0	2594.0
YJR043C	278.0	235.0	448.0	237.0	293.0	489.0
YJR044C	403.0	390.0	588.0	495.0	499.0	942.0
YJR045C	5453.0	6426.0	8828.0	7881.0	5672.0	11186.0
YJR046W	846.0	884.0	1127.0	1188.0	1059.0	1589.0
YJR047C	169.0	138.17	223.0	77.0	69.0	192.0
YJR048W	257.0	321.0	309.0	288.0	311.0	543.0
YJR049C	672.0	654.0	862.0	632.0	711.0	1044.0
YJR050W	172.0	146.0	254.0	134.0	186.0	310.0
YJR051W	630.0	637.0	896.0	568.0	654.0	971.0
YJR052W	308.0	282.0	476.0	372.0	473.0	690.0
YJR053W	142.0	104.0	175.0	155.0	152.0	138.0
YJR054W	419.0	362.0	557.0	415.0	428.0	707.0
YJR055W	112.0	77.0	158.0	124.0	181.0	227.0
YJR056C	241.0	226.0	295.0	249.0	261.0	488.0
YJR057W	358.0	381.0	484.0	359.0	378.0	596.0
YJR058C	346.0	315.0	493.0	386.0	424.0	710.0
YJR059W	708.0	687.0	911.0	959.0	837.0	964.0
YJR060W	589.0	556.0	779.0	456.0	553.0	742.0
YJR061W	357.0	308.0	506.0	396.0	326.0	527.0
YJR062C	381.0	303.0	468.0	434.0	418.0	611.0
YJR063W	511.0	545.0	725.0	481.0	515.0	911.0
YJR064W	4139.0	4113.0	5327.0	4764.0	4756.0	7528.0
YJR065C	1779.0	1743.0	2423.0	2558.0	2149.0	3468.0
YJR066W	529.0	552.0	920.0	700.0	587.0	929.0
YJR067C	127.0	156.0	224.0	119.0	178.0	340.0
YJR068W	794.0	813.0	1116.0	880.0	910.0	1415.0
YJR069C	658.0	663.0	905.0	519.0	545.0	1024.0
YJR070C	2676.0	2775.0	3824.0	3039.0	2963.0	5515.0
YJR072C	1161.0	1084.0	1854.0	1218.0	1452.0	2351.0
YJR073C	515.0	507.0	736.0	610.0	535.0	1173.0
YJR074W	290.0	257.0	371.0	280.0	306.0	581.0
YJR075W	1458.0	1340.0	2017.0	1704.0	1590.0	2769.0
YJR076C	996.0	1015.0	1362.0	1187.0	1245.0	1973.0
YJR077C	1741.0	2197.0	2034.0	2005.0	1928.0	2712.0
YJR078W	38.0	29.62	32.37	28.32	28.82	48.54
YJR079W	10.84	4.51	13.97	15.03	10.2	27.09
YJR080C	320.16	303.87	461.67	395.65	419.98	642.37
YJR082C	159.0	128.0	260.0	155.0	183.0	296.0
YJR083C	155.0	136.0	231.0	138.0	176.0	428.0
YJR084W	281.0	311.0	492.0	411.0	447.0	782.0
YJR085C	830.0	829.0	1144.0	927.0	921.0	1884.0
YJR086W	326.0	261.0	476.0	340.0	410.0	713.0
YJR088C	911.0	967.0	1414.0	910.0	1010.0	1901.0
YJR089W	267.0	249.0	438.0	311.0	408.0	616.0
YJR090C	569.0	475.0	932.0	802.0	818.0	1099.0
YJR091C	565.0	574.0	835.0	877.0	739.0	865.0
YJR092W	881.0	821.0	1289.0	1034.0	1129.0	1367.0
YJR093C	313.0	322.0	439.0	437.0	398.0	590.0
YJR094C	128.0	124.0	172.0	144.0	147.0	174.0
YJR094W-A	7369.01	6809.1	10279.41	6150.01	6916.32	12730.99
YJR095W	11.0	16.0	21.0	14.0	15.0	34.0
YJR096W	323.0	305.0	461.0	375.0	427.0	784.0
YJR097W	122.0	111.0	215.0	142.0	169.0	302.0
YJR098C	135.0	158.0	193.0	135.0	128.0	158.0
YJR099W	250.0	233.0	409.0	294.0	340.0	633.0
YJR100C	356.0	284.0	491.0	426.0	552.0	915.0
YJR101W	528.0	479.0	734.0	691.0	746.0	1409.0
YJR102C	161.0	139.0	220.0	186.0	225.0	428.0
YJR103W	712.0	700.0	877.0	1277.0	1173.0	1870.0
YJR104C	8829.0	9562.0	10999.0	11817.0	11257.0	21739.0
YJR105W	5779.0	6297.0	7661.0	5403.0	5346.0	8668.0
YJR106W	239.0	214.0	300.0	338.0	243.0	291.0
YJR107C-A	94.0	61.0	136.0	82.0	118.0	155.0
YJR107W	188.0	211.0	312.0	220.0	229.0	404.0
YJR108W	23.0	20.0	42.0	25.0	37.0	37.0
YJR109C	738.0	788.0	1125.0	2672.0	2207.0	3399.0
YJR110W	310.0	257.0	424.0	381.0	398.0	597.0
YJR111C	196.0	228.0	269.0	260.0	268.0	536.0
YJR112W	170.0	226.0	307.0	218.0	313.0	472.0
YJR112W-A	172.0	198.0	249.0	170.0	180.0	300.0
YJR113C	460.0	473.0	617.0	495.0	477.0	1102.0
YJR115W	42.0	35.0	59.0	38.0	35.0	78.0
YJR116W	312.0	281.0	336.0	252.0	230.0	413.0
YJR117W	1563.0	1728.0	2195.0	1752.0	1541.0	2486.0
YJR118C	523.0	470.0	675.0	480.0	524.0	934.0
YJR119C	138.0	147.0	207.0	164.0	150.0	215.0
YJR120W	91.0	54.0	115.0	102.0	104.0	127.0
YJR121W	4138.0	4884.0	5592.0	5378.0	4677.0	7537.0
YJR122W	302.0	288.0	481.0	364.0	407.0	674.0
YJR123W	39886.0	43354.0	49139.0	38224.0	35863.0	63381.0
YJR124C	731.0	637.0	923.0	869.0	870.0	1299.0
YJR125C	850.0	913.0	1243.0	1117.0	1156.0	1803.0
YJR126C	755.0	710.0	1122.0	1029.0	884.0	1446.0
YJR127C	454.85	446.49	674.84	922.5	677.41	1091.58
YJR128W	2.15	4.51	11.16	7.5	6.59	7.42
YJR129C	123.0	146.0	199.0	155.0	118.0	215.0
YJR130C	375.0	355.0	444.0	445.0	600.0	843.0
YJR131W	424.0	476.0	578.0	514.0	391.0	709.0
YJR132W	889.0	993.0	1535.0	1217.0	1112.0	1661.0
YJR133W	380.0	421.0	587.0	416.0	397.0	794.0
YJR134C	311.0	230.0	507.0	251.0	366.0	701.0
YJR135C	110.0	107.0	159.0	113.0	132.0	185.0
YJR135W-A	418.0	469.0	507.0	420.0	427.0	730.0
YJR136C	306.0	256.0	427.0	369.0	411.0	583.0
YJR137C	803.0	812.0	1094.0	1127.0	989.0	1177.0
YJR138W	292.0	315.0	545.0	415.0	383.0	666.0
YJR139C	5624.0	5984.0	7522.0	5766.0	5755.0	9788.0
YJR140C	404.0	385.0	735.0	577.0	530.0	884.0
YJR141W	340.0	287.0	532.0	378.0	418.0	683.0
YJR142W	406.0	367.0	604.0	375.0	414.0	692.0
YJR143C	2423.0	2576.0	3590.0	3264.0	2460.0	4021.0
YJR144W	530.0	579.0	771.0	542.0	716.0	1094.0
YJR145C	22045.25	20736.03	30934.5	19685.33	19761.69	37304.75
YJR146W	75.07	93.53	104.61	100.54	77.58	121.82
YJR147W	664.93	708.47	924.39	896.46	714.42	1005.18
YJR148W	3180.0	3335.0	4138.0	3031.0	2783.0	5279.0
YJR149W	159.0	161.0	199.0	234.0	174.0	332.0
YJR150C	5.0	7.0	32.0	7.0	6.0	33.0
YJR151C	87.0	113.0	196.0	127.0	98.0	151.0
YJR151W-A	0.0	0.0	1.0	1.0	0.0	1.0
YJR152W	165.0	150.0	179.0	213.0	233.0	328.0
YJR153W	110.0	99.0	157.0	120.0	127.0	182.0
YJR154W	70.0	84.0	124.0	89.0	104.0	99.0
YJR155W	92.74	93.31	113.18	90.92	110.68	180.43
YJR156C	35.89	39.61	66.33	36.6	24.27	46.94
YJR158W	0.0	0.0	0.0	0.0	0.0	0.0
YJR159W	58.5	125.99	186.93	61.0	79.5	1.37
YJR160C	52.34	0.78	143.57	82.11	86.4	123.92
YJR161C	124.41	145.5	156.61	130.92	105.32	126.29
YKL001C	340.0	331.0	486.0	373.0	368.0	674.0
YKL002W	440.0	519.0	729.0	548.0	603.0	1134.0
YKL003C	268.0	215.0	361.0	302.0	285.0	600.0
YKL004W	1883.0	1884.0	2355.0	2374.0	2040.0	3186.0
YKL005C	359.0	313.0	577.0	391.0	424.0	733.0
YKL006C-A	214.0	225.0	279.0	257.0	254.0	458.0
YKL006W	15561.81	19324.75	19718.54	15239.09	14961.94	27919.75
YKL007W	773.0	726.0	1109.0	1128.0	1001.0	2080.0
YKL008C	1453.0	1439.0	2222.0	1463.0	1449.0	2569.0
YKL009W	1576.0	1187.0	2134.0	1334.0	1682.0	3023.0
YKL010C	862.0	845.0	1419.0	1213.0	1117.0	1770.0
YKL011C	211.0	186.0	297.0	213.0	250.0	452.0
YKL012W	478.0	445.0	664.0	423.0	584.0	996.0
YKL013C	966.0	851.0	1346.0	960.0	1005.0	1867.0
YKL014C	1069.0	964.0	1792.0	1298.0	1375.0	2095.0
YKL015W	615.0	555.0	918.0	739.0	878.0	1118.0
YKL016C	546.0	543.0	845.0	699.0	733.0	1321.0
YKL017C	305.0	272.0	363.0	297.0	347.0	502.0
YKL018C-A	118.0	125.0	168.0	129.0	147.0	250.0
YKL018W	443.0	371.0	571.0	485.0	531.0	791.0
YKL019W	766.0	753.0	1028.0	873.0	849.0	1370.0
YKL020C	747.0	842.0	1047.0	1137.0	994.0	1324.0
YKL021C	969.0	943.0	1353.0	1046.0	1289.0	2036.0
YKL022C	466.0	477.0	587.0	555.0	619.0	975.0
YKL023C-A	238.0	194.37	362.68	283.16	237.39	478.41
YKL023W	166.0	190.0	227.0	190.0	159.0	323.0
YKL024C	937.0	877.63	1307.32	1039.84	847.61	1873.59
YKL025C	536.0	478.0	734.0	816.0	651.0	1042.0
YKL026C	31.0	28.0	57.0	27.0	36.0	55.0
YKL027W	679.0	695.0	926.0	825.0	845.0	1339.0
YKL028W	691.0	727.0	1023.0	790.0	1026.0	1556.0
YKL029C	2100.0	2183.0	2712.0	2172.0	1940.0	2859.0
YKL032C	538.0	534.0	823.0	769.0	637.0	949.0
YKL033W	433.0	379.0	637.0	597.0	614.0	922.0
YKL033W-A	1416.0	1524.0	2046.0	1376.0	1500.0	2673.0
YKL034W	461.0	435.0	551.0	613.0	579.0	793.0
YKL035W	2530.0	2810.0	3341.0	3259.0	2815.0	4410.0
YKL037W	10.0	22.0	40.0	20.0	17.0	57.0
YKL038W	292.0	295.0	584.0	470.0	302.0	613.0
YKL039W	1077.0	1046.0	1451.0	1513.0	1248.0	1862.0
YKL040C	556.0	557.0	883.0	718.0	880.0	1396.0
YKL041W	288.0	252.0	466.0	302.0	417.0	792.0
YKL042W	200.0	167.0	350.0	192.0	215.0	445.0
YKL043W	433.0	429.0	576.0	366.0	277.0	453.0
YKL044W	58.0	36.0	78.0	35.0	38.0	38.0
YKL045W	561.0	483.0	767.0	575.0	613.0	1001.0
YKL046C	1522.0	1331.0	2008.0	1685.0	1742.0	2751.0
YKL047W	545.0	409.0	755.0	644.0	681.0	983.0
YKL048C	252.0	263.0	348.0	297.0	387.0	526.0
YKL049C	149.0	115.0	249.0	120.0	217.0	319.0
YKL050C	55.0	69.0	113.0	71.0	64.0	124.0
YKL051W	612.0	528.0	748.0	605.0	614.0	841.0
YKL052C	446.0	406.0	647.0	512.0	552.0	879.0
YKL053C-A	231.0	238.0	352.0	249.0	263.0	501.0
YKL054C	1315.0	1055.0	2273.0	1095.0	1269.0	2054.0
YKL055C	79.0	74.0	110.0	142.0	117.0	181.0
YKL056C	20743.0	23637.0	27624.0	16557.0	16920.0	30235.0
YKL057C	1149.0	1120.0	1749.0	1485.0	1406.0	2276.0
YKL058W	445.0	457.0	678.0	498.0	526.0	869.0
YKL059C	390.0	348.0	514.0	403.0	465.0	778.0
YKL060C	96621.0	98739.0	136840.0	87602.0	81510.0	157762.0
YKL061W	83.0	79.0	131.0	73.0	81.0	184.0
YKL062W	206.0	210.0	291.0	404.0	409.0	490.0
YKL063C	238.0	227.0	405.0	206.0	311.0	559.0
YKL064W	606.0	622.0	981.0	789.0	704.0	1112.0
YKL065C	897.0	709.0	1257.0	764.0	866.0	1580.0
YKL065W-A	6.0	10.0	18.0	22.0	18.0	29.0
YKL067W	989.0	1042.0	1411.0	1027.0	1158.0	2071.0
