gene_id	SRR1944912.genes.results	SRR1944913.genes.results	SRR1944914.genes.results	SRR1944915.genes.results	SRR1944916.genes.results	SRR1944917.genes.results
YJL088W	71.0	73.0	43.0	88.0	71.0	58.0
YJL089W	5.0	4.0	7.0	19.0	11.0	8.0
YJL090C	130.0	149.0	98.0	195.0	154.0	97.0
YJL091C	594.0	741.0	403.0	716.0	632.0	335.0
YJL092W	262.0	339.0	171.0	341.0	322.0	164.0
YJL093C	140.0	189.0	103.0	199.0	135.0	92.0
YJL094C	405.0	480.0	280.0	632.0	515.0	289.0
YJL095W	431.0	520.0	264.0	465.0	420.0	260.0
YJL096W	399.0	553.0	308.0	545.0	504.0	311.0
YJL097W	1549.0	1880.0	1154.0	1979.0	1812.0	1092.0
YJL098W	865.0	1155.0	599.0	1153.0	942.0	589.0
YJL099W	315.0	371.0	192.0	477.0	400.0	210.0
YJL100W	96.0	116.0	51.0	134.0	122.0	79.0
YJL101C	784.0	1065.0	590.0	1018.0	919.0	512.0
YJL102W	118.0	186.0	85.0	242.0	229.0	103.0
YJL103C	24.0	34.0	11.0	41.0	45.0	9.0
YJL104W	758.0	918.0	633.0	960.0	795.0	512.0
YJL105W	4.0	2.0	5.0	3.0	0.0	3.0
YJL106W	1.0	2.0	2.0	0.0	2.0	2.0
YJL107C	97.0	112.93	53.0	174.99	149.98	61.0
YJL108C	0.0	1.07	2.0	1.01	3.02	2.0
YJL109C	3608.0	4327.0	2526.0	5810.0	4994.0	2642.0
YJL110C	520.0	644.0	332.0	765.0	622.0	353.0
YJL111W	4287.0	5486.0	2928.0	5293.0	4391.0	2693.0
YJL112W	271.0	293.0	199.0	370.0	311.0	185.0
YJL113W	5.9	5.71	0.0	0.0	6.28	11.19
YJL114W	19.34	28.54	10.71	15.89	18.17	10.95
YJL115W	576.0	740.0	433.0	836.0	715.0	435.0
YJL116C	48.0	61.0	28.0	78.0	69.0	51.0
YJL117W	2236.0	2533.0	1485.0	2201.0	1935.0	964.0
YJL118W	72.0	76.0	39.0	85.0	71.0	36.0
YJL121C	3495.0	4151.0	2280.0	3806.0	3671.0	2125.0
YJL122W	1078.0	1326.0	736.0	1071.0	975.0	543.0
YJL123C	1454.46	2017.43	979.93	2175.48	1705.15	1067.89
YJL124C	1309.0	1636.0	863.0	1322.0	1273.0	673.0
YJL125C	662.0	840.0	534.0	1027.0	920.0	529.0
YJL126W	185.0	228.0	111.0	241.0	217.0	104.0
YJL127C	212.0	282.0	165.0	286.0	230.0	141.0
YJL127C-B	109.0	121.0	83.0	101.0	133.0	58.0
YJL128C	1067.0	1385.0	699.0	1486.0	1287.0	793.0
YJL129C	314.0	360.0	196.0	308.0	297.0	168.0
YJL130C	26555.0	31701.0	15642.0	30873.0	26707.0	14266.0
YJL131C	127.0	205.0	108.0	209.0	215.0	117.0
YJL132W	106.0	120.0	64.0	118.0	89.0	41.0
YJL133C-A	467.0	609.0	392.0	531.0	448.0	327.0
YJL133W	311.0	369.0	191.0	336.0	298.0	158.0
YJL134W	731.0	910.0	473.0	1067.0	915.0	564.0
YJL136C	19097.71	22772.1	13088.84	23301.65	20139.15	12106.48
YJL136W-A	6.0	11.0	8.0	1.0	4.0	5.0
YJL137C	241.0	262.0	179.0	310.0	269.0	159.0
YJL138C	26930.08	31203.2	15458.15	30503.09	29947.62	14990.11
YJL139C	194.0	229.0	146.0	222.0	185.0	93.0
YJL140W	1037.0	1350.0	668.0	1612.0	1348.0	659.0
YJL141C	357.0	482.0	204.0	640.41	592.59	324.0
YJL142C	0.0	0.0	0.0	1.72	1.41	0.0
YJL143W	1660.0	1878.0	1189.0	2278.0	2105.0	1421.0
YJL144W	50.0	44.0	36.0	77.0	63.0	30.0
YJL145W	1375.0	1749.0	1003.0	2130.0	1819.0	1036.0
YJL146W	243.0	355.0	180.0	406.0	316.0	185.0
YJL147C	55.0	101.0	69.0	94.0	88.0	45.0
YJL148W	2048.0	2514.0	1441.0	2664.0	2373.0	1334.0
YJL149W	340.0	397.0	238.0	486.0	387.0	203.0
YJL151C	1753.0	1846.0	1197.0	2481.0	2484.0	1398.0
YJL153C	17.0	15.0	6.0	22.0	29.0	12.0
YJL154C	1190.0	1480.0	886.0	1452.0	1273.0	744.0
YJL155C	222.0	222.0	152.0	260.0	232.0	162.0
YJL156C	380.0	540.0	296.0	548.0	498.0	272.0
YJL157C	1122.0	1395.0	791.0	1368.0	1140.0	648.0
YJL158C	17792.21	21064.65	11588.51	16369.85	14730.27	9859.93
YJL159W	36279.32	43913.6	19980.91	47286.22	37994.44	24613.66
YJL160C	13.0	15.0	16.0	36.0	40.0	18.0
YJL161W	26.0	29.0	22.0	18.0	24.0	9.0
YJL162C	168.0	195.0	139.0	275.0	270.0	111.0
YJL163C	65.0	103.0	56.0	91.0	70.0	48.0
YJL164C	325.0	447.0	223.0	451.0	362.0	210.0
YJL165C	763.0	1009.0	425.0	1239.0	907.0	521.0
YJL166W	1224.0	1611.0	863.0	1758.0	1646.0	852.0
YJL167W	5837.0	7073.0	4072.0	7113.0	6412.0	3547.0
YJL168C	694.0	1004.0	499.0	1045.0	868.0	480.0
YJL170C	91.0	159.0	73.0	129.0	96.0	81.0
YJL171C	2276.0	2729.0	1497.0	3327.0	3078.0	1739.0
YJL172W	3841.0	4776.0	2879.0	4940.0	4519.0	3029.0
YJL173C	1043.0	1237.0	681.0	1468.0	1274.0	659.0
YJL174W	2068.0	2571.0	1460.0	2594.0	2529.0	1338.0
YJL176C	907.0	1267.0	474.0	1175.0	862.0	552.0
YJL177W	19264.57	23631.13	12487.36	24144.26	21511.7	11415.92
YJL178C	1282.0	1551.0	820.0	1616.0	1503.0	786.0
YJL179W	571.0	710.0	358.0	890.0	732.0	404.0
YJL180C	288.0	315.0	200.0	314.0	252.0	167.0
YJL181W	169.0	197.0	104.0	217.0	174.0	96.0
YJL183W	1289.0	1552.0	874.0	1771.0	1608.0	940.0
YJL184W	479.0	569.0	338.0	589.0	620.0	360.0
YJL185C	50.0	44.0	60.0	82.0	63.0	47.0
YJL186W	2306.0	3023.0	1597.0	2771.0	2346.0	1341.0
YJL187C	288.0	388.0	169.0	426.0	295.0	175.0
YJL189W	24155.0	28116.0	16138.0	24911.0	24307.0	13346.0
YJL190C	36933.42	43516.85	22210.16	41596.27	38882.25	19007.26
YJL191W	6895.18	7487.69	3912.87	11139.45	10127.98	5336.05
YJL192C	1553.0	1955.0	1032.0	1899.0	1881.0	1031.0
YJL193W	250.0	306.0	169.0	271.0	266.0	151.0
YJL194W	415.0	476.0	277.0	550.0	537.0	302.0
YJL196C	2188.0	2933.0	1595.0	3691.0	3234.0	2055.0
YJL197W	774.0	1166.0	579.0	1242.0	1021.0	588.0
YJL198W	1245.0	1512.82	874.0	1579.09	1483.09	800.0
YJL199C	34.0	41.0	12.0	33.0	20.0	14.0
YJL200C	2363.0	2713.0	1620.0	5187.0	4525.0	2617.0
YJL201W	416.0	540.0	324.0	678.0	546.0	285.0
YJL203W	272.0	324.0	197.0	462.0	370.0	229.0
YJL204C	494.0	664.0	310.0	684.0	538.0	302.0
YJL205C	156.0	217.0	106.0	188.0	193.0	86.0
YJL206C	87.0	101.0	63.0	165.0	120.0	82.0
YJL207C	946.0	1220.0	742.0	1397.0	1182.0	672.0
YJL208C	440.0	580.0	326.0	543.0	542.0	301.0
YJL209W	137.0	172.0	103.0	152.0	135.0	92.0
YJL210W	127.0	188.0	97.0	177.0	184.0	104.0
YJL212C	1835.0	2326.0	1191.0	2652.0	2220.0	1447.0
YJL213W	0.0	1.0	1.0	1.0	1.0	2.0
YJL214W	16.0	34.0	20.0	33.0	26.0	24.0
YJL216C	4.0	0.0	1.0	4.0	0.0	0.0
YJL217W	2780.0	3464.0	1845.0	4314.0	3790.0	1583.0
YJL218W	173.0	214.0	126.0	195.0	150.0	96.0
YJL219W	13.4	2.52	9.33	13.14	10.11	4.9
YJL221C	8.97	20.17	13.84	12.98	7.26	6.77
YJL222W	110.94	1.93	126.35	417.93	581.51	258.72
YJL223C	0.0	0.0	0.0	0.0	0.0	0.0
YJL225C	8.17	9.55	9.0	7.36	10.34	9.0
YJR001W	1406.0	1846.0	912.0	2094.0	1896.0	1007.0
YJR002W	1261.0	1668.0	903.0	1884.0	1511.0	871.0
YJR003C	404.0	518.0	323.0	475.0	448.0	237.0
YJR004C	18.0	21.0	2.0	14.0	16.0	5.0
YJR005C-A	9.0	10.0	6.0	7.0	9.0	12.0
YJR005W	432.0	557.0	353.0	643.0	567.0	318.0
YJR006W	341.0	412.0	240.0	617.0	496.0	302.0
YJR007W	4173.0	5551.0	3228.0	4512.0	4057.0	2216.0
YJR008W	61.0	48.0	26.0	74.0	71.0	33.0
YJR009C	55569.38	59278.11	38788.88	48109.13	41749.72	28287.9
YJR010C-A	554.0	752.0	377.0	676.0	644.0	307.0
YJR010W	139.0	203.0	144.0	350.0	297.0	179.0
YJR011C	133.0	164.0	98.0	203.0	158.0	83.0
YJR012C	113.0	156.0	117.0	170.0	165.0	97.0
YJR013W	420.0	528.0	290.0	574.0	461.0	288.0
YJR014W	2052.0	2644.0	1423.0	2197.0	2038.0	999.0
YJR015W	2295.0	3033.0	1524.0	2927.0	2522.0	1432.0
YJR016C	10715.0	12762.0	7193.0	15292.0	14131.0	8414.0
YJR017C	851.0	1034.0	548.0	1013.0	1029.0	531.0
YJR019C	173.0	201.0	112.0	246.0	257.0	141.0
YJR021C	115.0	136.0	83.0	145.0	127.0	82.0
YJR022W	166.0	156.0	106.0	210.0	179.0	122.0
YJR024C	759.0	876.0	540.0	892.0	919.0	507.0
YJR025C	550.0	847.0	391.0	686.0	669.0	297.0
YJR026W	0.0	0.0	0.0	0.0	0.5	0.0
YJR027W	1.14	2.22	1.16	0.0	2.18	0.0
YJR028W	0.0	0.0	0.0	0.0	0.0	0.0
YJR029W	0.0	9.24	0.0	0.0	0.0	0.0
YJR030C	242.0	339.0	196.0	338.0	295.0	146.0
YJR031C	758.0	996.0	507.0	1091.0	911.0	525.0
YJR032W	855.0	995.0	600.0	1170.0	1038.0	536.0
YJR033C	487.0	633.0	319.0	779.0	688.0	398.0
YJR034W	233.0	273.0	137.0	349.0	280.0	178.0
YJR035W	185.0	257.0	133.0	307.0	248.0	138.0
YJR036C	32.0	31.0	20.0	47.0	39.0	20.0
YJR039W	93.0	88.0	64.0	92.0	75.0	63.0
YJR040W	794.0	965.0	574.0	1031.0	923.0	549.0
YJR041C	1181.0	1575.0	871.0	1559.0	1308.0	773.0
YJR042W	1051.0	1367.0	731.0	1846.0	1595.0	851.0
YJR043C	367.0	476.0	222.0	454.0	374.0	198.0
YJR044C	769.0	883.0	507.0	1024.0	1002.0	538.0
YJR045C	27421.37	33283.0	17658.09	40232.36	33778.36	19259.36
YJR046W	511.0	659.0	353.0	854.0	666.0	403.0
YJR047C	341.53	323.05	235.56	167.7	127.42	99.65
YJR048W	634.95	851.69	407.89	1100.01	989.4	467.7
YJR049C	626.0	755.0	386.0	735.0	632.0	371.0
YJR050W	200.0	281.0	120.0	212.0	230.0	111.0
YJR051W	664.0	791.0	485.0	843.0	679.0	445.0
YJR052W	206.0	289.0	162.0	390.0	365.0	178.0
YJR053W	195.0	297.0	115.0	302.0	209.0	143.0
YJR054W	114.0	169.0	81.0	146.0	155.0	63.0
YJR055W	168.0	192.0	133.0	309.0	241.0	166.0
YJR056C	233.0	304.0	185.0	316.0	280.0	147.0
YJR057W	361.0	473.0	237.0	465.0	432.46	192.0
YJR058C	238.0	281.0	177.0	389.0	349.54	187.0
YJR059W	941.0	1198.0	622.0	1325.0	1078.0	536.0
YJR060W	1218.0	1525.0	748.0	1372.0	1049.0	577.0
YJR061W	60.0	64.0	38.0	27.0	25.0	15.0
YJR062C	251.0	344.0	229.0	375.0	380.0	245.0
YJR063W	1203.0	1404.0	831.0	1192.0	1077.0	637.0
YJR064W	5531.0	6838.0	3419.0	7636.0	6603.0	3729.0
YJR065C	3185.0	3750.0	2061.0	4806.0	4192.0	2502.0
YJR066W	763.0	1042.0	487.0	1011.0	768.0	466.0
YJR067C	240.0	279.0	176.0	368.0	294.0	162.0
YJR068W	871.0	1076.0	604.0	1180.0	1037.0	556.0
YJR069C	1608.0	1958.0	1129.0	1699.0	1555.0	801.0
YJR070C	5884.0	6795.0	3672.0	7184.0	6347.0	3726.0
YJR072C	1678.0	1922.0	1144.0	1956.0	1820.0	1170.0
YJR073C	392.0	507.0	303.0	528.0	491.0	356.0
YJR074W	293.0	426.0	218.0	559.0	492.0	284.0
YJR075W	1492.0	1860.0	978.0	1844.0	1706.0	889.0
YJR076C	1379.0	1697.0	1050.0	2079.0	2008.0	1085.0
YJR077C	3698.0	4776.0	2683.0	4829.0	4929.0	2759.0
YJR078W	38.0	55.0	27.0	64.0	80.0	34.0
YJR079W	0.0	0.0	0.0	0.0	0.0	0.0
YJR080C	437.0	569.0	310.0	630.0	580.0	289.0
YJR082C	202.0	242.0	154.0	236.0	253.0	124.0
YJR083C	271.0	316.0	141.0	330.0	303.0	147.0
YJR084W	241.0	258.0	144.0	385.0	385.0	176.0
YJR085C	1900.0	2137.0	1403.0	2210.0	2059.0	1325.0
YJR086W	572.0	755.0	459.0	876.0	793.0	357.0
YJR088C	1172.0	1605.0	910.0	1897.0	1599.0	862.0
YJR089W	261.0	336.0	170.0	364.0	303.0	189.0
YJR090C	533.97	723.0	360.0	897.03	687.0	422.0
YJR091C	1101.0	1334.0	637.0	1542.0	1166.0	697.0
YJR092W	1843.0	2447.0	1123.0	2730.0	2032.0	1205.0
YJR093C	443.0	625.0	281.0	621.0	556.0	343.0
YJR094C	168.0	187.0	109.0	188.0	163.0	72.0
YJR094W-A	13262.71	16113.41	8837.5	16294.94	13650.1	7544.56
YJR095W	4.0	8.0	1.0	5.0	10.0	2.0
YJR096W	318.0	382.0	221.0	473.0	444.0	298.0
YJR097W	195.0	255.0	156.0	293.0	269.0	138.0
YJR098C	126.0	152.0	85.0	169.0	120.0	88.0
YJR099W	341.0	449.0	250.0	585.0	483.0	277.0
YJR100C	194.0	248.0	141.0	351.0	354.0	191.0
YJR101W	487.0	555.0	324.0	778.0	687.0	341.0
YJR102C	147.0	219.0	97.0	270.0	231.0	139.0
YJR103W	704.44	808.0	479.0	1480.0	1267.0	771.0
YJR104C	21070.0	23798.0	13027.0	32730.0	29891.0	18381.0
YJR105W	10135.0	11768.0	6082.0	11228.0	10124.0	6053.0
YJR106W	161.0	204.0	117.0	164.0	136.0	90.0
YJR107C-A	106.0	134.0	105.0	177.0	146.0	98.0
YJR107W	1.0	1.0	1.0	0.0	1.0	0.0
YJR108W	25.0	26.0	15.0	25.0	31.0	13.0
YJR109C	3080.0	3358.0	1921.0	11160.0	9593.0	5285.0
YJR110W	172.0	192.0	107.0	228.0	191.0	96.0
YJR111C	224.0	275.0	158.0	350.0	317.0	185.0
YJR112W	171.0	203.0	131.0	254.0	232.0	148.0
YJR112W-A	58.0	83.0	62.0	98.0	96.0	39.0
YJR113C	332.0	453.0	278.0	479.0	479.0	298.0
YJR115W	13.0	22.0	9.0	8.0	14.0	6.0
YJR116W	339.0	364.0	209.0	270.0	301.0	178.0
YJR117W	2646.0	3418.0	1902.0	2852.0	2723.0	1567.0
YJR118C	703.0	919.0	537.0	1011.0	939.0	531.0
YJR119C	80.0	132.0	59.0	98.0	94.0	50.0
YJR120W	77.0	121.0	93.0	107.0	112.0	61.0
YJR121W	8746.0	11153.0	5891.0	13063.0	11965.0	6337.0
YJR122W	213.0	197.0	102.0	207.0	201.0	121.0
YJR123W	68918.0	80156.0	40955.0	72593.0	67234.0	37677.0
YJR124C	637.0	760.0	464.0	935.0	748.0	440.0
YJR125C	1535.0	1959.0	1059.0	2542.0	2194.0	1212.0
YJR126C	543.0	741.0	438.0	783.0	741.0	425.0
YJR127C	379.0	403.23	204.0	610.99	523.0	278.0
YJR128W	0.0	0.0	0.0	0.0	1.0	0.0
YJR129C	157.0	183.0	95.0	151.0	147.0	72.0
YJR130C	152.0	225.0	111.0	271.0	264.0	148.0
YJR131W	616.0	742.0	430.0	771.0	695.0	379.0
YJR132W	1228.0	1627.0	848.0	1424.0	1244.0	682.0
YJR133W	620.0	694.0	438.0	761.0	700.0	374.0
YJR134C	421.0	503.0	285.0	499.0	361.0	196.0
YJR135C	79.0	111.0	50.0	84.0	80.0	31.0
YJR135W-A	750.0	1006.0	577.0	1258.0	1086.0	651.0
YJR136C	144.0	173.0	95.0	208.0	183.0	98.0
YJR137C	728.0	996.0	455.0	991.0	876.0	484.0
YJR138W	321.0	422.0	233.0	537.0	423.0	246.0
YJR139C	9622.0	12119.0	6951.0	13170.0	10971.0	6388.0
YJR140C	487.0	596.0	326.0	640.0	517.0	291.0
YJR141W	86.0	133.0	88.0	117.0	111.0	60.0
YJR142W	526.0	687.0	408.0	611.0	551.0	296.0
YJR143C	4569.0	5560.0	3037.0	5346.0	4717.0	2618.0
YJR144W	949.0	1104.0	547.0	1273.0	1072.0	602.0
YJR145C	42470.97	48649.22	27954.2	41991.12	40262.71	22281.66
YJR146W	0.0	0.0	0.0	0.0	0.0	0.0
YJR147W	166.0	190.0	131.0	237.0	209.0	118.0
YJR148W	5707.0	6919.0	3412.0	5807.0	4901.0	3144.0
YJR149W	3.0	6.0	7.0	7.0	1.0	2.0
YJR150C	8.0	11.0	16.0	6.0	7.0	15.0
YJR151C	1.0	1.0	1.0	0.0	0.0	0.0
YJR151W-A	1.0	0.0	0.0	0.0	0.0	0.0
YJR152W	3.0	3.0	4.0	1.0	1.0	0.0
YJR153W	8.0	2.0	11.0	4.0	1.0	2.0
YJR154W	1.0	11.0	6.0	8.0	9.0	6.0
YJR155W	0.0	3.17	0.0	6.29	0.0	3.0
YJR156C	5.83	7.78	12.07	10.66	15.0	17.2
YJR158W	0.0	0.0	3.94	0.0	0.0	0.0
YJR159W	26.0	20.5	9.5	19.0	28.5	11.0
YJR160C	11.84	6.77	8.33	7.41	5.0	3.97
YJR161C	64.33	59.84	29.78	86.71	36.48	28.46
YKL001C	273.0	351.0	218.0	338.0	340.0	161.0
YKL002W	509.0	649.0	378.0	907.0	733.0	407.0
YKL003C	383.0	482.0	271.0	654.0	623.0	246.0
YKL004W	1394.0	1682.0	917.0	1685.0	1632.0	843.0
YKL005C	349.0	477.0	185.0	441.0	397.0	210.0
YKL006C-A	370.0	385.0	210.0	521.0	444.0	183.0
YKL006W	32067.43	38197.51	19442.94	39825.64	35343.29	17538.51
YKL007W	1175.0	1633.0	845.0	2223.0	1907.0	1001.0
YKL008C	1750.0	2067.0	1294.0	1841.0	1618.0	950.0
YKL009W	2840.0	3435.0	1849.0	3219.0	3043.0	1580.0
YKL010C	1121.0	1501.0	819.0	1699.0	1429.0	809.0
YKL011C	105.0	148.0	91.0	131.0	133.0	67.0
YKL012W	298.0	390.0	191.0	463.0	351.0	180.0
YKL013C	1382.0	1583.0	919.0	1638.0	1428.0	796.0
YKL014C	2196.0	2655.0	1516.0	2938.0	2589.0	1380.0
YKL015W	268.0	306.0	203.0	397.0	381.0	213.0
YKL016C	1541.0	2123.0	986.0	2317.0	2134.0	971.0
YKL017C	179.0	227.0	146.0	247.0	187.0	120.0
YKL018C-A	161.0	239.0	126.0	309.0	232.0	127.0
YKL018W	485.0	660.0	367.0	639.0	643.0	322.0
YKL019W	483.0	552.0	338.0	719.0	675.0	355.0
YKL020C	697.0	870.0	428.0	995.0	909.0	458.0
YKL021C	1171.0	1479.0	816.0	1653.0	1531.0	779.0
YKL022C	464.0	513.0	272.0	677.0	525.0	321.0
YKL023C-A	381.13	526.92	381.06	502.76	456.17	329.22
YKL023W	229.0	329.0	160.0	334.0	267.0	170.0
YKL024C	1989.87	2291.08	1286.94	2107.24	2065.83	1075.78
YKL025C	985.0	1196.0	582.0	1640.0	1441.0	860.0
YKL026C	4.0	5.0	5.0	15.0	10.0	6.0
YKL027W	456.0	629.0	317.0	724.0	601.0	341.0
YKL028W	579.1	693.51	432.63	860.33	750.63	496.9
YKL029C	3465.0	3473.0	1952.0	3454.0	3304.0	1891.0
YKL032C	1609.32	1947.96	946.01	1800.28	1576.51	884.49
YKL033W	286.0	315.0	189.0	443.0	327.0	220.0
YKL033W-A	1348.0	1727.0	1104.0	1997.0	1709.0	981.0
YKL034W	523.0	640.0	390.0	676.0	616.0	326.0
YKL035W	5408.0	6957.0	3273.0	7045.0	6330.0	3114.0
YKL037W	5.0	16.0	7.0	13.0	16.0	7.0
YKL038W	259.0	402.0	212.0	408.0	347.0	173.0
YKL039W	1965.0	2362.0	1331.0	2625.0	2214.0	1230.0
YKL040C	1010.0	1277.0	710.0	1764.0	1539.0	779.0
YKL041W	417.0	517.0	323.0	675.0	530.0	295.0
YKL042W	380.0	462.0	268.0	390.0	380.0	228.0
YKL043W	407.0	491.0	245.0	365.0	351.0	216.0
YKL044W	26.0	23.0	21.0	33.0	38.0	17.0
YKL045W	523.0	679.0	347.0	617.0	577.0	279.0
YKL046C	1636.0	1957.0	1181.0	2258.0	1930.0	1167.0
YKL047W	456.0	591.0	329.0	795.0	683.0	372.0
YKL048C	211.0	214.0	135.0	269.0	210.0	117.0
YKL049C	319.0	416.0	219.0	391.0	330.0	183.0
YKL050C	2.0	6.0	3.0	11.0	7.0	4.0
YKL051W	460.0	599.0	314.0	650.0	572.0	334.0
YKL052C	235.0	300.0	163.0	391.0	358.0	234.0
YKL053C-A	405.0	490.0	258.0	568.0	496.0	318.0
YKL054C	10085.0	12722.0	6114.0	12636.9	10948.0	6026.0
YKL055C	60.0	99.0	53.0	104.0	110.0	56.0
YKL056C	35354.0	41058.0	23568.0	36401.0	33299.0	18434.0
YKL057C	1486.0	1808.0	1081.0	1856.0	1618.0	876.0
YKL058W	614.0	807.0	516.0	864.0	760.0	394.0
YKL059C	373.0	495.0	277.0	564.0	458.0	288.0
YKL060C	228177.0	264817.0	150628.0	241621.0	220103.0	127606.0
YKL061W	118.0	166.0	107.0	133.0	130.0	79.0
YKL062W	432.0	600.0	250.0	979.0	945.0	482.0
YKL063C	572.0	720.0	389.0	735.0	638.0	325.0
YKL064W	726.0	791.0	441.0	837.0	658.0	383.0
YKL065C	1008.0	1338.0	732.0	1103.0	966.0	534.0
YKL065W-A	6.0	8.0	2.0	6.0	4.0	5.0
YKL067W	2117.0	2592.0	1502.0	2771.0	2534.0	1457.0
YKL068W	1906.0	2302.0	1092.0	2229.0	1789.0	1046.0
YKL068W-A	502.0	545.0	361.0	590.0	589.0	330.0
YKL069W	513.0	550.0	382.0	535.0	480.0	300.0
YKL070W	2.0	1.0	2.0	0.0	1.0	0.0
YKL071W	28.0	15.0	39.0	13.0	15.0	18.0
YKL072W	268.0	346.0	197.0	448.0	373.0	233.0
YKL073W	1791.0	2298.0	1091.0	2234.0	1888.0	922.0
YKL074C	473.0	540.0	246.0	737.0	688.0	315.0
YKL075C	235.0	297.0	175.0	360.0	254.0	165.0
YKL077W	2732.0	3344.0	1868.0	3877.0	3542.0	1904.0
YKL078W	510.0	679.0	388.0	737.0	654.0	397.0
YKL079W	354.0	447.0	275.0	576.0	492.0	282.0
YKL080W	5214.0	6475.0	3580.0	6940.0	6388.0	3434.0
YKL081W	39199.25	45558.27	23757.68	47238.97	42770.52	23508.29
YKL082C	1452.0	1845.0	930.0	1670.0	1264.0	788.0
YKL084W	515.0	533.0	358.0	460.0	517.0	301.0
YKL085W	1890.0	2400.0	1150.0	2440.0	2243.0	1257.0
YKL086W	56.0	75.0	29.0	99.0	68.0	52.0
YKL087C	390.0	410.0	227.0	482.0	439.0	269.0
YKL088W	614.0	807.0	389.0	911.0	737.0	429.0
YKL089W	284.0	365.0	147.0	328.0	279.0	154.0
YKL090W	145.0	208.0	86.0	172.0	139.0	82.0
YKL091C	233.0	320.0	151.0	411.0	354.0	198.0
YKL092C	401.0	550.0	291.0	592.0	486.0	270.0
YKL093W	24.0	39.0	15.0	18.0	16.0	7.0
YKL094W	782.0	1049.0	594.0	1219.0	1116.0	588.0
YKL095W	141.0	197.0	116.0	210.0	164.0	84.0
YKL096C-B	41.0	78.0	69.01	26.0	40.0	19.0
YKL096W	2836.0	3990.0	1964.0	6586.0	6434.0	3351.0
YKL096W-A	24626.0	34295.12	19761.11	35583.97	35930.99	21624.12
YKL097C	0.0	0.0	0.0	1.0	1.0	1.0
YKL098W	106.0	161.0	88.0	201.0	177.0	98.0
YKL099C	867.0	1068.0	586.0	1150.0	1030.0	507.0
YKL100C	1065.0	1222.0	738.0	1709.0	1499.0	911.0
YKL101W	1366.0	1631.0	906.0	1632.0	1381.0	786.0
YKL102C	5.0	11.0	6.0	3.0	10.0	2.0
YKL103C	1056.0	1197.0	813.0	2018.0	1750.0	1015.0
YKL104C	3192.87	4120.28	2644.52	4118.98	3681.08	2204.58
YKL104W-A	312.13	323.72	217.48	299.02	306.92	178.42
YKL105C	480.0	579.0	246.0	498.4	363.0	245.0
YKL106C-A	0.0	1.0	0.0	1.0	2.0	0.0
YKL106W	722.0	843.0	425.0	1066.0	931.0	467.0
YKL107W	13.0	5.0	2.0	16.0	14.0	9.0
YKL108W	225.0	257.0	127.0	232.0	204.0	97.0
YKL109W	244.0	409.0	180.0	396.0	354.0	175.0
YKL110C	726.0	818.0	538.0	754.0	681.0	403.0
YKL112W	1345.0	1823.0	808.0	1628.0	1322.0	673.0
YKL113C	667.0	812.0	508.0	880.0	750.0	440.0
YKL114C	802.0	1010.0	581.0	1332.0	1097.0	628.0
YKL116C	343.0	463.0	200.0	392.0	318.0	182.0
YKL117W	6476.0	8109.0	4734.0	11172.0	9908.99	5253.0
YKL119C	372.0	569.0	250.0	451.0	412.0	175.0
YKL120W	1629.0	2009.0	1019.0	1534.0	1292.0	714.0
YKL121W	137.0	133.0	91.0	147.0	165.0	90.0
YKL122C	1059.0	1225.0	693.0	919.0	810.0	452.0
YKL124W	138.0	204.0	122.0	253.0	237.0	97.0
YKL125W	710.0	847.0	452.0	946.0	864.0	442.0
YKL126W	1725.0	2249.0	1167.0	3142.0	2754.0	1515.0
YKL127W	3552.0	4458.0	2265.0	4938.0	4409.0	2209.0
YKL128C	1113.0	1292.0	716.0	1514.0	1293.0	784.0
YKL129C	771.0	1026.0	606.0	980.25	839.25	445.0
YKL130C	509.0	672.0	366.0	838.0	702.0	412.0
YKL132C	14.0	17.0	6.0	21.0	28.0	15.0
YKL133C	35.0	50.0	18.0	59.0	43.0	39.0
YKL134C	304.0	439.0	189.0	487.0	372.0	188.0
YKL135C	777.0	1001.0	609.0	1258.0	1117.0	659.0
YKL137W	398.0	583.0	337.0	670.0	512.0	360.0
YKL138C	398.0	575.0	312.0	574.0	563.0	272.0
YKL138C-A	293.0	424.0	194.0	418.0	351.0	179.0
YKL139W	395.0	508.0	298.0	520.0	474.0	258.0
YKL140W	542.0	702.0	397.0	547.0	530.0	263.0
YKL141W	1048.0	1388.0	766.0	1741.0	1595.0	881.0
YKL142W	1630.0	1988.0	1040.0	3214.0	2674.0	1509.0
YKL143W	1219.0	1601.0	899.0	1530.0	1245.0	708.0
YKL144C	445.0	678.0	380.0	674.0	611.0	299.0
YKL145W	4611.0	5583.0	2869.0	9376.0	7291.0	4616.0
YKL146W	875.0	1053.0	521.0	1270.0	1121.0	623.0
YKL148C	522.0	697.0	383.0	709.0	659.0	369.0
YKL149C	226.0	224.0	139.0	306.0	270.0	158.0
YKL150W	678.0	824.0	479.0	1291.0	1284.0	644.0
YKL151C	276.0	400.0	256.0	427.0	355.0	206.0
YKL152C	110048.0	127596.0	78047.0	137200.0	118171.0	67535.0
YKL154W	618.0	693.0	454.0	724.0	666.0	383.0
YKL155C	306.0	341.0	210.0	466.0	430.0	235.0
YKL156W	8995.93	10399.03	5466.96	9622.66	9680.91	4815.96
