Sample	Length	Site	End	Offset	Count
elp6d_ribo_YPD2	27	TIS	3p-end	7	15
elp6d_ribo_YPD2	28	TIS	3p-end	7	21
elp6d_ribo_YPD2	29	TIS	3p-end	7	90
elp6d_ribo_YPD2	30	TIS	3p-end	7	296
elp6d_ribo_YPD2	31	TIS	3p-end	7	394
elp6d_ribo_YPD2	32	TIS	3p-end	7	204
elp6d_ribo_YPD2	33	TIS	3p-end	7	33
elp6d_ribo_YPD2	27	TIS	3p-end	8	5
elp6d_ribo_YPD2	28	TIS	3p-end	8	16
elp6d_ribo_YPD2	29	TIS	3p-end	8	67
elp6d_ribo_YPD2	30	TIS	3p-end	8	174
elp6d_ribo_YPD2	31	TIS	3p-end	8	267
elp6d_ribo_YPD2	32	TIS	3p-end	8	133
elp6d_ribo_YPD2	33	TIS	3p-end	8	20
elp6d_ribo_YPD2	27	TIS	3p-end	9	8
elp6d_ribo_YPD2	28	TIS	3p-end	9	17
elp6d_ribo_YPD2	29	TIS	3p-end	9	120
elp6d_ribo_YPD2	30	TIS	3p-end	9	224
elp6d_ribo_YPD2	31	TIS	3p-end	9	333
elp6d_ribo_YPD2	32	TIS	3p-end	9	191
elp6d_ribo_YPD2	33	TIS	3p-end	9	39
elp6d_ribo_YPD2	27	TIS	3p-end	10	12
elp6d_ribo_YPD2	28	TIS	3p-end	10	27
elp6d_ribo_YPD2	29	TIS	3p-end	10	112
elp6d_ribo_YPD2	30	TIS	3p-end	10	316
elp6d_ribo_YPD2	31	TIS	3p-end	10	376
elp6d_ribo_YPD2	32	TIS	3p-end	10	225
elp6d_ribo_YPD2	33	TIS	3p-end	10	43
elp6d_ribo_YPD2	27	TIS	3p-end	11	6
elp6d_ribo_YPD2	28	TIS	3p-end	11	10
elp6d_ribo_YPD2	29	TIS	3p-end	11	81
elp6d_ribo_YPD2	30	TIS	3p-end	11	222
elp6d_ribo_YPD2	31	TIS	3p-end	11	331
elp6d_ribo_YPD2	32	TIS	3p-end	11	188
elp6d_ribo_YPD2	33	TIS	3p-end	11	28
elp6d_ribo_YPD2	27	TIS	3p-end	12	14
elp6d_ribo_YPD2	28	TIS	3p-end	12	23
elp6d_ribo_YPD2	29	TIS	3p-end	12	73
elp6d_ribo_YPD2	30	TIS	3p-end	12	254
elp6d_ribo_YPD2	31	TIS	3p-end	12	347
elp6d_ribo_YPD2	32	TIS	3p-end	12	198
elp6d_ribo_YPD2	33	TIS	3p-end	12	52
elp6d_ribo_YPD2	27	TIS	3p-end	13	88
elp6d_ribo_YPD2	28	TIS	3p-end	13	83
elp6d_ribo_YPD2	29	TIS	3p-end	13	93
elp6d_ribo_YPD2	30	TIS	3p-end	13	221
elp6d_ribo_YPD2	31	TIS	3p-end	13	397
elp6d_ribo_YPD2	32	TIS	3p-end	13	216
elp6d_ribo_YPD2	33	TIS	3p-end	13	45
elp6d_ribo_YPD2	27	TIS	3p-end	14	110
elp6d_ribo_YPD2	28	TIS	3p-end	14	317
elp6d_ribo_YPD2	29	TIS	3p-end	14	418
elp6d_ribo_YPD2	30	TIS	3p-end	14	341
elp6d_ribo_YPD2	31	TIS	3p-end	14	309
elp6d_ribo_YPD2	32	TIS	3p-end	14	205
elp6d_ribo_YPD2	33	TIS	3p-end	14	30
elp6d_ribo_YPD2	27	TIS	3p-end	15	210
elp6d_ribo_YPD2	28	TIS	3p-end	15	1302
elp6d_ribo_YPD2	29	TIS	3p-end	15	3070
elp6d_ribo_YPD2	30	TIS	3p-end	15	2362
elp6d_ribo_YPD2	31	TIS	3p-end	15	654
elp6d_ribo_YPD2	32	TIS	3p-end	15	222
elp6d_ribo_YPD2	33	TIS	3p-end	15	45
elp6d_ribo_YPD2	27	TIS	3p-end	16	458
elp6d_ribo_YPD2	28	TIS	3p-end	16	2641
elp6d_ribo_YPD2	29	TIS	3p-end	16	23049
elp6d_ribo_YPD2	30	TIS	3p-end	16	19197
elp6d_ribo_YPD2	31	TIS	3p-end	16	7378
elp6d_ribo_YPD2	32	TIS	3p-end	16	790
elp6d_ribo_YPD2	33	TIS	3p-end	16	79
elp6d_ribo_YPD2	27	TIS	3p-end	17	1804
elp6d_ribo_YPD2	28	TIS	3p-end	17	2545
elp6d_ribo_YPD2	29	TIS	3p-end	17	28182
elp6d_ribo_YPD2	30	TIS	3p-end	17	79663
elp6d_ribo_YPD2	31	TIS	3p-end	17	52999
elp6d_ribo_YPD2	32	TIS	3p-end	17	14324
elp6d_ribo_YPD2	33	TIS	3p-end	17	480
elp6d_ribo_YPD2	27	TIS	3p-end	18	4897
elp6d_ribo_YPD2	28	TIS	3p-end	18	4626
elp6d_ribo_YPD2	29	TIS	3p-end	18	9848
elp6d_ribo_YPD2	30	TIS	3p-end	18	92390
elp6d_ribo_YPD2	31	TIS	3p-end	18	189000
elp6d_ribo_YPD2	32	TIS	3p-end	18	79881
elp6d_ribo_YPD2	33	TIS	3p-end	18	7926
elp6d_ribo_YPD2	27	TIS	3p-end	19	3037
elp6d_ribo_YPD2	28	TIS	3p-end	19	4997
elp6d_ribo_YPD2	29	TIS	3p-end	19	7493
elp6d_ribo_YPD2	30	TIS	3p-end	19	13749
elp6d_ribo_YPD2	31	TIS	3p-end	19	105076
elp6d_ribo_YPD2	32	TIS	3p-end	19	79849
elp6d_ribo_YPD2	33	TIS	3p-end	19	23291
elp6d_ribo_YPD2	27	TIS	3p-end	20	541
elp6d_ribo_YPD2	28	TIS	3p-end	20	1048
elp6d_ribo_YPD2	29	TIS	3p-end	20	5163
elp6d_ribo_YPD2	30	TIS	3p-end	20	11868
elp6d_ribo_YPD2	31	TIS	3p-end	20	9179
elp6d_ribo_YPD2	32	TIS	3p-end	20	10795
elp6d_ribo_YPD2	33	TIS	3p-end	20	2682
elp6d_ribo_YPD2	27	TIS	3p-end	21	381
elp6d_ribo_YPD2	28	TIS	3p-end	21	874
elp6d_ribo_YPD2	29	TIS	3p-end	21	1830
elp6d_ribo_YPD2	30	TIS	3p-end	21	11518
elp6d_ribo_YPD2	31	TIS	3p-end	21	24219
elp6d_ribo_YPD2	32	TIS	3p-end	21	10492
elp6d_ribo_YPD2	33	TIS	3p-end	21	959
elp6d_ribo_YPD2	27	TIS	3p-end	22	674
elp6d_ribo_YPD2	28	TIS	3p-end	22	670
elp6d_ribo_YPD2	29	TIS	3p-end	22	2955
elp6d_ribo_YPD2	30	TIS	3p-end	22	3845
elp6d_ribo_YPD2	31	TIS	3p-end	22	13311
elp6d_ribo_YPD2	32	TIS	3p-end	22	11960
elp6d_ribo_YPD2	33	TIS	3p-end	22	2546
elp6d_ribo_YPD2	27	TIS	3p-end	23	635
elp6d_ribo_YPD2	28	TIS	3p-end	23	717
elp6d_ribo_YPD2	29	TIS	3p-end	23	3871
elp6d_ribo_YPD2	30	TIS	3p-end	23	10371
elp6d_ribo_YPD2	31	TIS	3p-end	23	6735
elp6d_ribo_YPD2	32	TIS	3p-end	23	2623
elp6d_ribo_YPD2	33	TIS	3p-end	23	522
elp6d_ribo_YPD2	27	TIS	3p-end	24	814
elp6d_ribo_YPD2	28	TIS	3p-end	24	1460
elp6d_ribo_YPD2	29	TIS	3p-end	24	2147
elp6d_ribo_YPD2	30	TIS	3p-end	24	13249
elp6d_ribo_YPD2	31	TIS	3p-end	24	23201
elp6d_ribo_YPD2	32	TIS	3p-end	24	8750
elp6d_ribo_YPD2	33	TIS	3p-end	24	1194
elp6d_ribo_YPD2	27	TIS	3p-end	25	384
elp6d_ribo_YPD2	28	TIS	3p-end	25	974
elp6d_ribo_YPD2	29	TIS	3p-end	25	4518
elp6d_ribo_YPD2	30	TIS	3p-end	25	5154
elp6d_ribo_YPD2	31	TIS	3p-end	25	15171
elp6d_ribo_YPD2	32	TIS	3p-end	25	8593
elp6d_ribo_YPD2	33	TIS	3p-end	25	1879
elp6d_ribo_YPD2	27	TIS	3p-end	26	81
elp6d_ribo_YPD2	28	TIS	3p-end	26	497
elp6d_ribo_YPD2	29	TIS	3p-end	26	4504
elp6d_ribo_YPD2	30	TIS	3p-end	26	16106
elp6d_ribo_YPD2	31	TIS	3p-end	26	11824
elp6d_ribo_YPD2	32	TIS	3p-end	26	2424
elp6d_ribo_YPD2	33	TIS	3p-end	26	360
elp6d_ribo_YPD2	27	TIS	3p-end	27	1146
elp6d_ribo_YPD2	28	TIS	3p-end	27	247
elp6d_ribo_YPD2	29	TIS	3p-end	27	1624
elp6d_ribo_YPD2	30	TIS	3p-end	27	12623
elp6d_ribo_YPD2	31	TIS	3p-end	27	26869
elp6d_ribo_YPD2	32	TIS	3p-end	27	15709
elp6d_ribo_YPD2	33	TIS	3p-end	27	814
elp6d_ribo_YPD2	27	TIS	3p-end	28	0
elp6d_ribo_YPD2	28	TIS	3p-end	28	1461
elp6d_ribo_YPD2	29	TIS	3p-end	28	1306
elp6d_ribo_YPD2	30	TIS	3p-end	28	5725
elp6d_ribo_YPD2	31	TIS	3p-end	28	12238
elp6d_ribo_YPD2	32	TIS	3p-end	28	9699
elp6d_ribo_YPD2	33	TIS	3p-end	28	2519
elp6d_ribo_YPD2	27	TIS	3p-end	29	0
elp6d_ribo_YPD2	28	TIS	3p-end	29	0
elp6d_ribo_YPD2	29	TIS	3p-end	29	11795
elp6d_ribo_YPD2	30	TIS	3p-end	29	5503
elp6d_ribo_YPD2	31	TIS	3p-end	29	15519
elp6d_ribo_YPD2	32	TIS	3p-end	29	1615
elp6d_ribo_YPD2	33	TIS	3p-end	29	241
elp6d_ribo_YPD2	27	TIS	3p-end	30	0
elp6d_ribo_YPD2	28	TIS	3p-end	30	0
elp6d_ribo_YPD2	29	TIS	3p-end	30	0
elp6d_ribo_YPD2	30	TIS	3p-end	30	33146
elp6d_ribo_YPD2	31	TIS	3p-end	30	12537
elp6d_ribo_YPD2	32	TIS	3p-end	30	26715
elp6d_ribo_YPD2	33	TIS	3p-end	30	475
elp6d_ribo_YPD2	27	TIS	3p-end	31	0
elp6d_ribo_YPD2	28	TIS	3p-end	31	0
elp6d_ribo_YPD2	29	TIS	3p-end	31	0
elp6d_ribo_YPD2	30	TIS	3p-end	31	0
elp6d_ribo_YPD2	31	TIS	3p-end	31	43025
elp6d_ribo_YPD2	32	TIS	3p-end	31	7710
elp6d_ribo_YPD2	33	TIS	3p-end	31	5931
elp6d_ribo_YPD2	27	TIS	3p-end	32	0
elp6d_ribo_YPD2	28	TIS	3p-end	32	0
elp6d_ribo_YPD2	29	TIS	3p-end	32	0
elp6d_ribo_YPD2	30	TIS	3p-end	32	0
elp6d_ribo_YPD2	31	TIS	3p-end	32	0
elp6d_ribo_YPD2	32	TIS	3p-end	32	5896
elp6d_ribo_YPD2	33	TIS	3p-end	32	204
elp6d_ribo_YPD2	27	TIS	3p-end	33	0
elp6d_ribo_YPD2	28	TIS	3p-end	33	0
elp6d_ribo_YPD2	29	TIS	3p-end	33	0
elp6d_ribo_YPD2	30	TIS	3p-end	33	0
elp6d_ribo_YPD2	31	TIS	3p-end	33	0
elp6d_ribo_YPD2	32	TIS	3p-end	33	0
elp6d_ribo_YPD2	33	TIS	3p-end	33	1759
elp6d_ribo_YPD2	27	TTS	3p-end	0	90
elp6d_ribo_YPD2	28	TTS	3p-end	0	92
elp6d_ribo_YPD2	29	TTS	3p-end	0	301
elp6d_ribo_YPD2	30	TTS	3p-end	0	4313
elp6d_ribo_YPD2	31	TTS	3p-end	0	6806
elp6d_ribo_YPD2	32	TTS	3p-end	0	2799
elp6d_ribo_YPD2	33	TTS	3p-end	0	190
elp6d_ribo_YPD2	27	TTS	3p-end	1	38
elp6d_ribo_YPD2	28	TTS	3p-end	1	232
elp6d_ribo_YPD2	29	TTS	3p-end	1	753
elp6d_ribo_YPD2	30	TTS	3p-end	1	1275
elp6d_ribo_YPD2	31	TTS	3p-end	1	4631
elp6d_ribo_YPD2	32	TTS	3p-end	1	2912
elp6d_ribo_YPD2	33	TTS	3p-end	1	621
elp6d_ribo_YPD2	27	TTS	3p-end	2	40
elp6d_ribo_YPD2	28	TTS	3p-end	2	103
elp6d_ribo_YPD2	29	TTS	3p-end	2	1570
elp6d_ribo_YPD2	30	TTS	3p-end	2	3271
elp6d_ribo_YPD2	31	TTS	3p-end	2	2869
elp6d_ribo_YPD2	32	TTS	3p-end	2	705
elp6d_ribo_YPD2	33	TTS	3p-end	2	110
elp6d_ribo_YPD2	27	TTS	3p-end	3	112
elp6d_ribo_YPD2	28	TTS	3p-end	3	96
elp6d_ribo_YPD2	29	TTS	3p-end	3	361
elp6d_ribo_YPD2	30	TTS	3p-end	3	4366
elp6d_ribo_YPD2	31	TTS	3p-end	3	6361
elp6d_ribo_YPD2	32	TTS	3p-end	3	3634
elp6d_ribo_YPD2	33	TTS	3p-end	3	213
elp6d_ribo_YPD2	27	TTS	3p-end	4	38
elp6d_ribo_YPD2	28	TTS	3p-end	4	234
elp6d_ribo_YPD2	29	TTS	3p-end	4	850
elp6d_ribo_YPD2	30	TTS	3p-end	4	1433
elp6d_ribo_YPD2	31	TTS	3p-end	4	6311
elp6d_ribo_YPD2	32	TTS	3p-end	4	3868
elp6d_ribo_YPD2	33	TTS	3p-end	4	1350
elp6d_ribo_YPD2	27	TTS	3p-end	5	40
elp6d_ribo_YPD2	28	TTS	3p-end	5	64
elp6d_ribo_YPD2	29	TTS	3p-end	5	1948
elp6d_ribo_YPD2	30	TTS	3p-end	5	4173
elp6d_ribo_YPD2	31	TTS	3p-end	5	3494
elp6d_ribo_YPD2	32	TTS	3p-end	5	832
elp6d_ribo_YPD2	33	TTS	3p-end	5	188
elp6d_ribo_YPD2	27	TTS	3p-end	6	63
elp6d_ribo_YPD2	28	TTS	3p-end	6	48
elp6d_ribo_YPD2	29	TTS	3p-end	6	185
elp6d_ribo_YPD2	30	TTS	3p-end	6	2437
elp6d_ribo_YPD2	31	TTS	3p-end	6	4131
elp6d_ribo_YPD2	32	TTS	3p-end	6	2286
elp6d_ribo_YPD2	33	TTS	3p-end	6	118
elp6d_ribo_YPD2	27	TTS	3p-end	7	30
elp6d_ribo_YPD2	28	TTS	3p-end	7	123
elp6d_ribo_YPD2	29	TTS	3p-end	7	624
elp6d_ribo_YPD2	30	TTS	3p-end	7	613
elp6d_ribo_YPD2	31	TTS	3p-end	7	3240
elp6d_ribo_YPD2	32	TTS	3p-end	7	1920
elp6d_ribo_YPD2	33	TTS	3p-end	7	538
elp6d_ribo_YPD2	27	TTS	3p-end	8	41
elp6d_ribo_YPD2	28	TTS	3p-end	8	65
elp6d_ribo_YPD2	29	TTS	3p-end	8	1165
elp6d_ribo_YPD2	30	TTS	3p-end	8	2954
elp6d_ribo_YPD2	31	TTS	3p-end	8	1961
elp6d_ribo_YPD2	32	TTS	3p-end	8	772
elp6d_ribo_YPD2	33	TTS	3p-end	8	157
elp6d_ribo_YPD2	27	TTS	3p-end	9	120
elp6d_ribo_YPD2	28	TTS	3p-end	9	100
elp6d_ribo_YPD2	29	TTS	3p-end	9	351
elp6d_ribo_YPD2	30	TTS	3p-end	9	4690
elp6d_ribo_YPD2	31	TTS	3p-end	9	7996
elp6d_ribo_YPD2	32	TTS	3p-end	9	3565
elp6d_ribo_YPD2	33	TTS	3p-end	9	275
elp6d_ribo_YPD2	27	TTS	3p-end	10	35
elp6d_ribo_YPD2	28	TTS	3p-end	10	290
elp6d_ribo_YPD2	29	TTS	3p-end	10	1027
elp6d_ribo_YPD2	30	TTS	3p-end	10	1422
elp6d_ribo_YPD2	31	TTS	3p-end	10	5389
elp6d_ribo_YPD2	32	TTS	3p-end	10	3063
elp6d_ribo_YPD2	33	TTS	3p-end	10	893
elp6d_ribo_YPD2	27	TTS	3p-end	11	26
elp6d_ribo_YPD2	28	TTS	3p-end	11	115
elp6d_ribo_YPD2	29	TTS	3p-end	11	1998
elp6d_ribo_YPD2	30	TTS	3p-end	11	3798
elp6d_ribo_YPD2	31	TTS	3p-end	11	3020
elp6d_ribo_YPD2	32	TTS	3p-end	11	992
elp6d_ribo_YPD2	33	TTS	3p-end	11	141
elp6d_ribo_YPD2	27	TTS	3p-end	12	84
elp6d_ribo_YPD2	28	TTS	3p-end	12	96
elp6d_ribo_YPD2	29	TTS	3p-end	12	329
elp6d_ribo_YPD2	30	TTS	3p-end	12	4788
elp6d_ribo_YPD2	31	TTS	3p-end	12	7420
elp6d_ribo_YPD2	32	TTS	3p-end	12	4045
elp6d_ribo_YPD2	33	TTS	3p-end	12	309
elp6d_ribo_YPD2	27	TTS	3p-end	13	24
elp6d_ribo_YPD2	28	TTS	3p-end	13	175
elp6d_ribo_YPD2	29	TTS	3p-end	13	730
elp6d_ribo_YPD2	30	TTS	3p-end	13	1188
elp6d_ribo_YPD2	31	TTS	3p-end	13	5727
elp6d_ribo_YPD2	32	TTS	3p-end	13	4463
elp6d_ribo_YPD2	33	TTS	3p-end	13	1402
elp6d_ribo_YPD2	27	TTS	3p-end	14	46
elp6d_ribo_YPD2	28	TTS	3p-end	14	62
elp6d_ribo_YPD2	29	TTS	3p-end	14	1822
elp6d_ribo_YPD2	30	TTS	3p-end	14	4423
elp6d_ribo_YPD2	31	TTS	3p-end	14	3070
elp6d_ribo_YPD2	32	TTS	3p-end	14	730
elp6d_ribo_YPD2	33	TTS	3p-end	14	147
elp6d_ribo_YPD2	27	TTS	3p-end	15	86
elp6d_ribo_YPD2	28	TTS	3p-end	15	126
elp6d_ribo_YPD2	29	TTS	3p-end	15	301
elp6d_ribo_YPD2	30	TTS	3p-end	15	4133
elp6d_ribo_YPD2	31	TTS	3p-end	15	7133
elp6d_ribo_YPD2	32	TTS	3p-end	15	3800
elp6d_ribo_YPD2	33	TTS	3p-end	15	201
elp6d_ribo_YPD2	27	TTS	3p-end	16	64
elp6d_ribo_YPD2	28	TTS	3p-end	16	104
elp6d_ribo_YPD2	29	TTS	3p-end	16	144
elp6d_ribo_YPD2	30	TTS	3p-end	16	448
elp6d_ribo_YPD2	31	TTS	3p-end	16	3806
elp6d_ribo_YPD2	32	TTS	3p-end	16	2999
elp6d_ribo_YPD2	33	TTS	3p-end	16	943
elp6d_ribo_YPD2	27	TTS	3p-end	17	7
elp6d_ribo_YPD2	28	TTS	3p-end	17	26
elp6d_ribo_YPD2	29	TTS	3p-end	17	363
elp6d_ribo_YPD2	30	TTS	3p-end	17	839
elp6d_ribo_YPD2	31	TTS	3p-end	17	767
elp6d_ribo_YPD2	32	TTS	3p-end	17	475
elp6d_ribo_YPD2	33	TTS	3p-end	17	187
elp6d_ribo_YPD2	27	TTS	3p-end	18	40
elp6d_ribo_YPD2	28	TTS	3p-end	18	19
elp6d_ribo_YPD2	29	TTS	3p-end	18	144
elp6d_ribo_YPD2	30	TTS	3p-end	18	1598
elp6d_ribo_YPD2	31	TTS	3p-end	18	3076
elp6d_ribo_YPD2	32	TTS	3p-end	18	1507
elp6d_ribo_YPD2	33	TTS	3p-end	18	131
elp6d_ribo_YPD2	27	TTS	3p-end	19	24
elp6d_ribo_YPD2	28	TTS	3p-end	19	38
elp6d_ribo_YPD2	29	TTS	3p-end	19	48
elp6d_ribo_YPD2	30	TTS	3p-end	19	358
elp6d_ribo_YPD2	31	TTS	3p-end	19	3023
elp6d_ribo_YPD2	32	TTS	3p-end	19	3875
elp6d_ribo_YPD2	33	TTS	3p-end	19	780
elp6d_ribo_YPD2	27	TTS	3p-end	20	8
elp6d_ribo_YPD2	28	TTS	3p-end	20	11
elp6d_ribo_YPD2	29	TTS	3p-end	20	48
elp6d_ribo_YPD2	30	TTS	3p-end	20	78
elp6d_ribo_YPD2	31	TTS	3p-end	20	333
elp6d_ribo_YPD2	32	TTS	3p-end	20	753
elp6d_ribo_YPD2	33	TTS	3p-end	20	578
elp6d_ribo_YPD2	27	TTS	3p-end	21	0
elp6d_ribo_YPD2	28	TTS	3p-end	21	3
elp6d_ribo_YPD2	29	TTS	3p-end	21	16
elp6d_ribo_YPD2	30	TTS	3p-end	21	43
elp6d_ribo_YPD2	31	TTS	3p-end	21	65
elp6d_ribo_YPD2	32	TTS	3p-end	21	70
elp6d_ribo_YPD2	33	TTS	3p-end	21	22
elp6d_ribo_YPD2	27	TTS	3p-end	22	0
elp6d_ribo_YPD2	28	TTS	3p-end	22	2
elp6d_ribo_YPD2	29	TTS	3p-end	22	12
elp6d_ribo_YPD2	30	TTS	3p-end	22	47
elp6d_ribo_YPD2	31	TTS	3p-end	22	58
elp6d_ribo_YPD2	32	TTS	3p-end	22	28
elp6d_ribo_YPD2	33	TTS	3p-end	22	8
elp6d_ribo_YPD2	27	TTS	3p-end	23	1
elp6d_ribo_YPD2	28	TTS	3p-end	23	3
elp6d_ribo_YPD2	29	TTS	3p-end	23	14
elp6d_ribo_YPD2	30	TTS	3p-end	23	49
elp6d_ribo_YPD2	31	TTS	3p-end	23	79
elp6d_ribo_YPD2	32	TTS	3p-end	23	45
elp6d_ribo_YPD2	33	TTS	3p-end	23	5
elp6d_ribo_YPD2	27	TTS	3p-end	24	0
elp6d_ribo_YPD2	28	TTS	3p-end	24	3
elp6d_ribo_YPD2	29	TTS	3p-end	24	13
elp6d_ribo_YPD2	30	TTS	3p-end	24	47
elp6d_ribo_YPD2	31	TTS	3p-end	24	71
elp6d_ribo_YPD2	32	TTS	3p-end	24	50
elp6d_ribo_YPD2	33	TTS	3p-end	24	15
elp6d_ribo_YPD2	27	TTS	3p-end	25	1
elp6d_ribo_YPD2	28	TTS	3p-end	25	2
elp6d_ribo_YPD2	29	TTS	3p-end	25	14
elp6d_ribo_YPD2	30	TTS	3p-end	25	40
elp6d_ribo_YPD2	31	TTS	3p-end	25	48
elp6d_ribo_YPD2	32	TTS	3p-end	25	30
elp6d_ribo_YPD2	33	TTS	3p-end	25	1
elp6d_ribo_YPD2	27	TTS	3p-end	26	0
elp6d_ribo_YPD2	28	TTS	3p-end	26	2
elp6d_ribo_YPD2	29	TTS	3p-end	26	10
elp6d_ribo_YPD2	30	TTS	3p-end	26	28
elp6d_ribo_YPD2	31	TTS	3p-end	26	69
elp6d_ribo_YPD2	32	TTS	3p-end	26	46
elp6d_ribo_YPD2	33	TTS	3p-end	26	10
elp6d_ribo_YPD2	27	TTS	3p-end	27	1
elp6d_ribo_YPD2	28	TTS	3p-end	27	1
elp6d_ribo_YPD2	29	TTS	3p-end	27	22
elp6d_ribo_YPD2	30	TTS	3p-end	27	41
elp6d_ribo_YPD2	31	TTS	3p-end	27	61
elp6d_ribo_YPD2	32	TTS	3p-end	27	45
elp6d_ribo_YPD2	33	TTS	3p-end	27	5
elp6d_ribo_YPD2	27	TTS	3p-end	28	0
elp6d_ribo_YPD2	28	TTS	3p-end	28	1
elp6d_ribo_YPD2	29	TTS	3p-end	28	12
elp6d_ribo_YPD2	30	TTS	3p-end	28	64
elp6d_ribo_YPD2	31	TTS	3p-end	28	64
elp6d_ribo_YPD2	32	TTS	3p-end	28	30
elp6d_ribo_YPD2	33	TTS	3p-end	28	6
elp6d_ribo_YPD2	27	TTS	3p-end	29	0
elp6d_ribo_YPD2	28	TTS	3p-end	29	0
elp6d_ribo_YPD2	29	TTS	3p-end	29	7
elp6d_ribo_YPD2	30	TTS	3p-end	29	33
elp6d_ribo_YPD2	31	TTS	3p-end	29	100
elp6d_ribo_YPD2	32	TTS	3p-end	29	72
elp6d_ribo_YPD2	33	TTS	3p-end	29	8
elp6d_ribo_YPD2	27	TTS	3p-end	30	0
elp6d_ribo_YPD2	28	TTS	3p-end	30	0
elp6d_ribo_YPD2	29	TTS	3p-end	30	0
elp6d_ribo_YPD2	30	TTS	3p-end	30	34
elp6d_ribo_YPD2	31	TTS	3p-end	30	54
elp6d_ribo_YPD2	32	TTS	3p-end	30	58
elp6d_ribo_YPD2	33	TTS	3p-end	30	19
elp6d_ribo_YPD2	27	TTS	3p-end	31	0
elp6d_ribo_YPD2	28	TTS	3p-end	31	0
elp6d_ribo_YPD2	29	TTS	3p-end	31	0
elp6d_ribo_YPD2	30	TTS	3p-end	31	0
elp6d_ribo_YPD2	31	TTS	3p-end	31	45
elp6d_ribo_YPD2	32	TTS	3p-end	31	25
elp6d_ribo_YPD2	33	TTS	3p-end	31	4
elp6d_ribo_YPD2	27	TTS	3p-end	32	0
elp6d_ribo_YPD2	28	TTS	3p-end	32	0
elp6d_ribo_YPD2	29	TTS	3p-end	32	0
elp6d_ribo_YPD2	30	TTS	3p-end	32	0
elp6d_ribo_YPD2	31	TTS	3p-end	32	0
elp6d_ribo_YPD2	32	TTS	3p-end	32	28
elp6d_ribo_YPD2	33	TTS	3p-end	32	4
elp6d_ribo_YPD2	27	TTS	3p-end	33	0
elp6d_ribo_YPD2	28	TTS	3p-end	33	0
elp6d_ribo_YPD2	29	TTS	3p-end	33	0
elp6d_ribo_YPD2	30	TTS	3p-end	33	0
elp6d_ribo_YPD2	31	TTS	3p-end	33	0
elp6d_ribo_YPD2	32	TTS	3p-end	33	0
elp6d_ribo_YPD2	33	TTS	3p-end	33	9
elp6d_ribo_YPD3	27	TIS	3p-end	0	2
elp6d_ribo_YPD3	28	TIS	3p-end	0	2
elp6d_ribo_YPD3	29	TIS	3p-end	0	11
elp6d_ribo_YPD3	30	TIS	3p-end	0	43
elp6d_ribo_YPD3	31	TIS	3p-end	0	0
elp6d_ribo_YPD3	32	TIS	3p-end	0	0
elp6d_ribo_YPD3	33	TIS	3p-end	0	0
elp6d_ribo_YPD3	27	TIS	3p-end	1	1
elp6d_ribo_YPD3	28	TIS	3p-end	1	4
elp6d_ribo_YPD3	29	TIS	3p-end	1	3
elp6d_ribo_YPD3	30	TIS	3p-end	1	20
elp6d_ribo_YPD3	31	TIS	3p-end	1	64
elp6d_ribo_YPD3	32	TIS	3p-end	1	0
elp6d_ribo_YPD3	33	TIS	3p-end	1	0
elp6d_ribo_YPD3	27	TIS	3p-end	2	0
elp6d_ribo_YPD3	28	TIS	3p-end	2	1
elp6d_ribo_YPD3	29	TIS	3p-end	2	5
elp6d_ribo_YPD3	30	TIS	3p-end	2	23
elp6d_ribo_YPD3	31	TIS	3p-end	2	52
elp6d_ribo_YPD3	32	TIS	3p-end	2	58
elp6d_ribo_YPD3	33	TIS	3p-end	2	0
elp6d_ribo_YPD3	27	TIS	3p-end	3	3
elp6d_ribo_YPD3	28	TIS	3p-end	3	3
elp6d_ribo_YPD3	29	TIS	3p-end	3	14
elp6d_ribo_YPD3	30	TIS	3p-end	3	61
elp6d_ribo_YPD3	31	TIS	3p-end	3	140
elp6d_ribo_YPD3	32	TIS	3p-end	3	194
elp6d_ribo_YPD3	33	TIS	3p-end	3	75
elp6d_ribo_YPD3	27	TIS	3p-end	4	1
elp6d_ribo_YPD3	28	TIS	3p-end	4	6
elp6d_ribo_YPD3	29	TIS	3p-end	4	15
elp6d_ribo_YPD3	30	TIS	3p-end	4	55
elp6d_ribo_YPD3	31	TIS	3p-end	4	119
elp6d_ribo_YPD3	32	TIS	3p-end	4	109
elp6d_ribo_YPD3	33	TIS	3p-end	4	42
elp6d_ribo_YPD3	27	TIS	3p-end	5	0
elp6d_ribo_YPD3	28	TIS	3p-end	5	6
elp6d_ribo_YPD3	29	TIS	3p-end	5	16
elp6d_ribo_YPD3	30	TIS	3p-end	5	53
elp6d_ribo_YPD3	31	TIS	3p-end	5	141
elp6d_ribo_YPD3	32	TIS	3p-end	5	162
elp6d_ribo_YPD3	33	TIS	3p-end	5	50
elp6d_ribo_YPD3	27	TIS	3p-end	6	0
elp6d_ribo_YPD3	28	TIS	3p-end	6	6
elp6d_ribo_YPD3	29	TIS	3p-end	6	28
elp6d_ribo_YPD3	30	TIS	3p-end	6	83
elp6d_ribo_YPD3	31	TIS	3p-end	6	195
elp6d_ribo_YPD3	32	TIS	3p-end	6	180
elp6d_ribo_YPD3	33	TIS	3p-end	6	64
elp6d_ribo_YPD3	27	TIS	3p-end	7	3
